id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
6789,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-03-27,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,31963890000.0,,,85725888000.0,,,,141969601000.0,15094518000.0,93990000.0,6000733000.0,,,,,,,,,,,332602257000.0,,,,,,,3013379000.0,,,,,,,,,,,,,,4680971000.0,,534422000.0,,,,,4371153000.0,965369000.0,924294005000.0,30275613000.0,24175249000.0,,,8742272000.0,,83907000.0,5920678000.0,614518999000.0,,,,,,,,5462541000.0,1302103000.0,,,307567000.0,,,,,,,,,159609417000.0,,,4062723000.0,854461069000.0,10000000000.0,11907057000.0,,10346945000.0,69832936000.0,25979004000.0,,,69832936000.0,924294005000.0,,,,,,-255095000.0,,,,11855025000.0,,,289564720000.0,7096739000.0,616375000.0,,,
6790,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-03-27,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,15336886000.0,,,77237199000.0,,,,134719083000.0,23677991000.0,92263000.0,,,,,,,,,,,,379839150000.0,,,,,,,3013379000.0,,,,,,,,,,,,,,4822135000.0,,521812000.0,,,,,5694689000.0,927578000.0,999809357000.0,31132434000.0,10077485000.0,,,5190781000.0,,59616000.0,15086128000.0,671687519000.0,,,,,,,,4307038000.0,1290443000.0,,,403619000.0,,,,,,,,,169379523000.0,,,4151031000.0,912904639000.0,11357000000.0,20437768000.0,,11283588000.0,86904718000.0,32037353000.0,,,86904718000.0,999809357000.0,,,,,,-442627000.0,,,,12231636000.0,,,346521226000.0,6679007000.0,577835000.0,,149124000.0,139022000.0
6901,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-04-25,2019-01-01,2019-12-31,2020-03-31,1,321003,定期报告,15336886000.0,,,77237199000.0,,,,134719083000.0,23677991000.0,92263000.0,,,,,,,,,,,,379839150000.0,,,0.0,,,,3013379000.0,,,,,,,,,,,,,,4822135000.0,,521812000.0,,,,,5694689000.0,927578000.0,999809357000.0,31132434000.0,10077485000.0,,,5190781000.0,0.0,59616000.0,15086128000.0,671687519000.0,,,,,,,,4307038000.0,1290443000.0,,,,,,,,,,,,169379523000.0,,,4151031000.0,912904639000.0,11357000000.0,20437768000.0,,11283588000.0,86904718000.0,32037353000.0,,,86904718000.0,999809357000.0,,,,,,-442627000.0,,,,12231636000.0,,,,,,,,
6902,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-04-25,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,21312435000.0,,,74564712000.0,,,,124576668000.0,28060940000.0,80825000.0,1229575000.0,,,,,,,,,,,391172074000.0,,,0.0,,,,3013379000.0,,,,,,,,,,,,,,4723292000.0,,521066000.0,,,,,5744050000.0,1324478000.0,1018363385000.0,39814098000.0,5601644000.0,,,3766846000.0,0.0,86958000.0,14402721000.0,711619935000.0,,,,,,,,3967219000.0,1798626000.0,,,,,,,,,,,,144431569000.0,,,2239654000.0,928277164000.0,11357000000.0,20437768000.0,,11283588000.0,90086221000.0,34969369000.0,,,90086221000.0,1018363385000.0,,,,,,-193140000.0,,,,12231636000.0,,,,,,,,
7272,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-08-27,2019-01-01,2019-12-31,2020-06-30,1,321003,定期报告,15336886000.0,,,77237199000.0,,,,134719083000.0,23677991000.0,92263000.0,,,,,,,,,,,,379839150000.0,,,,,,,3013379000.0,,,,,,,,,,,,,,4822135000.0,,521812000.0,,,,,5694689000.0,927578000.0,999809357000.0,31132434000.0,10077485000.0,,,5190781000.0,,59616000.0,15086128000.0,671687519000.0,,,,,,,,4307038000.0,1290443000.0,,,403619000.0,,,,,,,,,169379523000.0,,,4151031000.0,912904639000.0,11357000000.0,20437768000.0,,11283588000.0,86904718000.0,32037353000.0,,,86904718000.0,999809357000.0,,,,,,-442627000.0,,,,12231636000.0,,,346521226000.0,6679007000.0,577835000.0,,149124000.0,139022000.0
7273,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-08-27,2020-01-01,2020-06-30,2020-06-30,0,321003,定期报告,22445777000.0,,,67442339000.0,,,,117420974000.0,27751507000.0,69220000.0,12523558000.0,,,,,,,,,,,412762206000.0,,,,,,,5460658000.0,,,,,,,,,,,,,,4553540000.0,,531869000.0,,,,,6069666000.0,3100385000.0,1042755452000.0,38597754000.0,14267982000.0,,,2470258000.0,,73731000.0,35283050000.0,722565300000.0,,,,,,,,3939228000.0,1279440000.0,,,291742000.0,,,,,,,,,131948324000.0,,,2660357000.0,953500485000.0,11357000000.0,20437768000.0,,11283588000.0,89254967000.0,33124781000.0,,,89254967000.0,1042755452000.0,,,,,,-473076000.0,,,,13524906000.0,,,348560113000.0,13462686000.0,468397000.0,,132557000.0,123319000.0
7478,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-10-30,2019-01-01,2019-12-31,2020-09-30,1,321003,定期报告,15336886000.0,,,77237199000.0,,,,134719083000.0,23677991000.0,92263000.0,,,,,,,,,,,,379839150000.0,,,,,,,3013379000.0,,,,,,,,,,,,,,4822135000.0,,521812000.0,,,,,5694689000.0,927578000.0,999809357000.0,31132434000.0,10077485000.0,,,5190781000.0,0.0,59616000.0,15086128000.0,671687519000.0,,,,,,,,4307038000.0,1290443000.0,,,403619000.0,,,,,,,,,169379523000.0,,,4151031000.0,912904639000.0,11357000000.0,20437768000.0,,11283588000.0,86904718000.0,32037353000.0,,,86904718000.0,999809357000.0,,,,,,-442627000.0,,,,12231636000.0,,,346521226000.0,6679007000.0,577835000.0,,149124000.0,139022000.0
7479,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2020-10-30,2020-01-01,2020-09-30,2020-09-30,0,321003,定期报告,30677736000.0,,,66288365000.0,,,,114804805000.0,30438230000.0,43471000.0,,,,,,,,,,,,431726769000.0,,,,,,,5464662000.0,,,,,,,,,,,,,,4515610000.0,,524920000.0,,,,,6582711000.0,2726585000.0,1073498309000.0,45013277000.0,26986987000.0,,,1857054000.0,0.0,42102000.0,22450246000.0,743591918000.0,,,,,,,,4230925000.0,1417356000.0,,,236214000.0,,,,,,,,,133968005000.0,,,2262503000.0,982169123000.0,11357000000.0,20437768000.0,,11283588000.0,91329186000.0,35632370000.0,,,91329186000.0,1073498309000.0,,,,,,-906446000.0,,,,13524906000.0,,,366269655000.0,12840993000.0,465335000.0,,128462000.0,112536000.0
8374,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2021-03-31,2019-01-01,2019-12-31,2020-12-31,1,321003,定期报告,15336886000.0,,,77237199000.0,,,,134719083000.0,23677991000.0,92263000.0,,,,,,,,,,,,379839150000.0,,,,,,,3013379000.0,,,,,,,,,,,,,,4822135000.0,,521812000.0,,,,,5694689000.0,927578000.0,999809357000.0,31132434000.0,10077485000.0,,,5190781000.0,,59616000.0,15086128000.0,671687519000.0,,,,,,,,4307038000.0,1290443000.0,,,403619000.0,,,,,,,,,169379523000.0,,,4151031000.0,912904639000.0,11357000000.0,20437768000.0,,11283588000.0,86904718000.0,32037353000.0,,,86904718000.0,999809357000.0,,,,,,-442627000.0,,,,12231636000.0,,,346521226000.0,6679007000.0,577835000.0,,149124000.0,139022000.0
8375,300016867,重庆农村商业银行股份有限公司,601077.XSHG,601077,,03618,2021-03-31,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,25942124000.0,,,65193644000.0,,,,113700444000.0,31165230000.0,58492000.0,1303008000.0,,,,,,,,,,,446485876000.0,,,,,,,5853707000.0,,,,,,,,,,,,,,4634749000.0,,540263000.0,,,,,7234928000.0,1158925000.0,1102470153000.0,62130960000.0,36364524000.0,,,2518551000.0,,81746000.0,6373200000.0,723246055000.0,,,,,,,,4412402000.0,1307493000.0,,,251584000.0,,,,,,,,,171226188000.0,,,2540553000.0,1010558863000.0,11357000000.0,20437768000.0,,12069842000.0,91911290000.0,35208257000.0,,,91911290000.0,1102470153000.0,,,,,,-686483000.0,,,,13524906000.0,,,382454202000.0,16055223000.0,570321000.0,,119017000.0,105607000.0
