day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2019-10-29,601077.XSHG,38.0356,1061.8795,102.8752,10.2592,1.3819,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-30,601077.XSHG,24.8441,956.2594,92.6427,9.2387,1.2444,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-31,601077.XSHG,26.073,919.917,89.1218,8.8876,1.1971,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-01,601077.XSHG,15.3761,894.9316,86.7012,8.6462,1.1646,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-04,601077.XSHG,14.8405,873.3533,84.6107,8.4378,1.1365,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-05,601077.XSHG,14.1095,872.2176,84.5007,8.4268,1.1351,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-06,601077.XSHG,11.269,848.3679,82.1901,8.1964,1.104,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-07,601077.XSHG,7.6631,851.775,82.5202,8.2293,1.1085,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-08,601077.XSHG,6.9696,844.9608,81.86,8.1634,1.0996,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-11,601077.XSHG,8.737,816.5683,79.1094,7.8891,1.0627,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-12,601077.XSHG,7.144,806.347,78.1191,7.7904,1.0493,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-13,601077.XSHG,7.225,787.0401,76.2487,7.6039,1.0242,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-14,601077.XSHG,12.0561,810.8898,78.5592,7.8343,1.0553,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-15,601077.XSHG,6.8504,789.3115,76.4687,7.6258,1.0272,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-11-18,601077.XSHG,4.7442,788.1758,76.3587,7.6148,1.0257,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
