date,code,open,close,high,low,volume,money
2018-09-26,601577.XSHG,7.06,8.47,8.47,7.06,1177028.0,9944051.0
2018-09-27,601577.XSHG,9.31,8.81,9.31,8.25,229958010.0,2008701634.0
2018-09-28,601577.XSHG,8.54,8.34,8.62,8.33,124517316.0,1055070134.0
2018-10-08,601577.XSHG,8.09,7.58,8.15,7.52,103334312.0,807128854.0
2018-10-09,601577.XSHG,7.56,7.51,7.61,7.31,82290063.0,613462773.0
2018-10-10,601577.XSHG,7.48,7.38,7.53,7.34,53719280.0,398399024.0
2018-10-11,601577.XSHG,7.06,6.67,7.16,6.64,86676566.0,597049498.0
2018-10-12,601577.XSHG,6.63,7.05,7.2,6.62,115882040.0,811218969.0
2018-10-15,601577.XSHG,6.92,6.81,6.98,6.74,67342982.0,460655346.0
2018-10-16,601577.XSHG,6.79,6.73,6.92,6.67,50629588.0,343148391.0
2018-10-17,601577.XSHG,6.84,6.62,6.87,6.46,64412701.0,428196637.0
2018-10-18,601577.XSHG,6.48,6.34,6.51,6.33,50413515.0,323164188.0
2018-10-19,601577.XSHG,6.2,6.5,6.53,6.17,60704019.0,387792287.0
2018-10-22,601577.XSHG,6.5,6.89,7.04,6.48,99589138.0,677798693.0
2018-10-23,601577.XSHG,6.84,6.61,6.84,6.6,67795167.0,454231517.0
2018-10-24,601577.XSHG,6.57,6.94,7.28,6.56,129808839.0,906289323.0
2018-10-25,601577.XSHG,6.65,7.06,7.15,6.64,94439264.0,647024731.0
2018-10-26,601577.XSHG,7.06,6.93,7.11,6.87,60729606.0,423313028.0
2018-10-29,601577.XSHG,6.92,6.69,7.0,6.62,54733692.0,369737495.0
2018-10-30,601577.XSHG,6.69,6.95,7.17,6.69,93110143.0,644784396.0
2018-10-31,601577.XSHG,6.95,7.25,7.56,6.85,126236703.0,910330385.0
2018-11-01,601577.XSHG,7.17,7.15,7.41,7.15,86396611.0,625747643.0
2018-11-02,601577.XSHG,7.32,7.3,7.45,7.14,92763014.0,676187665.0
2018-11-05,601577.XSHG,7.28,7.36,7.49,7.2,75474892.0,553506844.0
2018-11-06,601577.XSHG,7.29,7.21,7.34,7.1,57289929.0,411161687.0
2018-11-07,601577.XSHG,7.19,7.09,7.23,7.08,47502608.0,339455151.0
2018-11-08,601577.XSHG,7.15,7.07,7.23,7.05,42772140.0,305332501.0
2018-11-09,601577.XSHG,7.03,6.86,7.05,6.84,45663104.0,316040540.0
2018-11-12,601577.XSHG,6.86,6.92,6.93,6.81,29905737.0,205889653.0
2018-11-13,601577.XSHG,6.85,7.04,7.06,6.82,50565029.0,351694100.0
2018-11-14,601577.XSHG,7.0,6.92,7.06,6.89,42470962.0,296538035.0
2018-11-15,601577.XSHG,6.89,6.99,7.0,6.89,37892912.0,263757467.0
2018-11-16,601577.XSHG,6.99,7.11,7.2,6.95,67260487.0,475457520.0
2018-11-19,601577.XSHG,7.09,7.32,7.32,7.07,87718205.0,633417750.0
2018-11-20,601577.XSHG,7.24,7.02,7.28,7.0,57948475.0,414353658.0
2018-11-21,601577.XSHG,6.92,6.98,7.0,6.9,32915193.0,228850965.0
2018-11-22,601577.XSHG,6.98,6.89,6.99,6.89,25563545.0,177173872.0
2018-11-23,601577.XSHG,6.89,6.67,6.95,6.66,34534691.0,234293245.0
2018-11-26,601577.XSHG,6.7,6.69,6.75,6.66,20184012.0,135305215.0
2018-11-27,601577.XSHG,6.73,6.64,6.74,6.59,18172647.0,121271612.0
2018-11-28,601577.XSHG,6.63,6.7,6.71,6.58,21991568.0,146525132.0
2018-11-29,601577.XSHG,6.73,6.55,6.75,6.54,24457974.0,162304008.0
2018-11-30,601577.XSHG,6.52,6.56,6.59,6.47,16160526.0,105684508.0
2018-12-03,601577.XSHG,6.68,6.69,6.75,6.61,36188485.0,242017168.0
2018-12-04,601577.XSHG,6.66,6.67,6.69,6.61,22404890.0,149060766.0
2018-12-05,601577.XSHG,6.56,6.56,6.6,6.53,19854926.0,130332032.0
2018-12-06,601577.XSHG,6.53,6.51,6.56,6.5,16090611.0,105046882.0
2018-12-07,601577.XSHG,6.52,6.52,6.55,6.5,8714126.0,56814140.0
2018-12-10,601577.XSHG,6.47,6.41,6.5,6.39,13629608.0,87656381.0
2018-12-11,601577.XSHG,6.42,6.5,6.55,6.39,16124040.0,104441458.0
2018-12-12,601577.XSHG,6.5,6.5,6.57,6.49,11525189.0,75148290.0
2018-12-13,601577.XSHG,6.5,6.57,6.61,6.44,23657582.0,155132133.0
2018-12-14,601577.XSHG,6.53,6.44,6.55,6.43,17602232.0,114300317.0
2018-12-17,601577.XSHG,6.41,6.46,6.49,6.38,10792667.0,69369519.0
2018-12-18,601577.XSHG,6.43,6.4,6.46,6.37,11093949.0,71100146.0
2018-12-19,601577.XSHG,6.41,6.35,6.42,6.34,9566080.0,60931606.0
2018-12-20,601577.XSHG,6.34,6.34,6.36,6.28,15184935.0,95888027.0
2018-12-21,601577.XSHG,6.31,6.38,6.39,6.29,15599094.0,98903822.0
2018-12-24,601577.XSHG,6.33,6.39,6.4,6.32,12053009.0,76785181.0
2018-12-25,601577.XSHG,6.32,6.34,6.36,6.24,17242976.0,108437047.0
2018-12-26,601577.XSHG,6.31,6.31,6.36,6.28,10731627.0,67732640.0
2018-12-27,601577.XSHG,6.42,6.25,6.43,6.24,15430507.0,97897064.0
2018-12-28,601577.XSHG,6.25,6.27,6.36,6.25,13669697.0,86015449.0
2019-01-02,601577.XSHG,6.28,6.21,6.35,6.19,12372848.0,77048767.0
2019-01-03,601577.XSHG,6.23,6.24,6.36,6.2,15418786.0,96816910.0
2019-01-04,601577.XSHG,6.19,6.47,6.59,6.15,45445123.0,292029493.0
2019-01-07,601577.XSHG,6.54,6.55,6.59,6.45,40588851.0,264483010.0
2019-01-08,601577.XSHG,6.47,6.48,6.53,6.45,23064059.0,149459570.0
2019-01-09,601577.XSHG,6.49,6.48,6.57,6.47,40498739.0,264260465.0
2019-01-10,601577.XSHG,6.46,6.36,6.47,6.35,23042367.0,147261917.0
2019-01-11,601577.XSHG,6.36,6.41,6.42,6.33,20983325.0,133804624.0
2019-01-14,601577.XSHG,6.4,6.31,6.44,6.31,16670869.0,106108394.0
2019-01-15,601577.XSHG,6.31,6.4,6.43,6.3,19172215.0,121969675.0
2019-01-16,601577.XSHG,6.39,6.36,6.41,6.34,12804353.0,81527776.0
2019-01-17,601577.XSHG,6.37,6.34,6.42,6.34,15002440.0,95659323.0
2019-01-18,601577.XSHG,6.34,6.4,6.42,6.33,21957503.0,140322621.0
2019-01-21,601577.XSHG,6.39,6.37,6.41,6.36,16743263.0,106878922.0
2019-01-22,601577.XSHG,6.4,6.34,6.41,6.31,14569280.0,92638497.0
2019-01-23,601577.XSHG,6.32,6.31,6.36,6.3,9863625.0,62372098.0
2019-01-24,601577.XSHG,6.31,6.34,6.36,6.28,13891808.0,87907606.0
2019-01-25,601577.XSHG,6.34,6.38,6.45,6.33,22799641.0,145915299.0
2019-01-28,601577.XSHG,6.41,6.34,6.44,6.32,19742709.0,125963260.0
2019-01-29,601577.XSHG,6.3,6.23,6.31,6.15,21754549.0,135348312.0
2019-01-30,601577.XSHG,6.18,6.21,6.26,6.18,9884246.0,61519012.0
2019-01-31,601577.XSHG,6.22,6.22,6.33,6.2,19367575.0,121093255.0
2019-02-01,601577.XSHG,6.26,6.3,6.3,6.21,15574044.0,97403709.0
2019-02-11,601577.XSHG,6.29,6.36,6.37,6.27,19200792.0,121449537.0
2019-02-12,601577.XSHG,6.38,6.39,6.44,6.36,22825889.0,146015943.0
2019-02-13,601577.XSHG,6.4,6.52,6.55,6.36,41640521.0,269154118.0
2019-02-14,601577.XSHG,6.47,6.46,6.52,6.44,23426848.0,151437249.0
2019-02-15,601577.XSHG,6.45,6.39,6.45,6.39,19428419.0,124605185.0
2019-02-18,601577.XSHG,6.42,6.56,6.59,6.42,38085069.0,247576378.0
2019-02-19,601577.XSHG,6.54,6.57,6.73,6.52,53239238.0,351240870.0
2019-02-20,601577.XSHG,6.56,6.55,6.59,6.49,25091890.0,164210846.0
2019-02-21,601577.XSHG,6.53,6.51,6.61,6.49,30270335.0,197962536.0
2019-02-22,601577.XSHG,6.5,6.78,6.88,6.46,68431499.0,456447623.0
2019-02-25,601577.XSHG,6.95,7.46,7.46,6.83,153313243.0,1096824821.0
2019-02-26,601577.XSHG,7.58,7.2,7.59,7.19,121919698.0,896722490.0
2019-02-27,601577.XSHG,7.14,7.92,7.92,7.14,194036470.0,1499430990.0
2019-02-28,601577.XSHG,7.95,7.92,8.42,7.8,164919051.0,1329036169.0
2019-03-01,601577.XSHG,7.8,8.15,8.22,7.51,111271200.0,867980300.0
2019-03-04,601577.XSHG,8.15,8.38,8.96,8.02,159941773.0,1345286533.0
2019-03-05,601577.XSHG,8.15,8.3,8.41,8.11,81895842.0,676325920.0
2019-03-06,601577.XSHG,8.24,8.57,8.68,8.19,109863077.0,925665780.0
2019-03-07,601577.XSHG,8.5,9.43,9.43,8.46,147573261.0,1339734663.0
2019-03-08,601577.XSHG,8.95,8.59,9.34,8.49,125883131.0,1118254184.0
2019-03-11,601577.XSHG,8.61,8.68,8.74,8.18,60542048.0,513978807.0
2019-03-12,601577.XSHG,8.71,8.64,8.95,8.47,69024529.0,601522510.0
2019-03-13,601577.XSHG,8.56,8.22,8.57,8.08,58239511.0,482962948.0
2019-03-14,601577.XSHG,8.14,7.92,8.28,7.77,40140771.0,321417820.0
