id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
89574,601166.XSHG,2014-03-31,2014-04-29,2014-03-31,,14380000256.0,,,,,,,49064001536.0,,,,22603999232.0,208776003584.0,,10232999936.0,,,28523999232.0,,5190000128.0,7463000064.0,2740000000.0,58007998464.0,150767992832.0,277243002880.0,10574999552.0,,,,287830016000.0,1964000000.0,303295987712.0,,,,309068005376.0,-21237999616.0,,,,17940000768.0,,22787999744.0,3000000000.0,223000000.0,,,3223000064.0,19565000704.0,54000000.0,149149007872.0,127120998400.0,276269989888.0,2014q1
89573,601166.XSHG,2014-06-30,2014-08-30,2014-06-30,,102152003584.0,,,,,,,48513998848.0,,,,-17940000768.0,135753998336.0,,66010001408.0,8514999808.0,,28344999936.0,,3795000064.0,9187999744.0,3457999872.0,122575003648.0,13178999808.0,366008991744.0,10058999808.0,,,,376070995968.0,1001000000.0,412105998336.0,,,,410527006720.0,-34455998464.0,,,,22251999232.0,,18712999936.0,0.0,1231000064.0,,,1231000064.0,17482000384.0,20000000.0,-3775000064.0,0.0,-3775000064.0,2014q2
89572,601166.XSHG,2014-09-30,2014-10-29,2014-09-30,,34369998848.0,,,,,,,50486001664.0,,,,2028999936.0,163197992960.0,,64628998144.0,4946999808.0,,27480000512.0,,3662000128.0,4979999744.0,3278000128.0,113293000704.0,49905000448.0,369022009344.0,11557999616.0,,,,380657991680.0,1096000000.0,427170988032.0,,,,428267012096.0,-47608999936.0,,,,20882999296.0,,20882999296.0,2004999936.0,10065000448.0,,,12069999616.0,8812999680.0,-110000000.0,10999000064.0,0.0,10999000064.0,2014q3
89571,601166.XSHG,2014-12-31,2015-04-28,2014-12-31,,207136997376.0,30000001024.0,,,,,,50912002048.0,,,,123703001088.0,641077018624.0,,106935001088.0,32089999360.0,,22271000576.0,,3940999936.0,5442999808.0,-3024000000.0,172868993024.0,468207992832.0,272450994176.0,13847000064.0,,,457000000.0,286777016320.0,1202000000.0,749734985728.0,,,,749708967936.0,-462931984384.0,,1411000064.0,,117903998976.0,,131205996544.0,60913999872.0,1628000000.0,,202000000.0,62743998464.0,68461998080.0,-104000000.0,73633996800.0,0.0,73633996800.0,2014q4
89570,601166.XSHG,2015-03-31,2015-04-28,2015-03-31,,94639996928.0,40000000000.0,,,,,,46791999488.0,,,,749000000.0,244022001664.0,,86526001152.0,11534000128.0,,44957999104.0,,6297999872.0,7109000192.0,131472998400.0,297750003712.0,-53728002048.0,114628001792.0,18774999040.0,,,,134192996352.0,329000000.0,307883016192.0,,,,309887991808.0,-175695003648.0,,,,115857997824.0,,115857997824.0,44300001280.0,1491000064.0,,,45790998528.0,70067003392.0,-5000000.0,-159361007616.0,357128011776.0,197767004160.0,2015q1
89569,601166.XSHG,2015-06-30,2015-08-29,2015-06-30,,600933007360.0,-30000001024.0,,,,,,47851999232.0,,,,3704999936.0,833973977088.0,,51000999936.0,-11534000128.0,,19373000704.0,,3587000064.0,9143000064.0,15852000256.0,99507003392.0,734466998272.0,1363499941888.0,25187000320.0,,,,1388720947200.0,1339000064.0,1934359003136.0,,,,1935696986112.0,-546976006144.0,,,,78957002752.0,,91923996672.0,79277998080.0,15180000256.0,,,94458003456.0,-2534000128.0,-76000000.0,184881004544.0,0.0,184881004544.0,2015q2
89568,601166.XSHG,2015-09-30,2015-10-28,2015-09-30,,68470001664.0,11800000512.0,,,,,,46236999680.0,,,,384000000.0,33481000960.0,,38444998656.0,,,31402000384.0,,4220999936.0,5609999872.0,5326000128.0,107193999360.0,-73713000448.0,163584000000.0,30801000448.0,,,,194411003904.0,1972999936.0,439077994496.0,,,,441461997568.0,-247050993664.0,,,,226994995200.0,,226994995200.0,113105002496.0,1612999936.0,,,114717999104.0,112276996096.0,1296999936.0,-207189999616.0,0.0,-207189999616.0,2015q3
89567,601166.XSHG,2015-12-31,2016-04-28,2015-12-31,,-50334998528.0,15900000256.0,,,,,,43433000960.0,,,,3784999936.0,306183995392.0,,36209000448.0,,,24445999104.0,,4496000000.0,7902000128.0,5261000192.0,94517002240.0,211666993152.0,639231983616.0,31670999040.0,,,,671032999936.0,2260999936.0,777957998592.0,,,,779817975808.0,-108785000448.0,,170000000.0,,164643995648.0,,164846993408.0,126617001984.0,3919000064.0,,330000000.0,130866003968.0,33980999680.0,31000000.0,136893997056.0,0.0,136893997056.0,2015q4
89566,601166.XSHG,2016-03-31,2016-04-28,2016-03-31,,,33200001024.0,,,,,,38512001024.0,,,,3556999936.0,265820995584.0,,109446995968.0,,,19825000448.0,,6511000064.0,5077000192.0,67142000640.0,345561989120.0,-79741001728.0,1030691028992.0,27826999296.0,,,384000000.0,1058924003328.0,540000000.0,1182349000704.0,,,,1183381061632.0,-124457000960.0,,,,275262013440.0,,275262013440.0,141549993984.0,4840000000.0,,,146390007808.0,128871997440.0,55482998784.0,-19843000320.0,312352014336.0,292508991488.0,2016q1
95988,601166.XSHG,2016-06-30,2016-08-30,2016-06-30,,,43299999744.0,,,,,,38357000192.0,,,,11575000064.0,68808998912.0,,69144002560.0,2112999936.0,,21417000960.0,,3968999936.0,9315999744.0,-41577000960.0,-38734000128.0,107543003136.0,947389988864.0,30850000896.0,112000000.0,,-314000000.0,978038030336.0,493000000.0,1117237936128.0,,1000000.0,,1117731946496.0,-139693998080.0,,,,282780991488.0,,282780991488.0,158120001536.0,17784000512.0,,,175903997952.0,106877001728.0,-54769999872.0,19956000768.0,,19956000768.0,2016q2
