day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601166.XSHG,0.4499,1901.4232,1614.7257,4.5841,0.9777,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601166.XSHG,0.4815,1853.7924,1574.2767,4.4692,0.9532,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601166.XSHG,0.5493,1840.4557,1562.951,4.4371,0.9464,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601166.XSHG,0.2669,1832.8348,1556.4791,4.4187,0.9424,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601166.XSHG,0.3225,1846.1714,1567.8049,4.4509,0.9493,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601166.XSHG,0.3926,1853.7924,1574.2767,4.4692,0.9532,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601166.XSHG,0.3202,1857.6028,1577.5126,4.4784,0.9552,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601166.XSHG,0.2637,1851.8871,1572.6587,4.4646,0.9522,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601166.XSHG,0.2845,1859.5081,1579.1306,4.483,0.9562,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601166.XSHG,0.2936,1834.74,1558.0971,4.4233,0.9434,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601166.XSHG,0.5543,1811.8772,1538.6815,4.3682,0.9317,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601166.XSHG,0.3942,1773.7726,1506.3223,4.2763,0.9121,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601166.XSHG,0.3385,1754.7202,1490.1427,4.2304,0.9023,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,601166.XSHG,0.246,1769.9621,1503.0864,4.2671,0.9101,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,601166.XSHG,0.4691,1821.4034,1546.7714,4.3911,0.9366,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,601166.XSHG,0.345,1792.8249,1522.5019,4.3222,0.9219,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,601166.XSHG,0.4328,1789.0144,1519.266,4.3131,0.9199,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-27,601166.XSHG,0.4318,1756.6254,1491.7607,4.235,0.9033,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-28,601166.XSHG,0.3261,1794.7301,1524.1199,4.3268,0.9228,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-29,601166.XSHG,0.3662,1809.972,1537.0636,4.3636,0.9307,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-30,601166.XSHG,0.2675,1781.3935,1512.7942,4.2947,0.916,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-07,601166.XSHG,0.2634,1781.3935,1512.7942,4.2947,0.916,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-10,601166.XSHG,0.3976,1806.1615,1533.8277,4.3544,0.9287,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-11,601166.XSHG,0.9186,1861.4133,1580.7486,4.4876,0.9571,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-12,601166.XSHG,0.521,1851.8871,1572.6587,4.4646,0.9522,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-13,601166.XSHG,1.1111,1897.6127,1611.4898,4.5749,0.9758,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-14,601166.XSHG,0.459,1882.3709,1598.5461,4.5381,0.9679,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-17,601166.XSHG,0.6821,1863.3185,1582.3665,4.4922,0.9581,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-18,601166.XSHG,0.6651,1808.0668,1535.4456,4.359,0.9297,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-19,601166.XSHG,0.995,1861.4133,1580.7486,4.4876,0.9571,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-20,601166.XSHG,0.7193,1819.4982,1545.1534,4.3866,0.9356,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-21,601166.XSHG,0.4708,1804.2563,1532.2097,4.3498,0.9277,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-24,601166.XSHG,0.8928,1737.5731,1475.581,4.189,0.8935,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-25,601166.XSHG,0.5724,1714.7103,1456.1655,4.1339,0.8817,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-26,601166.XSHG,0.4307,1729.9522,1469.1092,4.1707,0.8895,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-27,601166.XSHG,0.6169,1747.0993,1483.6709,4.212,0.8984,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-28,601166.XSHG,0.3896,1737.5731,1475.581,4.189,0.8935,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
