id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
424,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-04-26,2013-01-01,2013-12-31,2014-03-31,1,321003,定期报告,38964591000.0,,,62194789000.0,,,33159000.0,548000000.0,1178908000.0,7193453000.0,39537850000.0,2474309000.0,,,,,,,,,,167302170000.0,,,36083540000.0,,90345447000.0,15949957000.0,148250000.0,,,16609000.0,,,,,,,,,,,2386833000.0,,143391000.0,,,,,867712000.0,2515800000.0,467884768000.0,200000000.0,90118743000.0,,,13015003000.0,,7228839000.0,37139833000.0,255278232000.0,,,,,,,,1018533000.0,682878000.0,4961684000.0,,,,,,,,,,,18466246000.0,,,14269742000.0,442379733000.0,2883821000.0,7162864000.0,,1970844000.0,25505035000.0,10627595000.0,,,25505035000.0,467884768000.0,,,,,,,,,,2859911000.0,,,,,,,,
425,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-08-25,2013-01-01,2013-12-31,2014-06-30,1,321003,定期报告,38964591000.0,,,62194789000.0,,,33159000.0,548000000.0,1178908000.0,3375274000.0,39537850000.0,2474309000.0,,,,,,,,,,167302170000.0,,,36083540000.0,,90345447000.0,15949957000.0,148250000.0,,,16609000.0,,,,,,,,,,,2386833000.0,,143391000.0,,,,,867712000.0,2515800000.0,467884768000.0,200000000.0,90118743000.0,,,13015003000.0,,7228839000.0,37139833000.0,255278232000.0,,,,,,,,1018533000.0,682878000.0,4961684000.0,,,,,,,,,,,18466246000.0,,,14269742000.0,442379733000.0,2883821000.0,7162864000.0,,1970844000.0,25505035000.0,10627595000.0,,,25505035000.0,467884768000.0,,,,,,,,,,2859911000.0,,,,,,,,
426,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-10-28,2013-01-01,2013-12-31,2014-09-30,1,321003,定期报告,38964591000.0,,,62194789000.0,,,33159000.0,548000000.0,1178908000.0,7193453000.0,39537850000.0,2474309000.0,,,,,,,,,,167302170000.0,,,36083540000.0,,90358697000.0,15949957000.0,135000000.0,,,16609000.0,,,,,,,,,,,2386833000.0,,143391000.0,,,,,867712000.0,2515800000.0,467884768000.0,200000000.0,90118743000.0,,,13015003000.0,0.0,7228839000.0,37139833000.0,255278232000.0,,,,,,,,1018533000.0,682878000.0,4961684000.0,,,,,,,,,,,18466246000.0,,,14269742000.0,442379733000.0,2883821000.0,7889125000.0,,1970844000.0,25505035000.0,10627595000.0,,,25505035000.0,467884768000.0,,,,,,,,,,2133650000.0,,,,,,,,
427,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-04-28,2013-01-01,2013-12-31,2014-12-31,1,321003,定期报告,38964591000.0,,,62194789000.0,,,33159000.0,548000000.0,1178908000.0,2110285000.0,39537850000.0,1972905000.0,,,,,,,,,,167302170000.0,,,36083540000.0,,90358697000.0,15949957000.0,135000000.0,,,16609000.0,,,,,,,,,,,2386833000.0,,143391000.0,,,,,867712000.0,2515800000.0,462300196000.0,200000000.0,90118743000.0,,,13015003000.0,,2145671000.0,37139833000.0,255278232000.0,,,,,,,,1018533000.0,682878000.0,4460280000.0,,,,,,,,,,,18466246000.0,,,14269742000.0,436795161000.0,2883821000.0,7889125000.0,,1970844000.0,25505035000.0,10627595000.0,,,25505035000.0,462300196000.0,,,,,,-726261000.0,,,,2859911000.0,,,,,,,,
428,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-04-26,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,25581898000.0,,,57582211000.0,,,0.0,3540075000.0,2315312000.0,7849024000.0,58518026000.0,2743236000.0,,,,,,,,,,180149360000.0,,,48673790000.0,,122133795000.0,15690669000.0,148250000.0,,,16610000.0,,,,,,,,,,,2946021000.0,,139097000.0,,,,,629660000.0,3138842000.0,531795876000.0,0.0,111611883000.0,,,21151934000.0,,7311574000.0,44452451000.0,280882983000.0,,,,,,,,588928000.0,754621000.0,5709873000.0,,,,,,,,,,,18469531000.0,,,13517835000.0,504451613000.0,2883821000.0,7496740000.0,,1970844000.0,27344263000.0,12132948000.0,,,27344263000.0,531795876000.0,,,,,,,,,,2859910000.0,,,,,,,,
429,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-08-25,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,32824705000.0,,,61876664000.0,,,5236000.0,3485688000.0,3853477000.0,8330510000.0,33567385000.0,2952975000.0,,,,,,,,,,186809612000.0,,,50259758000.0,,117322284000.0,15810511000.0,148250000.0,,,16609000.0,,,,,,,,,,,3261265000.0,,133270000.0,,,,,569662000.0,2991776000.0,524219637000.0,,82070266000.0,,,20016052000.0,524516000.0,8090558000.0,42307894000.0,305884043000.0,,,,,,,,810417000.0,514574000.0,5689833000.0,,,,,,,,,,,13472286000.0,,,15636557000.0,495016996000.0,2883821000.0,7774843000.0,,1970844000.0,29202641000.0,12518507000.0,,,29202641000.0,524219637000.0,,,,,,,,,,4054626000.0,,,,,,,,
430,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-10-28,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,33698331000.0,,,62676904000.0,,,12050000.0,8267845000.0,4571008000.0,8724224000.0,11072644000.0,3074898000.0,,,,,,,,,,196638182000.0,,,60638341000.0,,126125633000.0,15462451000.0,135000000.0,,,16610000.0,,,,,,,,,,,3284608000.0,,151995000.0,,,,,687380000.0,2615494000.0,537853598000.0,0.0,86219611000.0,,,20594417000.0,523459000.0,9032858000.0,23721320000.0,307059575000.0,,,,,,,,937834000.0,653486000.0,6054251000.0,,,,,,,,,,,27822613000.0,,,22581143000.0,505200567000.0,3249828000.0,10599628000.0,,1970844000.0,32653031000.0,12857083000.0,,,32653031000.0,537853598000.0,,,,,,,,,,3975648000.0,,,,,,,,
431,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-04-28,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,30447600000.0,,,70866846000.0,,,,2866596000.0,8433216000.0,1293140000.0,17009000000.0,3006475000.0,,,,,,,,,,204749878000.0,,,71554844000.0,,120109026000.0,16569101000.0,135000000.0,,,16596000.0,,,,,,,,,,,3346879000.0,,205245000.0,,,,,769245000.0,2210260000.0,553588947000.0,,86652009000.0,,,14071981000.0,911324000.0,1303488000.0,28084562000.0,306531703000.0,,,,,,,,1094476000.0,792742000.0,5587609000.0,,,,,,,,,,,50655391000.0,,,23829292000.0,519514577000.0,3249829000.0,10599629000.0,,2531957000.0,34074370000.0,13329369000.0,,,34074370000.0,553588947000.0,,,,,,308960000.0,,,,4054626000.0,,,,,,,,
432,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-04-28,2014-01-01,2014-12-31,2015-03-31,1,321003,定期报告,30447600000.0,,,70866846000.0,,,0.0,2866596000.0,8433216000.0,1293140000.0,17009000000.0,3006475000.0,,,,,,,,,,204749878000.0,,,71554844000.0,,120109026000.0,16569101000.0,135000000.0,,,16596000.0,,,,,,,,,,,3346879000.0,,205245000.0,,,,,769245000.0,2210260000.0,553588947000.0,0.0,86652009000.0,,,14071981000.0,,1303488000.0,28084562000.0,306531703000.0,,,,,,,,1094476000.0,792742000.0,5587609000.0,,,,,,,,,,,50655391000.0,,,24740616000.0,519514577000.0,3249829000.0,10599629000.0,,2531957000.0,34074370000.0,13329369000.0,,,34074370000.0,553588947000.0,,,,,,308960000.0,,,,4054626000.0,,,,,,,,
433,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-08-28,2014-01-01,2014-12-31,2015-06-30,1,321003,定期报告,30447600000.0,,,70866846000.0,,,,2866596000.0,8433216000.0,1293140000.0,17009000000.0,3006475000.0,,,,,,,,,,204749878000.0,,,71554844000.0,,120109026000.0,16569101000.0,135000000.0,,,16596000.0,,,,,,,,,,,3346879000.0,,205245000.0,,,,,769245000.0,2210260000.0,553588947000.0,,86652009000.0,,,14071981000.0,,1303488000.0,28084562000.0,306531703000.0,,,,,,,,1094476000.0,792742000.0,5587609000.0,,,,,,,,,,,50655391000.0,,,24740616000.0,519514577000.0,3249829000.0,10599629000.0,,2531957000.0,34074370000.0,13329369000.0,,,34074370000.0,553588947000.0,,,,,,,,,,4363586000.0,,,,,,,,
