id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
135622,002142.XSHE,2019-03-31,2019-04-26,2019-03-31,111661219000.0,,3962016000.0,196777224000.0,,,,,,0.0,,,,4607467000.0,,,,,,,,,,39240000.0,5096665000.0,1237755000.0,,,,,326810000.0,,,,4590539000.0,,,1160997363000.0,0.0,15860021000.0,789444139000.0,25830314000.0,9336298000.0,,,,14620115000.0,,563569000.0,2141610000.0,,,,,0.0,,,,,,,171619892000.0,,,2091030000.0,12237000.0,,,1074394852000.0,5208585000.0,11219730000.0,,,5942864000.0,9156274000.0,36352112000.0,,86219819000.0,382692000.0,86602511000.0,1160997363000.0,2107376000.0,,,25184496000.0,,,25087228000.0,,,,,,,16232878000.0,,,,,,,,,,,,2019q1
146183,002142.XSHE,2019-06-30,2019-08-30,2019-06-30,116546594000.0,,5626838000.0,192506634000.0,,,,,,0.0,,,,11826529000.0,,,,,,,,,,39240000.0,5026867000.0,1271862000.0,,,,,333486000.0,,,,4429239000.0,,,1205496327000.0,0.0,23805021000.0,794100078000.0,53877853000.0,14472582000.0,,,,18438581000.0,,1216604000.0,2030892000.0,,,,,0.0,,,,,,,165459423000.0,,,2024796000.0,12706000.0,,,1113576044000.0,5371473000.0,14171985000.0,,,5942864000.0,10873421000.0,38090163000.0,,91523297000.0,396986000.0,91920283000.0,1205496327000.0,1397646000.0,,,20495471000.0,,,19124783000.0,,,,,,,15675745000.0,14810446000.0,,,,,179663503000.0,192340422000.0,99052000.0,,,,2019q2
158307,002142.XSHE,2019-09-30,2019-10-31,2019-09-30,105209748000.0,,4817470000.0,211160091000.0,,,,,,0.0,,,,2345827000.0,,,,,,,,,,39240000.0,6388270000.0,1266843000.0,,,,,343072000.0,,,,4197067000.0,,,1239718511000.0,0.0,25206333000.0,812634474000.0,31631392000.0,15229692000.0,,,,27484537000.0,,1914585000.0,2092402000.0,,,,,0.0,,,,,,,168953585000.0,,,1936829000.0,20664000.0,,,1141935850000.0,5628330000.0,18785135000.0,,,5942864000.0,10897640000.0,39775347000.0,,97367656000.0,415005000.0,97782661000.0,1239718511000.0,1527894000.0,,,35434299000.0,,,33454411000.0,,,,,,,14810446000.0,14810446000.0,,,,,183822479000.0,181166617000.0,98105000.0,,,,2019q3
181510,002142.XSHE,2019-12-31,2020-04-25,2019-12-31,108964685000.0,,3595946000.0,248891658000.0,,,,,,0.0,,,,17259205000.0,,,,,,,,,,39280000.0,6448097000.0,1324356000.0,,,,,380572000.0,,,,4858203000.0,,,1317717046000.0,0.0,30490563000.0,814921585000.0,35962274000.0,10880977000.0,,,,62694202000.0,,2430358000.0,3323506000.0,,,,,0.0,,,,,,,212885759000.0,,,2122934000.0,,,,1216980935000.0,5628330000.0,18785134000.0,,,7249585000.0,10920827000.0,40694699000.0,,100308847000.0,427264000.0,100736111000.0,1317717046000.0,2219826000.0,,,20260229000.0,,,20368170000.0,,,,,,,14810446000.0,14810446000.0,,,,,183392415000.0,197149323000.0,98077000.0,,,,2019q4
181203,002142.XSHE,2020-03-31,2020-04-25,2020-03-31,135631558000.0,,2344258000.0,258404823000.0,,,,,,0.0,,,,10617093000.0,,,,,,,,,,39280000.0,6354046000.0,1393003000.0,,,,,372453000.0,,,,4403969000.0,,,1438948115000.0,0.0,41140198000.0,989424469000.0,36125120000.0,17053028000.0,,,,16017943000.0,,538694000.0,3115765000.0,,,,,0.0,,,,,,,169472785000.0,,,2365342000.0,,,,1332531366000.0,5628330000.0,18785134000.0,,,7249585000.0,10955365000.0,44661901000.0,,105975610000.0,441139000.0,106416749000.0,1438948115000.0,3884849000.0,,,32086986000.0,,,31239951000.0,,,,,,,14810446000.0,14810446000.0,,,,,187360277000.0,215172706000.0,98077000.0,,,,2020q1
205813,002142.XSHE,2020-06-30,2020-08-29,2020-06-30,120266501000.0,,5193466000.0,236522403000.0,,,,,,0.0,,,,11446035000.0,,,,,,,,,,39280000.0,7112842000.0,651398000.0,,,,,480320000.0,,,,4889477000.0,,,1510470401000.0,0.0,31525844000.0,989350849000.0,51722136000.0,21568440000.0,,,,68017484000.0,,816145000.0,1393481000.0,,,,,0.0,,,,,,,168947547000.0,,,2486680000.0,,,,1393094327000.0,6008016000.0,26402995000.0,,,7249585000.0,13535735000.0,45922312000.0,,116897718000.0,478356000.0,117376074000.0,1510470401000.0,2968629000.0,,,25978557000.0,,,24420720000.0,,,,,,,14810446000.0,14810446000.0,,,,,202752933000.0,264354806000.0,98077000.0,,,,2020q2
208509,002142.XSHE,2020-09-30,2020-10-29,2020-09-30,121357258000.0,,2249594000.0,271280515000.0,,,,,,0.0,,,,999844000.0,,,,,,,,,,39280000.0,7270179000.0,759649000.0,,,,,473989000.0,,,,6403677000.0,,,1541826986000.0,0.0,38649801000.0,1011820014000.0,42175599000.0,20679791000.0,,,,41629577000.0,,1300424000.0,2688581000.0,,,,,0.0,,,,,,,206928630000.0,,,3179064000.0,,,,1426013329000.0,6008016000.0,26402995000.0,,,7249585000.0,13571775000.0,46310553000.0,,115294119000.0,519538000.0,115813657000.0,1541826986000.0,940749000.0,,,26428286000.0,,,28431029000.0,,,,,,,14810446000.0,14810446000.0,,,,,215547087000.0,230437946000.0,116200000.0,,,,2020q3
215401,002142.XSHE,2020-12-31,2021-04-10,2020-12-31,122538000000.0,,3300000000.0,305630000000.0,,,,,,0.0,,,,626000000.0,,,,,,,,,,39000000.0,7276000000.0,317000000.0,,,,,1199000000.0,,,,7393000000.0,,,1626749000000.0,0.0,83623000000.0,1041237000000.0,68434000000.0,19092000000.0,,,,29924000000.0,,2545000000.0,3970000000.0,,,,,0.0,,,,,,,187443000000.0,,,2822000000.0,,,,1507756000000.0,6008000000.0,26403000000.0,,,8632000000.0,13608000000.0,47919000000.0,,118480000000.0,513000000.0,118993000000.0,1626749000000.0,1100000000.0,,,32942000000.0,,,36257000000.0,,,,,,,14810000000.0,14810000000.0,,,,,216399000000.0,236712000000.0,111000000.0,,,,2020q4
217224,002142.XSHE,2021-03-31,2021-04-24,2021-03-31,113220000000.0,,1188000000.0,330479000000.0,,,,,,0.0,,,,4061000000.0,,,,,,,,,,39000000.0,7185000000.0,404000000.0,,,,,1103000000.0,,,,7465000000.0,,,1722723000000.0,,80418000000.0,1116431000000.0,56036000000.0,23849000000.0,,,,52898000000.0,,777000000.0,4140000000.0,,,,,0.0,,,,,,,189840000000.0,,,2521000000.0,,,,1598977000000.0,6008000000.0,26403000000.0,,,8632000000.0,13652000000.0,52610000000.0,,123229000000.0,517000000.0,123746000000.0,1722723000000.0,1114000000.0,,,22606000000.0,,,28226000000.0,,,,,,,14810000000.0,14810000000.0,,,3392000000.0,,222006000000.0,259890000000.0,111000000.0,,,3159000000.0,2021q1
223265,002142.XSHE,2021-06-30,2021-08-14,2021-06-30,119199000000.0,,3588000000.0,321425000000.0,,,,,,0.0,,,,6475000000.0,,,,,,,,,,39000000.0,7323000000.0,529000000.0,,,,,1115000000.0,,,,7997000000.0,,,1833721000000.0,0.0,82018000000.0,1138202000000.0,74042000000.0,21985000000.0,,,,60175000000.0,,1459000000.0,3625000000.0,,,,,0.0,,,,,,,252013000000.0,,,2909000000.0,,,,1704306000000.0,6008000000.0,26403000000.0,,,8632000000.0,16686000000.0,54360000000.0,,128862000000.0,553000000.0,129415000000.0,1833721000000.0,1963000000.0,,,19292000000.0,,,25194000000.0,,,,,,,14810000000.0,14810000000.0,,,3415000000.0,,237916000000.0,301100000000.0,164000000.0,,,3139000000.0,2021q2
