id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
511,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-04-26,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,,0.0,47098212000.0,,0.0,0.0,4923682000.0,,,,,,,,53080481000.0,13053724000.0,,789916000.0,,,,,2910568000.0,,,,,,,1066651000.0,383469000.0,25868749000.0,27211732000.0,,41777624000.0,2248433000.0,,44026164000.0,86531455000.0,,454562000.0,86986017000.0,-42959853000.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-41040000.0,,-15789161000.0,60659085000.0,44869924000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
513,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-08-25,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,,0.0,42559109000.0,,0.0,11225444000.0,10000657000.0,,,,,,,,76681014000.0,19728137000.0,,0.0,,0.0,,,7005874000.0,,,,,,,1656280000.0,1268134000.0,32103448000.0,44577566000.0,,43742792000.0,4828272000.0,,48572218000.0,86482372000.0,,758744000.0,87241116000.0,-38668898000.0,,0.0,0.0,,,5000000000.0,0.0,5000000000.0,-5000000000.0,-9733000.0,,898935000.0,52211382000.0,53110317000.0,,3086110000.0,700253000.0,139173000.0,11697000.0,-5118000.0,-958000.0,,-399247000.0,0.0,-4878319000.0,298051000.0,,,10047135000.0,-6524327000.0,42103117000.0,44577566000.0,,,,,,53110317000.0,52211382000.0,,,0.0,898935000.0,,,,,,,
515,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2014-10-28,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,,0.0,47884035000.0,,0.0,19845175000.0,14751501000.0,,,,,,,,100294896000.0,29761683000.0,,0.0,,0.0,,,10142819000.0,,,,,,,1947147000.0,1877003000.0,46213248000.0,54081648000.0,,24335489000.0,7528618000.0,,31867526000.0,86500307000.0,,951704000.0,87452011000.0,-55584485000.0,,3126511000.0,14700000000.0,,17826511000.0,5000000000.0,1732428000.0,6732428000.0,11094083000.0,-33597000.0,,9557649000.0,52211382000.0,61769031000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
517,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-04-28,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,,0.0,59584332000.0,,0.0,13906254000.0,19877814000.0,,,,,,,,93610423000.0,38470189000.0,,11830278000.0,200000000.0,0.0,,,13126493000.0,,,,,,,2444169000.0,2422096000.0,70834126000.0,22776297000.0,,707696130000.0,10277215000.0,,717990390000.0,779485868000.0,,1135934000.0,780621802000.0,-62631412000.0,,3126512000.0,37180740000.0,,40307252000.0,5000000000.0,1982065000.0,6982065000.0,33325187000.0,-11437000.0,,-6541365000.0,52211382000.0,45670017000.0,,5634130000.0,2521150000.0,296508000.0,27130000.0,297828000.0,-100000.0,,-148680000.0,0.0,-164941000.0,-98467000.0,3868000.0,,-25427010000.0,39834881000.0,0.0,22776297000.0,,,,,,,,,,0.0,,,,,,,,
519,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-04-28,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,,0.0,38283168000.0,,0.0,0.0,4975599000.0,,,,,,,,50544826000.0,10497613000.0,,0.0,,0.0,,,3705067000.0,,,,,,,1335535000.0,446690000.0,49960483000.0,584343000.0,,67904933000.0,3483467000.0,,71388244000.0,86622983000.0,,134231000.0,86757214000.0,-15368970000.0,,0.0,14010000000.0,,14010000000.0,,0.0,0.0,14010000000.0,-1526000.0,,-776153000.0,45670017000.0,44893864000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
521,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-08-28,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,,0.0,58422840000.0,,0.0,,10756160000.0,,,,,,,,73409233000.0,21633038000.0,,0.0,,0.0,,,8266743000.0,,,,,,,1914093000.0,1466753000.0,35131441000.0,38277792000.0,,405482000.0,7031549000.0,,7437404000.0,103769517000.0,,270954000.0,104040471000.0,-96603067000.0,,0.0,45400000000.0,,45400000000.0,,388900000.0,388900000.0,45011100000.0,-788000.0,,-13314963000.0,45670017000.0,32355054000.0,,3567450000.0,0.0,162146000.0,28132000.0,148349000.0,-491000.0,,97524000.0,0.0,70329000.0,-15409000.0,542000.0,,-7955208000.0,40826204000.0,1348224000.0,38277792000.0,,,,,,,,,,0.0,,,,,,,,
523,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,,0.0,31668168000.0,,0.0,0.0,16500906000.0,,,,,,,,55352832000.0,31720767000.0,,0.0,,0.0,,,11968822000.0,,,,,,,2529778000.0,2164628000.0,60260035000.0,-4907203000.0,,469700000.0,11145807000.0,,11615884000.0,102740679000.0,,701698000.0,103442377000.0,-91826493000.0,,0.0,78210000000.0,,78210000000.0,0.0,1851323000.0,1851323000.0,76358677000.0,61256000.0,,-20313763000.0,45670017000.0,25356254000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
525,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2016-04-26,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,,0.0,46288142000.0,1700000000.0,0.0,8572397000.0,22144156000.0,,,,,,,,87431613000.0,41902916000.0,,0.0,,0.0,,,17399270000.0,,,,,,,3238478000.0,2791538000.0,67871072000.0,19560541000.0,,1841489805000.0,15070243000.0,,1856561558000.0,1986626267000.0,,1007979000.0,1987701510000.0,-131139952000.0,,4824691000.0,133074838000.0,,137899529000.0,39680741000.0,5299332000.0,44980073000.0,92919456000.0,-76540000.0,,-18736495000.0,45670017000.0,26933522000.0,,6566991000.0,3780857000.0,332382000.0,50696000.0,350917000.0,-338000.0,,-240506000.0,0.0,-14465502000.0,-887384000.0,573018000.0,,-33317474000.0,56816884000.0,0.0,19560541000.0,,,,,,,,,,0.0,,,,,,,,
527,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2016-04-26,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,,0.0,104857978000.0,4000000000.0,0.0,6625626000.0,5971060000.0,,,,,,,,126034874000.0,17881420000.0,,3082645000.0,,0.0,,,3504723000.0,,,,,,,1843112000.0,366161000.0,44762153000.0,81272721000.0,,62599406000.0,4334398000.0,,67016201000.0,126856306000.0,,194866000.0,127051172000.0,-60034971000.0,,0.0,-10360000000.0,,-10360000000.0,,0.0,0.0,-10360000000.0,-22252000.0,,10855498000.0,26933522000.0,37789020000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
529,300003281,宁波银行股份有限公司,002142.XSHE,002142,,,2016-08-29,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,,,158488864000.0,5800000000.0,,,11779304000.0,,,,,,,,183314939000.0,27466122000.0,,5044408000.0,,28447872000.0,,,8103418000.0,,,,,,,2647643000.0,1618177000.0,90732889000.0,92582050000.0,,164779018000.0,8216803000.0,,172995824000.0,231504866000.0,,292539000.0,231798329000.0,-58802505000.0,,,,,0.0,17180000000.0,772800000.0,17952800000.0,-17952800000.0,85179000.0,,15911924000.0,26933522000.0,42845446000.0,,4145786000.0,88436264000.0,,,,,,,,,,,,,,,92582050000.0,,,,,,15911924000.0,,,,,15911924000.0,,,,,,,
