day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-09-30,601128.XSHG,0.0497,136.92,13.692,13.6675,1.599,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-10,601128.XSHG,0.0251,150.701,15.0701,15.0432,1.7599,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-11,601128.XSHG,0.0275,165.8155,16.5816,16.5519,1.9365,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-12,601128.XSHG,0.0754,182.486,18.2486,18.216,2.1311,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-13,601128.XSHG,0.1611,200.7123,20.0712,20.0354,2.344,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-14,601128.XSHG,0.3257,220.7169,22.0717,22.0323,2.5776,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-17,601128.XSHG,0.5874,242.7219,24.2722,24.2288,2.8346,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-18,601128.XSHG,63.9734,246.2783,24.6278,24.5838,2.8761,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-19,601128.XSHG,35.3845,240.0546,24.0055,23.9626,2.8035,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-20,601128.XSHG,25.4452,230.4969,23.0497,23.0085,2.6918,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-21,601128.XSHG,26.2869,222.0505,22.2051,22.1654,2.5932,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-24,601128.XSHG,28.8798,226.496,22.6496,22.6091,2.6451,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-25,601128.XSHG,34.5462,233.3864,23.3386,23.297,2.7256,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-26,601128.XSHG,19.1834,227.1628,22.7163,22.6757,2.6529,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-27,601128.XSHG,11.3149,228.941,22.8941,22.8532,2.6737,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-28,601128.XSHG,24.6214,251.8351,25.1835,24.894,2.5782,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-31,601128.XSHG,50.5831,276.9519,27.6952,27.3769,2.8353,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-01,601128.XSHG,51.8249,280.5083,28.0508,27.7284,2.8717,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-02,601128.XSHG,39.5564,275.6183,27.5618,27.245,2.8217,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-03,601128.XSHG,32.5146,266.9496,26.695,26.3881,2.7329,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-04,601128.XSHG,19.0103,262.0596,26.206,25.9047,2.6829,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-07,601128.XSHG,14.9109,264.9492,26.4949,26.1904,2.7125,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-08,601128.XSHG,24.8056,266.9496,26.695,26.3881,2.7329,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-09,601128.XSHG,22.0443,256.5028,25.6503,25.3554,2.626,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-10,601128.XSHG,18.7716,282.0642,28.2064,27.8822,2.8877,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-11,601128.XSHG,44.9019,286.9542,28.6954,28.3656,2.9377,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-14,601128.XSHG,45.0241,306.0696,30.607,30.2552,3.1334,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-15,601128.XSHG,24.8651,296.7342,29.6734,29.3323,3.0379,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-16,601128.XSHG,17.6822,291.1774,29.1177,28.783,2.981,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-17,601128.XSHG,10.7599,292.2887,29.2289,28.8929,2.9923,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-18,601128.XSHG,11.5968,282.2865,28.2286,27.9042,2.8899,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-21,601128.XSHG,13.4971,287.8433,28.7843,28.4535,2.9468,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-22,601128.XSHG,13.7257,289.8437,28.9844,28.6512,2.9673,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-23,601128.XSHG,21.4947,290.5105,29.0511,28.7171,2.9741,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-24,601128.XSHG,10.7052,286.9542,28.6954,28.3656,2.9377,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-25,601128.XSHG,8.5484,286.9542,28.6954,28.3656,2.9377,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-28,601128.XSHG,11.3811,284.2869,28.4287,28.1019,2.9104,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-29,601128.XSHG,13.6022,270.9505,27.0951,26.7836,2.7739,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-30,601128.XSHG,6.7652,264.2824,26.4282,26.1245,2.7056,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
