id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
1463,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-04-30,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,27602000000.0,21642000000.0,49405000000.0,27763000000.0,5013000000.0,5214000000.0,201000000.0,,,,,,,,,-346000000.0,19000000.0,1384000000.0,-414000000.0,323000000.0,13595000000.0,,,,,,,,1909000000.0,,7034000000.0,,4525000000.0,127000000.0,14007000000.0,,85000000.0,23000000.0,,14069000000.0,3261000000.0,,10808000000.0,10710000000.0,98000000.0,,0.57,0.57,1614000000.0,12422000000.0,12324000000.0,98000000.0,,,,,
1465,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-08-14,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,59043000000.0,46498000000.0,102650000000.0,56152000000.0,10401000000.0,10806000000.0,405000000.0,,,,,,,,,-624000000.0,35000000.0,2037000000.0,-19000000.0,750000000.0,29286000000.0,,,,,,,,3953000000.0,,13437000000.0,,11706000000.0,190000000.0,29757000000.0,,134000000.0,62000000.0,,29829000000.0,6962000000.0,,22867000000.0,22656000000.0,211000000.0,,1.215,1.215,3592000000.0,26459000000.0,26248000000.0,211000000.0,,,,,
1467,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,89773000000.0,71508000000.0,155929000000.0,84421000000.0,15647000000.0,16284000000.0,637000000.0,,,,,,,,,-240000000.0,138000000.0,1463000000.0,220000000.0,1175000000.0,44039000000.0,,,,,,,,6060000000.0,,20665000000.0,,17048000000.0,266000000.0,45734000000.0,,211000000.0,86000000.0,,45859000000.0,10692000000.0,,35167000000.0,34799000000.0,368000000.0,,1.87,1.87,4473000000.0,39640000000.0,39272000000.0,368000000.0,,,,,
1469,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-03-19,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,123181000000.0,98183000000.0,212015000000.0,113832000000.0,21346000000.0,22321000000.0,975000000.0,,,,,,,,,-262000000.0,82000000.0,2262000000.0,-53000000.0,1705000000.0,61430000000.0,,,,,,,,8147000000.0,,28475000000.0,,24193000000.0,615000000.0,61751000000.0,,443000000.0,164000000.0,,62030000000.0,14670000000.0,,47360000000.0,47026000000.0,334000000.0,,2.52,2.52,6119000000.0,53479000000.0,53145000000.0,334000000.0,,,,,
1471,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,32991000000.0,24679000000.0,55460000000.0,30781000000.0,6932000000.0,7247000000.0,315000000.0,,,,,,,,,731000000.0,27000000.0,-132000000.0,245000000.0,536000000.0,18305000000.0,,,,,,,,2274000000.0,,6484000000.0,,9313000000.0,234000000.0,14686000000.0,,141000000.0,33000000.0,,14794000000.0,3485000000.0,,11309000000.0,11194000000.0,115000000.0,,0.6,0.6,-829000000.0,10480000000.0,10365000000.0,115000000.0,,,,,
1473,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-08-20,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,70701000000.0,52940000000.0,112414000000.0,59474000000.0,14693000000.0,15305000000.0,612000000.0,,,,,,,,,689000000.0,91000000.0,1435000000.0,-466000000.0,1410000000.0,39490000000.0,,,,,,,,4493000000.0,,14292000000.0,,20292000000.0,413000000.0,31211000000.0,,359000000.0,44000000.0,,31526000000.0,7400000000.0,,24126000000.0,23903000000.0,223000000.0,,1.28,1.28,785000000.0,24911000000.0,24688000000.0,223000000.0,,,,,
1475,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,108632000000.0,82529000000.0,170532000000.0,88003000000.0,21222000000.0,22274000000.0,1052000000.0,,,,,,,,,498000000.0,139000000.0,3000000000.0,-869000000.0,2252000000.0,60271000000.0,,,,,,,,6701000000.0,,22109000000.0,,30950000000.0,511000000.0,48361000000.0,,688000000.0,59000000.0,,48990000000.0,11515000000.0,,37475000000.0,37162000000.0,313000000.0,,1.99,1.99,2095000000.0,39570000000.0,39257000000.0,313000000.0,,,,,
1477,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-04-07,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,146550000000.0,113009000000.0,228254000000.0,115245000000.0,27798000000.0,29313000000.0,1515000000.0,,,,,,,,,461000000.0,159000000.0,2991000000.0,-713000000.0,3004000000.0,80483000000.0,,,,,,,,8976000000.0,,32034000000.0,,38795000000.0,678000000.0,66067000000.0,,983000000.0,173000000.0,,66877000000.0,15880000000.0,,50997000000.0,50604000000.0,393000000.0,,2.67,2.67,4454000000.0,55451000000.0,55062000000.0,389000000.0,,,,,
1479,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-04-30,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,42191000000.0,27812000000.0,55643000000.0,27831000000.0,11618000000.0,12060000000.0,442000000.0,,,,,,,,,1969000000.0,47000000.0,41000000.0,-94000000.0,845000000.0,23758000000.0,,,,,,,,2409000000.0,,7948000000.0,,13285000000.0,116000000.0,18433000000.0,,32000000.0,14000000.0,,18451000000.0,4416000000.0,,14035000000.0,13922000000.0,113000000.0,,0.7,0.7,-1651000000.0,12384000000.0,12271000000.0,113000000.0,,,,,
1481,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-08-11,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,82172000000.0,55115000000.0,108144000000.0,53029000000.0,22288000000.0,23248000000.0,960000000.0,,,,,,,,,3710000000.0,95000000.0,798000000.0,-1183000000.0,1444000000.0,46933000000.0,,,,,,,,3550000000.0,,16728000000.0,,26512000000.0,143000000.0,35239000000.0,,109000000.0,26000000.0,,35322000000.0,8282000000.0,,27040000000.0,26770000000.0,270000000.0,,1.229,1.229,-2556000000.0,24484000000.0,24214000000.0,270000000.0,,,,,
