id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
50785,600000.XSHG,2014-03-31,2014-04-30,2014-03-31,0.5742,10607000000.0,13256000000.0,624000000.0,5.09,5.04,0.29,39.16,,,50.75,39.16,,25.48,,94.22,4.44,99.04,,-288.2,-600.1,25.4,0.23,25.4,0.23,20.26,-2.85,20.75,-3.45,20.3,-3.55,2014q1
50784,600000.XSHG,2014-06-30,2014-08-14,2014-06-30,0.6404,11855000000.0,14917000000.0,770000000.0,5.49,5.45,0.31,38.35,,,50.09,38.35,,20.37,,94.65,4.89,99.24,,156.37,329.59,28.29,13.91,28.29,13.91,14.63,12.44,14.29,11.57,13.96,11.54,2014q2
50783,600000.XSHG,2014-09-30,2014-10-31,2014-09-30,0.6509999999999999,12080000000.0,15852000000.0,49000000.0,5.4,5.37,0.31,40.03,,48.01,51.99,40.03,,23.52,,98.89,0.31,99.48,,261.81,507.53,18.38,-2.26,18.38,-2.26,16.47,1.44,17.1,2.0,16.4,1.65,2014q3
50782,600000.XSHG,2014-12-31,2015-03-19,2014-12-31,0.6555,12108000000.0,15164000000.0,504000000.0,4.98,4.93,0.3,36.5,,52.06,47.94,36.5,,23.38,,93.77,3.12,99.03,,422.32,930.42,21.32,8.71,21.32,8.71,11.09,0.25,8.92,-0.87,10.11,0.69,2014q4
50781,600000.XSHG,2015-03-31,2015-04-30,2015-03-31,0.6001,11071000000.0,13608000000.0,844000000.0,4.1,4.06,0.27,34.28,,55.48,44.52,34.28,,19.65,,91.98,5.7,98.9,,-246.7,-598.1,19.52,-1.25,19.52,-1.25,4.85,-8.31,4.64,-7.25,4.52,-8.45,2015q1
50780,600000.XSHG,2015-06-30,2015-08-20,2015-06-30,0.6813,12395000000.0,15532000000.0,814000000.0,4.45,4.34,0.29,33.99,,56.18,43.82,33.99,,20.71,,92.83,4.86,97.53,,774.55,1880.52,19.94,14.3,19.94,14.3,4.92,12.52,6.29,13.33,6.39,13.53,2015q2
50779,600000.XSHG,2015-09-30,2015-10-30,2015-09-30,0.711,12936000000.0,16081000000.0,971000000.0,4.53,4.42,0.28,35.19,,54.79,45.21,35.19,,20.61,,92.08,5.56,97.56,,221.32,522.04,23.43,0.59,23.43,0.59,7.34,3.78,8.53,4.15,9.19,4.33,2015q3
50778,600000.XSHG,2015-12-31,2016-04-07,2015-12-31,0.7206,13159000000.0,17429000000.0,110000000.0,4.37,4.28,0.27,35.66,,53.3,46.7,35.66,,26.17,,97.44,0.62,97.89,,169.25,368.22,13.5,-0.03,13.5,-0.03,10.55,3.24,10.9,1.3,9.94,1.38,2015q4
50777,600000.XSHG,2016-03-31,2016-04-30,2016-03-31,0.7084,13682000000.0,16401000000.0,1916000000.0,4.23,4.15,0.27,33.27,,56.31,43.69,33.27,,18.84,,88.89,10.38,98.28,,-240.76,-619.35,27.89,11.27,27.89,11.27,25.51,4.11,24.1,3.79,24.37,3.57,2016q1
99751,600000.XSHG,2016-06-30,2016-08-11,2016-06-30,0.5943,12521000000.0,15370000000.0,1409000000.0,3.73,3.63,0.25,32.53,,57.96,42.04,32.53,,21.96,,91.1,8.35,97.45,,-81.21,-211.25,6.02,-5.24,6.02,-5.24,1.7,-8.83,1.47,-7.34,1.09,-7.71,2016q2
103771,600000.XSHG,2016-09-30,2016-10-29,2016-09-30,0.644,13508000000.0,15755000000.0,2479000000.0,3.95,3.83,0.26,36.38,,52.85,47.15,36.38,,23.54,,85.78,13.5,97.1,,-40.63,-99.94,2.17,-3.06,2.17,-3.06,6.55,8.73,5.61,8.4,4.93,8.28,2016q3
105424,600000.XSHG,2016-12-31,2017-04-01,2016-12-31,0.5744,11976000000.0,12471000000.0,3513000000.0,3.41,3.29,0.22,31.46,,59.49,40.51,31.46,,28.56,,76.58,21.57,96.45,,-105.85,-338.37,5.13,2.86,5.13,2.86,-8.8,-11.63,-7.26,-11.05,-7.63,-10.75,2016q4
108221,600000.XSHG,2017-03-31,2017-04-27,2017-03-31,0.669,14005999616.0,15105000448.0,3144999936.0,3.8668,3.7449,0.2494,34.5774,,56.5699,43.4301,34.5774,,22.5236,,79.4289,16.5378,96.8469,,-474.4334,-1330.4866,0.4006,6.2613,0.4006,6.2613,-0.1953,13.9274,4.3605,16.8022,3.8788,16.4694,2017q1
113279,600000.XSHG,2017-06-30,2017-08-30,2017-06-30,0.4876,13612000256.0,14522000384.0,2980999936.0,3.573,3.5492,0.2351,33.8464,,57.1084,42.8916,33.8464,,23.6498,,81.8879,16.8095,99.3359,,-134.3026,-379.1213,2.5337,-3.2247,2.5337,-3.2247,4.6233,-4.4246,6.6897,-5.2707,6.6547,-5.2482,2017q2
115632,600000.XSHG,2017-09-30,2017-10-28,2017-09-30,0.48,13687000000.0,15626000000.0,2271000000.0,3.4132,3.4033,0.2316,33.5007,,56.6861,43.3139,33.5007,,24.2406,,86.8497,12.6223,99.7086,,380.6491,1008.8442,6.8583,1.0245,6.8583,1.0245,-1.8333,2.019,-1.5889,-0.0072,-1.3298,0.1751,2017q3
127231,600000.XSHG,2017-12-31,2018-04-28,2017-12-31,0.4213,12741000000.0,11105000000.0,4114000000.0,2.9346,3.0236,0.2066,28.7473,,62.6987,37.3013,28.7473,,26.8455,,73.6162,27.2721,103.0325,,-96.4379,-380.8104,10.0374,5.8845,10.0374,5.8845,1.3759,-8.8137,0.5263,-9.1394,-0.4107,-9.9148,2017q4
126697,600000.XSHG,2018-03-31,2018-04-28,2018-03-31,0.4874,14266000000.0,14831000000.0,2009000000.0,3.3516,3.3425,0.2357,36.4859,,56.8372,43.1628,36.4859,,24.4266,,86.7006,11.7444,99.7274,,-122.9529,-328.5348,-7.7215,-9.6281,-7.7215,-9.6281,-9.8883,4.573,-1.2835,14.6993,-1.0856,15.6801,2018q1
130855,600000.XSHG,2018-06-30,2018-08-30,2018-06-30,0.486,14166000000.0,9686000000.0,7130000000.0,3.28,3.26,0.24,33.88,,59.98,40.02,33.88,,24.14,,56.79,41.81,99.31,,-162.74,-716.19,3.72,7.57,3.72,7.57,-3.56,-0.27,4.08,-0.12,4.09,-0.29,2018q2
134725,600000.XSHG,2018-09-30,2018-10-31,2018-09-30,0.5,14602000000.0,12376000000.0,4225000000.0,3.27,3.26,0.24,32.92,,62.65,37.35,32.92,,23.3,,73.97,25.25,99.75,,-543.96,-1971.43,8.27,5.22,8.27,5.22,-6.66,-1.79,6.41,2.24,6.64,2.62,2018q3
237859,600000.XSHG,2018-12-31,2019-03-26,2018-12-31,0.4329,12609000000.0,10333000000.0,3354000000.0,2.74,2.72,0.21,28.92,,67.54,32.46,28.92,,28.52,,71.8,23.31,99.23,,53.38,229.55,2.98,-0.94,2.98,-0.94,-7.85,-13.9,1.94,-12.96,2.76,-13.19,2018q4
246921,600000.XSHG,2019-03-31,2019-04-30,2019-03-31,0.5607,16437000000.0,12968000000.0,6244000000.0,3.43,3.42,0.26,33.19,,61.41,38.59,33.19,,24.38,,67.13,32.32,99.87,,370.24,1429.93,27.02,12.72,27.02,12.72,12.98,33.97,14.98,29.37,15.06,29.53,2019q1
253444,600000.XSHG,2019-06-30,2019-08-24,2019-06-30,0.5331,15599000000.0,14922000000.0,3479000000.0,3.19,3.18,0.24,33.22,,60.13,39.87,33.22,,18.49,,78.95,18.41,99.69,,-371.67,-1183.49,11.56,-5.13,11.56,-5.13,11.06,-1.97,9.31,-5.05,9.7,-4.93,2019q2
264674,600000.XSHG,2019-09-30,2019-10-30,2019-09-30,0.5534,15078000000.0,12577000000.0,5054000000.0,3.15,2.92,0.24,33.72,,60.02,39.98,33.72,,22.32,,64.46,25.9,92.82,,-156.36,-606.51,8.83,2.68,8.83,2.68,16.41,2.95,11.44,4.23,10.97,3.82,2019q3
290212,600000.XSHG,2019-12-31,2020-04-25,2019-12-31,0.3598,10440000000.0,8675000000.0,2871000000.0,1.93,1.91,0.15,24.02,,72.71,27.29,24.02,,25.21,,71.77,23.75,98.85,,-2.66,-13.59,0.65,-9.19,0.65,-9.19,-16.19,-38.01,-17.19,-35.32,-16.89,-34.99,2019q4
289910,600000.XSHG,2020-03-31,2020-04-25,2020-03-31,0.5915,17296000000.0,20725000000.0,8649000000.0,3.07,3.06,0.25,31.63,,62.61,37.39,31.63,,18.85,,58.32,41.77,99.63,,166.68,445.73,10.66,25.1,10.66,25.1,7.24,71.42,5.44,64.72,5.48,64.39,2020q1
329293,600000.XSHG,2020-06-30,2020-08-29,2020-06-30,0.395,11501000000.0,8019000000.0,4389000000.0,2.03,2.02,0.16,25.5,,72.05,27.95,25.5,,24.23,,62.36,34.13,99.2,,67.33,386.07,-3.22,-17.03,-3.22,-17.03,-32.15,-37.98,-25.73,-33.12,-25.9,-33.22,2020q2
339497,600000.XSHG,2020-09-30,2020-10-31,2020-09-30,1.4631,15753000000.0,15031000000.0,2695000000.0,7.55,2.77,0.57,30.37,,65.7,34.3,30.37,,21.98,,31.0,5.56,36.68,,61.34,577.16,0.95,207.57,0.95,207.57,-11.26,277.42,-7.74,266.3,-7.74,270.41,2020q3
369538,600000.XSHG,2020-12-31,2021-03-27,2020-12-31,0.4628,13360000000.0,9009000000.0,5252000000.0,2.24,2.21,0.18,28.97,,68.43,31.57,28.97,,28.35,,59.86,34.9,98.36,,-175.66,-929.13,7.56,0.7,7.56,0.7,24.43,-16.95,29.7,-13.38,28.61,-13.96,2020q4
378954,600000.XSHG,2021-03-31,2021-04-30,2021-03-31,0.637,18628000000.0,22295000000.0,7115000000.0,2.89,2.88,0.24,38.08,,54.98,45.02,38.08,,22.58,,68.05,31.9,99.63,,-261.91,-581.77,-10.65,3.92,-10.65,3.92,7.58,48.21,7.57,36.62,7.7,37.65,2021q1
404022,600000.XSHG,2021-06-30,2021-08-28,2021-06-30,0.3796,11101000000.0,12463000000.0,6017000000.0,1.7,1.7,0.14,23.72,,73.95,26.05,23.72,,25.22,,51.92,48.47,99.64,,-173.81,-667.23,4.04,-3.39,4.04,-3.39,-3.04,-44.1,-3.22,-39.83,-3.91,-40.41,2021q2
416753,600000.XSHG,2021-09-30,2021-10-30,2021-09-30,0.3985,11535000000.0,12706000000.0,4349000000.0,1.78,1.75,0.15,25.86,,72.45,27.55,25.86,,24.71,,66.19,34.44,98.61,,95.3,345.92,-2.55,-3.6,-2.55,-3.6,-29.86,1.95,-25.17,5.09,-25.9,5.0,2021q3
426092,600000.XSHG,2021-12-31,2022-04-28,2021-12-31,0.3907,11286000000.0,11741000000.0,5133000000.0,1.72,1.69,0.14,24.5,,75.28,24.72,24.5,,32.29,,56.37,43.79,98.42,,-185.86,-751.91,-0.33,2.99,-0.33,2.99,-21.95,-7.59,-15.69,-2.42,-15.58,-1.97,2021q4
426641,600000.XSHG,2022-03-31,2022-04-28,2022-03-31,0.6605,19256000000.0,22761000000.0,6232000000.0,2.86,2.84,0.24,39.19,,54.48,45.52,39.19,,23.38,,72.68,27.4,99.32,,-549.51,-1207.17,0.97,5.27,0.97,5.27,2.09,93.86,3.92,68.4,3.7,69.08,2022q1
1200147,600000.XSHG,2022-06-30,2022-08-27,2022-06-30,0.3675,10606000000.0,11803000000.0,6557000000.0,1.57,1.55,0.13,22.61,,75.73,24.27,22.61,,25.71,,44.49,55.61,98.33,,699.03,2880.8,1.67,-2.72,1.67,-2.72,-5.3,-48.14,-3.07,-43.87,-3.19,-44.37,2022q2
1370501,600000.XSHG,2022-09-30,2022-10-29,2022-09-30,0.3505,10255000000.0,10976000000.0,4411000000.0,1.49,1.49,0.12,23.37,,75.63,24.37,23.37,,29.96,,60.06,40.35,99.68,,-196.95,-808.13,-2.35,-7.41,-2.35,-7.41,-13.62,-7.01,-11.75,-4.32,-12.05,-4.62,2022q3
1913439,600000.XSHG,2022-12-31,2023-04-19,2022-12-31,0.3648,10693000000.0,10733000000.0,5515000000.0,1.54,1.54,0.13,24.2,,76.12,23.88,24.2,,33.2,,48.83,51.61,99.85,,864.54,3620.07,-5.38,-0.21,-5.38,-0.21,-8.59,-2.21,-6.53,3.35,-6.61,4.09,2022q4
2041082,600000.XSHG,2023-03-31,2023-04-29,2023-03-31,0.5393,13184000000.0,19519000000.0,9214000000.0,2.24,1.87,0.18,33.59,,59.4,40.6,33.59,,24.23,,52.83,47.23,83.28,,215.1,529.84,-3.85,6.98,-3.85,6.98,-14.24,81.86,-17.59,48.48,-18.35,47.83,2023q1
2703065,600000.XSHG,2023-06-30,2023-08-31,2023-06-30,0.2489,7200000000.0,7059000000.0,5707000000.0,1.02,1.01,0.08,17.3,,83.64,16.36,17.3,,29.22,,19.15,80.84,98.54,,-127.3,-778.2,-11.29,-10.25,-11.29,-10.25,-40.19,-63.84,-32.13,-53.78,-32.25,-53.84,2023q2
2999153,600000.XSHG,2023-09-30,2023-10-28,2023-09-30,0.1652,4815000000.0,5245000000.0,4982000000.0,0.68,0.67,0.06,11.97,,87.39,12.61,11.97,,30.69,,5.02,95.15,99.32,,144.76,1147.76,-7.66,-3.63,-7.66,-3.63,-52.21,-25.7,-52.71,-33.33,-52.88,-33.65,2023q3
3024689,600000.XSHG,2023-12-31,2024-04-30,2023-12-31,0.2969,8683000000.0,8913000000.0,7029000000.0,1.21,1.21,0.1,21.76,,78.06,21.94,21.76,,35.47,,21.19,79.08,99.62,,688.62,3138.24,-9.62,-2.32,-9.62,-2.32,-16.96,69.93,-18.76,77.56,-18.61,79.79,2023q4
3024253,600000.XSHG,2024-03-31,2024-04-30,2024-03-31,0.5935,17214000000.0,20363000000.0,9080000000.0,2.37,2.35,0.2,38.96,,55.08,44.92,38.96,,24.84,,55.44,44.62,98.81,,-998.57,-2222.81,-5.72,11.59,-5.72,11.59,4.32,128.46,9.35,99.84,10.04,99.87,2024q1
3128530,600000.XSHG,2024-06-30,2024-08-20,2024-06-30,0.3259,9592000000.0,9865000000.0,6697000000.0,1.29,1.29,0.11,22.52,,77.02,22.98,22.52,,28.46,,32.26,68.2,100.26,,163.07,709.46,-0.54,-5.31,-0.54,-5.31,39.75,-51.55,29.46,-45.28,30.93,-45.08,2024q2
3146564,600000.XSHG,2024-09-30,2024-10-31,2024-09-30,0.2806,7155000000.0,6177000000.0,6817000000.0,1.12,0.97,0.09,20.11,,85.15,14.85,20.11,,30.96,,-8.81,93.82,86.89,,531.95,3581.74,0.01,-3.1,0.01,-3.1,17.77,-37.38,68.03,-13.46,69.86,-13.92,2024q3
3168241,600000.XSHG,2024-12-31,2025-03-29,2024-12-31,0.3418,10246000000.0,11038000000.0,5986000000.0,1.38,1.4,0.11,24.81,,73.02,26.98,24.81,,32.86,,46.22,54.77,102.11,,-421.07,-1560.57,0.71,-1.64,0.71,-1.64,23.84,78.7,14.84,21.34,15.12,21.85,2024q4
3186286,600000.XSHG,2025-03-31,2025-04-30,2025-03-31,0.5995,17581000000.0,20164000000.0,9190000000.0,2.37,2.37,0.19,38.71,,56.09,43.91,38.71,,24.59,,54.45,45.6,99.9,,-439.88,-1001.8,1.31,12.25,1.31,12.25,-0.98,82.68,0.66,75.17,1.02,75.38,2025q1
3197714,600000.XSHG,2025-06-30,2025-08-28,2025-06-30,0.4136,12403000000.0,13334000000.0,7994000000.0,1.58,1.61,0.13,27.15,,70.13,29.87,27.15,,25.56,,41.13,61.57,102.17,,500.17,1674.36,4.0,-2.8,4.0,-2.8,35.16,-33.87,25.39,-31.83,26.88,-31.02,2025q2
3213040,600000.XSHG,2025-09-30,2025-10-31,2025-09-30,0.2978,8916000000.0,8709000000.0,3546000000.0,1.12,1.1,0.09,22.24,,79.13,20.87,22.24,,32.87,,58.15,39.94,98.17,,345.67,1655.98,0.31,-6.53,0.31,-6.53,40.99,-34.69,10.93,-23.44,10.29,-25.18,2025q3
3238497,600000.XSHG,2025-12-31,2026-03-31,2025-12-31,0.3362,11244000000.0,11401000000.0,4356000000.0,1.36,1.36,0.11,26.95,,72.65,27.35,26.95,,31.59,,62.03,38.35,100.41,,504.65,1845.1,1.89,-0.09,1.89,-0.09,3.29,30.91,10.7,21.1,11.6,23.3,2025q4
