day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,600000.XSHG,0.4679,1740.3689,1392.2951,4.5947,0.8892,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,600000.XSHG,0.5921,1704.9273,1363.9418,4.5011,0.8711,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,600000.XSHG,0.7858,1714.254,1371.4032,4.186,0.8387,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,600000.XSHG,0.4835,1704.9273,1363.9418,4.1632,0.8341,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,600000.XSHG,0.5267,1716.1194,1372.8955,4.1906,0.8396,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,600000.XSHG,0.737,1732.9075,1386.326,4.2316,0.8478,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,600000.XSHG,0.6258,1755.2917,1404.2333,4.2862,0.8587,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,600000.XSHG,0.4418,1751.561,1401.2488,4.2771,0.8569,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,600000.XSHG,0.5342,1753.4263,1402.7411,4.2817,0.8578,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,600000.XSHG,0.5201,1721.7154,1377.3723,4.2042,0.8423,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,600000.XSHG,0.4504,1712.3887,1369.9109,4.1815,0.8378,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,600000.XSHG,0.4426,1701.1966,1360.9573,4.1541,0.8323,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,600000.XSHG,0.2821,1691.8699,1353.4959,4.1313,0.8277,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
