id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
1245,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-04-30,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,135920000000.0,,,458325000000.0,,,3222000000.0,36095000000.0,26598000000.0,2741000000.0,359818000000.0,15454000000.0,,,,,,,,,,1773969000000.0,,,535864000000.0,,167458000000.0,145755000000.0,5569000000.0,,,,,,,,,,,,,,8658000000.0,1961000000.0,732000000.0,,1383000000.0,,,9360000000.0,9204000000.0,3698086000000.0,,697666000000.0,,,37259000000.0,,4023000000.0,41241000000.0,2526278000000.0,,,,,,,,7038000000.0,9001000000.0,34033000000.0,,,,,,,,,,,62347000000.0,,,63176000000.0,3482062000000.0,18653000000.0,57339000000.0,,37460000000.0,216024000000.0,73122000000.0,,,216024000000.0,3698086000000.0,,,,,,,,,,29450000000.0,,,,,,,,
1246,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-08-14,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,129011000000.0,,,503468000000.0,,,5049000000.0,31050000000.0,36118000000.0,2296000000.0,372297000000.0,14808000000.0,,,,,,,,,,1834146000000.0,,,604800000000.0,,176791000000.0,138731000000.0,5621000000.0,,,,,,,,,,,,,,8648000000.0,2161000000.0,712000000.0,,1300000000.0,,,9259000000.0,10266000000.0,3886532000000.0,,599511000000.0,,,40779000000.0,,3092000000.0,69972000000.0,2734863000000.0,,,,,,,,7686000000.0,8094000000.0,36809000000.0,,,,,,,,,,,,,,168180000000.0,3668986000000.0,18653000000.0,59317000000.0,,49647000000.0,217546000000.0,53229000000.0,,,217546000000.0,3886532000000.0,,,,,,,,,,36700000000.0,,,,,,,,
1247,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,137933000000.0,,,485864000000.0,,,2926000000.0,32281000000.0,30435000000.0,2676000000.0,223287000000.0,14729000000.0,,,,,,,,,,1903701000000.0,,,696372000000.0,,201063000000.0,135389000000.0,4595000000.0,,,,,,,,,,,,,,8581000000.0,2653000000.0,775000000.0,,1268000000.0,,,10048000000.0,11418000000.0,3905994000000.0,0.0,661917000000.0,,,46819000000.0,,3871000000.0,39474000000.0,2666938000000.0,,,,,,,,8872000000.0,8996000000.0,39895000000.0,,,,,,,,,,,105410000000.0,,,93297000000.0,3675489000000.0,18653000000.0,60589000000.0,,49647000000.0,230505000000.0,65307000000.0,0.0,,230505000000.0,3905994000000.0,,,,,,,,,,36309000000.0,,,,,,,,
1248,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-03-19,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,139886000000.0,,,501944000000.0,,,11707000000.0,22979000000.0,32841000000.0,2612000000.0,196188000000.0,16933000000.0,,,,,,,,,,1956388000000.0,,,877171000000.0,,222208000000.0,121698000000.0,4558000000.0,,,,,,,,,,,,,,9134000000.0,3387000000.0,850000000.0,,1553000000.0,,,10576000000.0,12306000000.0,4144919000000.0,20000000000.0,765729000000.0,,,42065000000.0,312000000.0,3303000000.0,67409000000.0,2700357000000.0,,,,,,,,5517000000.0,11971000000.0,38462000000.0,,,,,,,,,,,,,,230544000000.0,3885669000000.0,18653000000.0,60589000000.0,,49647000000.0,259250000000.0,77446000000.0,,,259250000000.0,4144919000000.0,,,14960000000.0,,,1255000000.0,,,,36700000000.0,,,,,,,,
1253,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,117483000000.0,,,487775000000.0,,,32245000000.0,27743000000.0,52434000000.0,4287000000.0,188594000000.0,18281000000.0,,,,,,,,,,2005915000000.0,,,857545000000.0,,229270000000.0,137122000000.0,4977000000.0,,,,,,,,,,,,,,13526000000.0,,825000000.0,,1468000000.0,,,11320000000.0,13331000000.0,4204141000000.0,60000000000.0,690833000000.0,,,84389000000.0,,4387000000.0,63698000000.0,2765216000000.0,,,,,,,,4988000000.0,10822000000.0,36692000000.0,,,,,,,,,,,,,,198687000000.0,3919712000000.0,18653000000.0,60589000000.0,,49647000000.0,284429000000.0,88491000000.0,,,284429000000.0,4204141000000.0,,,,,,,,,,67049000000.0,,,,,,,,
1254,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-08-20,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,145108000000.0,,,502900000000.0,,,40086000000.0,34862000000.0,56137000000.0,5981000000.0,104308000000.0,18576000000.0,,,,,,,,,,2087968000000.0,,,1103442000000.0,,255052000000.0,144644000000.0,5046000000.0,,,,,,,,,,,,,,12426000000.0,,790000000.0,,1378000000.0,,,12054000000.0,19898000000.0,4550656000000.0,40000000000.0,853837000000.0,,,50337000000.0,845000000.0,4156000000.0,60769000000.0,2966334000000.0,,,,,,,,6812000000.0,10256000000.0,37086000000.0,,,,,,,,,,,,,,235692000000.0,4266124000000.0,18653000000.0,60589000000.0,,63651000000.0,284532000000.0,64076000000.0,,,284532000000.0,4550656000000.0,,,,,,2043000000.0,,,,75520000000.0,,,,,,,,
1255,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,127651000000.0,,,489215000000.0,,,37160000000.0,204742000000.0,47304000000.0,8224000000.0,119499000000.0,18107000000.0,,,,,,,,,,2095355000000.0,,,1126040000000.0,,214173000000.0,221570000000.0,5088000000.0,,,,,,,,,,,,,,12501000000.0,,795000000.0,,1322000000.0,,,13643000000.0,20086000000.0,4762475000000.0,43000000000.0,979652000000.0,,,13917000000.0,1024000000.0,5418000000.0,51073000000.0,2976831000000.0,,,,,,,,7866000000.0,12863000000.0,37875000000.0,,,,,,,,,,,,,,333944000000.0,4463463000000.0,18653000000.0,60589000000.0,,63651000000.0,299012000000.0,77256000000.0,,,299012000000.0,4762475000000.0,,,29920000000.0,29920000000.0,,3343000000.0,,,,45600000000.0,,,,,,,,
1256,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-04-07,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,108334000000.0,,,477644000000.0,,,28724000000.0,137806000000.0,63746000000.0,10610000000.0,110218000000.0,20021000000.0,,,,,,,,,,2153210000000.0,,,1325032000000.0,,254516000000.0,239703000000.0,5085000000.0,,,,,,,,,,,,,,13249000000.0,,869000000.0,,1570000000.0,,,14212000000.0,19969000000.0,4984518000000.0,23000000000.0,1048583000000.0,,,70975000000.0,210000000.0,7319000000.0,118699000000.0,2928463000000.0,,,,,,,,5461000000.0,14686000000.0,35911000000.0,,,,,,,,,,,,,,417449000000.0,4670756000000.0,18653000000.0,60589000000.0,,63651000000.0,313762000000.0,89648000000.0,,,313762000000.0,4984518000000.0,,,,,,,,,,81221000000.0,,,,,,,,
1261,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-04-30,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,127464000000.0,,,447170000000.0,,,21135000000.0,142483000000.0,109859000000.0,10899000000.0,20403000000.0,21648000000.0,,,,,,,,,,2240811000000.0,,,1475342000000.0,,210809000000.0,255608000000.0,22143000000.0,,,,,,,,,,,,,,13460000000.0,,864000000.0,,1461000000.0,,,17821000000.0,22730000000.0,5162110000000.0,67500000000.0,915086000000.0,,,54813000000.0,28588000000.0,10749000000.0,84537000000.0,2976327000000.0,,,,,,,,5958000000.0,17577000000.0,35764000000.0,,,,,,,,,,,600816000000.0,,,22329000000.0,4820044000000.0,19653000000.0,76593000000.0,,63651000000.0,342066000000.0,102594000000.0,,,342066000000.0,5162110000000.0,,,,,,,,,,79575000000.0,,,,,,,,
1262,420600000,上海浦东发展银行股份有限公司,600000.XSHG,600000,,,2016-08-11,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,115849000000.0,,,487547000000.0,,,15781000000.0,135894000000.0,157455000000.0,11729000000.0,6524000000.0,20937000000.0,,,,,,,,,,2346386000000.0,,,1424258000000.0,,199239000000.0,291235000000.0,22210000000.0,,,,,,,,,,,,,,13429000000.0,,930000000.0,,1519000000.0,,,16715000000.0,24432000000.0,5292069000000.0,80000000000.0,1096412000000.0,,,70902000000.0,23747000000.0,10105000000.0,31928000000.0,2924886000000.0,,,,,,,,7297000000.0,11813000000.0,32789000000.0,,,,,,,,,,,,,,658774000000.0,4948653000000.0,21618000000.0,74628000000.0,,78689000000.0,343416000000.0,70376000000.0,,,343416000000.0,5292069000000.0,,,29920000000.0,29920000000.0,,3140000000.0,,,,65045000000.0,,,,,,,,
