id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
106999,601229.XSHG,2016-12-31,2017-04-24,2016-12-31,0.5657,3408556000.0,3424237000.0,366596000.0,3.1,3.11,0.2,42.34,,52.39,47.61,42.34,,28.85,,90.39,9.68,100.35,,825.15,1925.28,-8.58,-5.46,-8.58,-5.46,1.94,4.75,9.13,-6.21,9.83,-5.55,2016q4
109430,601229.XSHG,2017-03-31,2017-04-28,2017-03-31,0.6453,3854071040.0,2873342976.0,1250205952.0,3.2889,3.2716,0.2193,47.3977,,49.5725,50.4275,47.3977,,20.5866,,69.156,30.0901,99.4748,,-287.2705,-818.3303,-11.8778,2.4473,-11.8778,2.4473,-5.6358,8.509,6.5041,14.6761,6.5493,14.0597,2017q1
112679,601229.XSHG,2017-06-30,2017-08-26,2017-06-30,0.6531,3888743936.0,2214902016.0,1704098048.0,3.2594,3.2323,0.2248,54.4721,,45.5709,54.4291,54.4721,,28.1659,,55.7604,42.9008,99.1663,,-670.8019,-2183.1716,-16.9512,-11.931,-16.9512,-11.931,-10.9076,-4.9424,6.3499,1.2137,6.5924,1.2136,2017q2
116202,601229.XSHG,2017-09-30,2017-10-28,2017-09-30,0.4947,3831104000.0,1132784000.0,2748662000.0,3.1528,3.1278,0.2213,42.5257,,57.0259,42.9741,42.5257,,22.6829,,28.8846,70.0875,99.2073,,-163.2365,-1301.663,6.8865,25.3084,6.8865,25.3084,6.8976,-1.0638,6.4912,-2.1731,7.3817,-1.5229,2017q3
123342,601229.XSHG,2017-12-31,2018-04-21,2017-12-31,0.4703,3661590000.0,2104964000.0,1898834000.0,2.7075,2.7006,0.2068,42.4132,,53.4075,46.5925,42.4132,,26.9134,,52.1851,47.0748,99.7457,,297.1384,1227.8732,8.9439,-3.7034,8.9439,-3.7034,6.6924,4.4048,9.0512,-3.9583,8.068999999999999,-4.9406,2017q4
127532,601229.XSHG,2018-03-31,2018-04-28,2018-03-31,0.5635,4367468000.0,3052187000.0,1550871000.0,2.9476,2.9269,0.2418,48.1305,,49.6409,50.3591,48.1305,,19.8122,,65.6456,33.3557,99.2997,,-902.1426,-2706.1177,11.857000000000001,5.2551,11.857000000000001,5.2551,11.7065,13.7641,13.585,19.4437,13.5207,19.8136,2018q1
130013,601229.XSHG,2018-06-30,2018-08-25,2018-06-30,0.6372,4943821000.0,3062393000.0,2254632000.0,3.27,3.25,0.27,47.03,,49.79,50.21,47.03,,20.65,,57.16,42.08,99.4,,26.58,91.94,46.92,15.72,46.92,15.72,35.49,15.37,26.88,13.06,26.83,13.08,2018q2
133188,601229.XSHG,2018-09-30,2018-10-27,2018-09-30,0.4488,4839100000.0,2817928000.0,2458340000.0,3.16,3.12,0.25,41.41,,55.23,44.77,41.41,,20.29,,52.4,45.72,98.66,,-17.03,-71.79,31.53,12.13,31.53,12.13,37.04,-0.01,28.05,-1.27,27.01,-1.38,2018q3
240590,601229.XSHG,2018-12-31,2019-04-20,2018-12-31,0.3438,3736818000.0,2257301000.0,1576053000.0,2.35,2.34,0.19,30.67,,68.71,31.29,30.67,,21.16,,58.37,40.76,99.45,,490.04,2661.15,40.95,3.18,40.95,3.18,-5.31,-27.88,1.92,-23.56,2.36,-23.39,2018q4
245659,601229.XSHG,2019-03-31,2019-04-27,2019-03-31,0.4593,5001779000.0,1287713000.0,4325490000.0,3.07,3.06,0.25,38.69,,56.84,43.16,38.69,,15.75,,22.84,76.73,99.65,,24.78,250.47,42.16,6.18,42.16,6.18,21.83,46.43,14.26,33.91,14.12,33.58,2019q1
253579,601229.XSHG,2019-06-30,2019-08-24,2019-06-30,0.521,5646075000.0,3334465000.0,3027179000.0,3.42,3.39,0.27,47.01,,47.36,52.64,47.01,,21.12,,51.85,47.07,99.16,,393.92,1433.61,14.54,-6.76,14.54,-6.76,20.09,13.72,14.5,13.3,14.49,13.44,2019q2
260957,601229.XSHG,2019-09-30,2019-10-26,2019-09-30,0.3974,5577390000.0,2865823000.0,3406029000.0,3.32,3.28,0.26,44.43,,50.58,49.42,44.43,,19.2,,45.01,53.49,98.79,,-499.39,-2218.41,7.16,4.91,7.16,4.91,18.31,-1.5,14.99,-0.84,15.11,-0.85,2019q3
290207,601229.XSHG,2019-12-31,2020-04-25,2019-12-31,0.2772,3934163000.0,1937871000.0,1986298000.0,2.25,2.25,0.18,33.03,,67.0,33.0,33.03,,24.26,,49.17,50.4,99.89,,38.72,238.14,-2.77,-6.38,-2.77,-6.38,2.55,-37.48,4.7,-30.4,4.81,-30.24,2019q4
293287,601229.XSHG,2020-03-31,2020-04-29,2020-03-31,0.3686,5213574000.0,2718250000.0,2922999000.0,2.92,2.9,0.23,40.08,,56.88,43.12,40.08,,15.98,,47.91,51.52,99.55,,272.04,1309.6,0.54,9.79,0.54,9.79,0.46,43.45,4.17,33.23,4.34,32.98,2020q1
326117,601229.XSHG,2020-06-30,2020-08-22,2020-06-30,0.4149,5836476000.0,4820770000.0,1680267000.0,3.23,3.2,0.25,47.89,,46.89,53.11,47.89,,18.54,,73.24,25.53,99.02,,291.96,746.49,1.57,-5.81,1.57,-5.81,2.49,16.02,3.48,12.55,3.51,12.54,2020q2
335562,601229.XSHG,2020-09-30,2020-10-24,2020-09-30,0.276,3878907000.0,2268020000.0,1415630000.0,2.12,2.1,0.16,32.4,,69.51,30.49,32.4,,18.74,,60.65,37.85,98.93,,-465.34,-2487.46,-4.77,-1.64,-4.77,-1.64,-41.25,-43.54,-30.55,-33.45,-30.55,-33.48,2020q3
373784,601229.XSHG,2020-12-31,2021-04-24,2020-12-31,0.4106,5836744000.0,3827217000.0,2587451000.0,3.09,3.09,0.24,44.19,,51.29,48.71,44.19,,22.4,,59.66,40.34,100.06,,-20.41,-70.46,10.84,8.96,10.84,8.96,63.6,74.1,48.3,48.6,48.11,48.78,2020q4
379060,601229.XSHG,2021-03-31,2021-04-30,2021-03-31,0.3909,5552390000.0,6123300000.0,2461034000.0,2.88,2.88,0.22,40.25,,55.7,44.3,40.25,,17.23,,59.83,40.21,99.98,,-104.48,-235.83,5.62,4.62,5.62,4.62,8.52,-4.85,6.07,-4.71,6.04,-4.79,2021q1
400233,601229.XSHG,2021-06-30,2021-08-20,2021-06-30,0.4733,6700999000.0,7402685000.0,1757247000.0,3.44,3.43,0.26,48.51,,46.68,53.32,48.51,,19.9,,76.15,23.7,99.65,,356.84,669.21,12.63,0.44,12.63,0.44,13.07,20.89,14.08,21.05,14.09,21.08,2021q2
414709,601229.XSHG,2021-09-30,2021-10-28,2021-09-30,0.3073,4369247000.0,4323394000.0,2175080000.0,2.2,2.2,0.17,31.81,,68.56,31.44,31.81,,20.12,,49.85,50.47,100.07,,-179.7,-571.57,13.43,-0.95,13.43,-0.95,16.96,-41.6,11.34,-35.05,11.36,-35.07,2021q3
422207,601229.XSHG,2021-12-31,2022-04-22,2021-12-31,0.38,5374118000.0,5708630000.0,206999000.0,2.66,2.65,0.2,36.61,,61.36,38.64,36.61,,28.34,,96.35,3.63,99.55,,-145.17,-375.69,11.83,7.44,11.83,7.44,-11.29,32.04,-7.35,23.65,-7.46,23.63,2021q4
427278,601229.XSHG,2022-03-31,2022-04-29,2022-03-31,0.41200000000000003,5832952000.0,6191071000.0,1945012000.0,2.81,2.8,0.22,41.2,,56.49,43.51,41.2,,18.03,,68.39,31.33,99.65,,214.99,494.11,2.95,-3.69,2.95,-3.69,1.11,8.45,5.36,8.37,5.39,8.43,2022q1
1195383,601229.XSHG,2022-06-30,2022-08-26,2022-06-30,0.4801,6816025000.0,7455478000.0,2231083000.0,3.23,3.22,0.25,49.82,,45.63,54.37,49.82,,19.49,,70.17,29.97,99.93,,53.2,97.85,-1.22,-3.62,-1.22,-3.62,0.71,20.42,1.45,16.56,1.44,16.54,2022q2
1341820,601229.XSHG,2022-09-30,2022-10-27,2022-09-30,0.3162,4377362000.0,4788298000.0,2785736000.0,2.1,2.04,0.16,32.77,,65.13,34.87,32.77,,23.1,,41.83,58.18,97.43,,-209.99,-602.2,-0.14,0.14,-0.14,0.14,10.75,-35.77,2.87,-34.14,2.9,-34.14,2022q3
2008757,601229.XSHG,2022-12-31,2023-04-28,2022-12-31,0.3599,4967651000.0,5590412000.0,1240467000.0,2.34,2.27,0.18,44.8,,51.13,48.87,44.8,,33.36,,77.65,22.14,97.15,,141.09,288.71,-22.57,-16.69,-22.57,-16.69,-2.07,16.75,-5.26,13.88,-5.28,13.81,2022q4
2011516,601229.XSHG,2023-03-31,2023-04-28,2023-03-31,0.4254,5865600000.0,6840191000.0,2226511000.0,2.7,2.62,0.21,45.81,,48.24,51.76,45.81,,20.79,,67.36,32.51,97.06,,28.78,55.61,-7.12,15.52,-7.12,15.52,10.48,22.36,3.28,18.13,3.25,18.19,2023q1
2637688,601229.XSHG,2023-06-30,2023-08-26,2023-06-30,0.4781,6759212000.0,7947726000.0,2704568000.0,2.99,2.97,0.23,51.74,,39.54,60.46,51.74,,23.21,,66.81,34.46,99.52,,-67.24,-111.22,-4.14,-0.53,-4.14,-0.53,6.6,16.19,-0.45,12.35,-0.43,12.39,2023q2
2999400,601229.XSHG,2023-09-30,2023-10-27,2023-09-30,0.3174,4410454000.0,4940941000.0,2596744000.0,1.96,1.92,0.15,34.96,,61.74,38.26,34.96,,25.03,,47.45,52.56,97.8,,-242.57,-633.95,-5.96,-1.77,-5.96,-1.77,3.19,-37.83,0.33,-33.62,0.38,-33.6,2023q3
3017889,601229.XSHG,2023-12-31,2024-04-26,2023-12-31,0.366,5202203000.0,6300646000.0,2256714000.0,2.21,2.21,0.17,46.07,,44.2,55.8,46.07,,30.25,,64.6,36.05,100.04,,357.79,641.19,-1.29,-12.56,-1.29,-12.56,12.7,27.52,1.52,15.23,1.7,15.31,2023q4
3018388,601229.XSHG,2024-03-31,2024-04-26,2024-03-31,0.4329,6103422000.0,7268284000.0,3792736000.0,2.54,2.52,0.2,46.99,,44.49,55.51,46.99,,22.87,,47.92,52.3,99.24,,56.79,102.3,-0.92,15.96,-0.92,15.96,6.26,15.36,1.63,18.26,1.77,18.27,2024q1
3133146,601229.XSHG,2024-06-30,2024-08-29,2024-06-30,0.4799,6752181000.0,8069542000.0,3881568000.0,2.78,2.75,0.21,51.82,,38.65,61.35,51.82,,23.21,,51.91,48.11,99.03,,-85.2,-138.87,0.06,0.46,0.06,0.46,1.53,11.02,0.21,10.78,0.39,10.86,2024q2
3147121,601229.XSHG,2024-09-30,2024-10-31,2024-09-30,0.3251,4567560000.0,5223699000.0,3451123000.0,1.88,1.86,0.14,34.78,,60.71,39.29,34.78,,24.19,,33.88,65.96,98.9,,207.99,529.34,2.96,1.07,2.96,1.07,5.72,-35.27,2.4,-32.17,2.41,-32.27,2024q3
3174649,601229.XSHG,2024-12-31,2025-04-25,2024-12-31,0.4204,6192002000.0,6740842000.0,5005224000.0,2.39,2.47,0.18,44.4,,49.86,50.14,44.4,,24.98,,26.84,77.39,103.67,,-147.27,-293.72,19.06,1.12,19.06,1.12,6.99,29.04,14.74,29.11,14.86,29.33,2024q4
3175161,601229.XSHG,2025-03-31,2025-04-25,2025-03-31,0.4429,6263600000.0,7357730000.0,4063786000.0,2.45,2.44,0.19,46.27,,45.89,54.11,46.27,,21.36,,44.74,55.2,99.55,,-1058.01,-1955.21,3.85,1.14,3.85,1.14,1.23,9.15,2.27,5.41,2.3,5.34,2025q1
3199321,601229.XSHG,2025-06-30,2025-08-29,2025-06-30,0.4884,6980205000.0,8666345000.0,4663034000.0,2.66,2.67,0.21,50.47,,36.96,63.04,50.47,,22.6,,46.54,54.2,100.6,,95.13,150.89,4.51,1.1,4.51,1.1,7.4,17.79,1.79,10.26,1.76,10.28,2025q2
3213000,601229.XSHG,2025-09-30,2025-10-31,2025-09-30,0.3409,4868323000.0,5150301000.0,4257523000.0,1.85,1.86,0.15,35.0,,62.67,37.33,35.0,,23.26,,17.47,83.3,100.5,,-171.28,-458.82,3.78,0.36,3.78,0.36,-1.41,-40.57,4.45,-30.39,4.9,-30.18,2025q3
3247090,601229.XSHG,2025-12-31,2026-04-24,2025-12-31,0.4306,6108520000.0,7219407000.0,4515880000.0,2.37,2.37,0.18,44.88,,47.0,53.0,44.88,,26.03,,37.51,62.65,99.84,,636.18,1200.25,1.31,-1.28,1.31,-1.28,7.1,40.17,2.42,26.59,2.44,26.3,2025q4
3246660,601229.XSHG,2026-03-31,2026-04-24,2026-03-31,0.4457,6333184000.0,7720523000.0,4451141000.0,2.44,2.44,0.19,44.64,,45.53,54.47,44.64,,20.98,,42.38,57.69,99.99,,-0.96,-1.76,4.25,4.07,4.25,4.07,4.93,6.94,0.57,3.51,0.66,3.52,2026q1
