day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-09-23,600908.XSHG,0.0373,119.0186,11.9019,13.5516,1.5528,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-26,600908.XSHG,0.027,130.8465,13.0847,14.8984,1.7071,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-27,600908.XSHG,0.0271,143.9681,14.3968,16.3924,1.8783,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-28,600908.XSHG,0.0709,158.3834,15.8383,18.0338,2.0664,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-29,600908.XSHG,0.206,174.2772,17.4277,19.8435,2.2737,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-30,600908.XSHG,0.7576,191.6495,19.165,21.8215,2.5004,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-10,600908.XSHG,0.6112,210.8699,21.087,24.01,2.7512,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-11,600908.XSHG,0.498,231.9384,23.1938,26.4089,3.026,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-12,600908.XSHG,68.0396,254.4854,25.4485,28.9761,3.3202,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-13,600908.XSHG,41.2905,239.7005,23.97,27.2927,3.1273,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-14,600908.XSHG,42.835,244.8752,24.4875,27.8819,3.1948,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-17,600908.XSHG,28.8348,231.9384,23.1938,26.4089,3.026,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-18,600908.XSHG,24.092,230.0903,23.009,26.1984,3.0019,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-19,600908.XSHG,12.9929,227.1333,22.7133,25.8618,2.9633,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-20,600908.XSHG,16.005,219.3712,21.9371,24.978,2.8621,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-21,600908.XSHG,16.4019,212.718,21.2718,24.2204,2.7753,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-24,600908.XSHG,28.0479,221.9586,22.1959,25.2726,2.8958,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-25,600908.XSHG,19.4222,221.9586,22.1959,25.2726,2.8958,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-26,600908.XSHG,9.8023,217.7079,21.7708,24.7886,2.8404,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-27,600908.XSHG,9.5063,219.7409,21.9741,25.02,2.8669,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-28,600908.XSHG,54.4708,241.5486,24.1549,27.5031,3.1514,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-31,600908.XSHG,59.7826,251.1588,25.1159,28.1489,2.8821,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-01,600908.XSHG,30.8812,243.0271,24.3027,27.2376,2.7888,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-02,600908.XSHG,22.2908,238.5916,23.8592,26.7404,2.7379,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-03,600908.XSHG,22.2717,238.4068,23.8407,26.7197,2.7358,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-04,600908.XSHG,13.9942,236.7435,23.6744,26.5333,2.7167,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-07,600908.XSHG,10.2537,237.4828,23.7483,26.6162,2.7252,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-08,600908.XSHG,27.1285,244.6904,24.469,27.424,2.8079,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-09,600908.XSHG,19.2556,236.1891,23.6189,26.4712,2.7103,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-10,600908.XSHG,36.4754,251.7132,25.1713,28.2111,2.8885,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-11,600908.XSHG,35.4342,261.1386,26.1139,29.2674,2.9966,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-14,600908.XSHG,32.3635,267.2374,26.7237,29.951,3.0666,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-15,600908.XSHG,15.8232,260.9538,26.0954,29.2467,2.9945,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-16,600908.XSHG,12.6699,261.5082,26.1508,29.3089,3.0009,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-17,600908.XSHG,12.8092,257.4424,25.7442,28.8532,2.9542,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-18,600908.XSHG,10.7201,248.2018,24.8202,27.8175,2.8482,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
