id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
255232,600908.XSHG,2019-06-30,2019-08-30,2019-06-30,0.1843,343743000.0,313067000.0,104894000.0,3.1,3.13,0.22,40.77,,50.57,49.43,40.77,,26.44,,75.58,25.32,100.91,,-21.54,-58.24,4.29,4.57,4.29,4.57,7.64,16.86,10.92,13.45,9.21,12.24,2019q2
265854,600908.XSHG,2019-09-30,2019-10-31,2019-09-30,0.1708,315689000.0,244742000.0,128825000.0,2.83,2.83,0.2,34.84,,58.89,41.11,34.84,,26.08,,65.45,34.45,100.02,,673.1,2499.41,12.49,7.38,12.49,7.38,5.49,-10.69,11.31,-8.24,11.2,-7.34,2019q3
284571,600908.XSHG,2019-12-31,2020-03-28,2019-12-31,0.1569,287764000.0,135774000.0,171545000.0,2.52,2.51,0.18,29.34,,68.01,31.99,29.34,,35.59,,43.73,55.25,99.26,,-425.3,-3054.58,21.49,7.3,21.49,7.3,27.93,-16.52,33.59,-9.66,24.34,-8.14,2019q4
294932,600908.XSHG,2020-03-31,2020-04-30,2020-03-31,0.1852,344207000.0,401979000.0,218980000.0,2.88,2.9,0.21,32.45,,62.09,37.91,32.45,,27.22,,45.81,54.82,100.55,,381.29,1005.77,31.01,8.74,31.01,8.74,12.29,28.88,13.12,20.28,12.8,18.08,2020q1
328357,600908.XSHG,2020-06-30,2020-08-28,2020-06-30,0.1806,332310000.0,384322000.0,70250000.0,2.78,2.77,0.2,37.37,,57.45,42.55,37.37,,19.23,,81.3,18.19,99.56,,639.29,1502.44,6.72,-14.82,6.72,-14.82,-8.13,-4.39,-2.2,-1.91,-2.01,-2.49,2020q2
336714,600908.XSHG,2020-09-30,2020-10-28,2020-09-30,0.1762,323481000.0,370875000.0,27675000.0,2.72,2.7,0.18,35.8,,59.12,40.88,35.8,,25.65,,91.76,7.4,99.35,,70.96,173.55,-0.18,0.43,-0.18,0.43,-0.74,-3.5,2.55,-3.78,3.17,-2.45,2020q3
369785,600908.XSHG,2020-12-31,2021-03-30,2020-12-31,0.1677,306403000.0,338334000.0,115388000.0,2.38,2.35,0.18,30.79,,67.0,33.0,30.79,,35.22,,66.5,34.42,98.88,,-94.99,-287.87,5.14,13.03,5.14,13.03,8.47,-8.77,10.35,-2.79,6.89,-4.83,2020q4
378803,600908.XSHG,2021-03-31,2021-04-30,2021-03-31,0.1948,361812000.0,257302000.0,154449000.0,2.56,2.55,0.2,33.45,,62.46,37.54,33.45,,26.41,,62.24,37.36,99.75,,177.12,756.31,3.62,7.16,3.62,7.16,2.6,21.9,6.82,16.43,5.96,17.05,2021q1
403950,600908.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2258,421620000.0,348074000.0,139344000.0,2.82,2.83,0.23,40.26,,55.09,44.91,40.26,,20.09,,71.49,28.62,100.32,,-90.3,-282.85,20.71,-0.76,20.71,-0.76,27.4,18.72,30.07,19.43,25.91,15.87,2021q2
416600,600908.XSHG,2021-09-30,2021-10-30,2021-09-30,0.2214,411367000.0,291275000.0,170562000.0,2.68,2.67,0.21,40.1,,55.75,44.25,40.1,,29.04,,62.2,36.42,99.78,,510.17,1851.5,16.53,-3.05,16.53,-3.05,26.14,-4.46,30.54,-3.43,26.61,-1.91,2021q3
426224,600908.XSHG,2021-12-31,2022-04-29,2021-12-31,0.2067,368683000.0,406889000.0,171337000.0,2.46,2.36,0.19,35.12,,63.12,36.88,35.12,,39.3,,58.08,42.24,95.82,,78.64,213.2,7.6,4.36,7.6,4.36,20.26,-13.02,22.75,-8.59,24.17,-6.67,2021q4
428036,600908.XSHG,2022-03-31,2022-04-29,2022-03-31,0.2387,436441000.0,486098000.0,215876000.0,2.77,2.73,0.22,37.3,,59.43,40.57,37.3,,24.37,,55.6,44.42,98.21,,233.39,575.34,9.07,8.62,9.07,8.62,17.87,19.47,21.61,15.35,22.52,15.49,2022q1
1203091,600908.XSHG,2022-06-30,2022-08-27,2022-06-30,0.3092,548440000.0,618055000.0,151696000.0,3.49,3.32,0.28,50.73,,45.66,54.34,50.73,,25.32,,75.38,24.52,95.28,,-143.39,-263.87,4.32,-5.08,4.32,-5.08,26.23,27.15,31.44,29.08,36.95,29.53,2022q2
1363713,600908.XSHG,2022-09-30,2022-10-29,2022-09-30,0.2272,391106000.0,472559000.0,169574000.0,2.51,2.32,0.2,38.03,,58.01,41.99,38.03,,28.84,,64.0,35.82,92.45,,80.24,191.1,6.46,-1.05,6.46,-1.05,1.02,-23.54,0.97,-25.82,2.61,-26.51,2022q3
1826258,600908.XSHG,2022-12-31,2023-03-30,2022-12-31,0.2998,536437000.0,662266000.0,97892000.0,3.08,2.96,0.27,54.94,,35.02,64.98,54.94,,47.4,,85.24,14.79,96.12,,-38.05,-58.56,-7.61,-9.43,-7.61,-9.43,62.76,40.14,44.52,30.83,45.04,31.93,2022q4
2001683,600908.XSHG,2023-03-31,2023-04-28,2023-03-31,0.2545,537834000.0,613839000.0,199311000.0,2.79,2.74,0.25,44.36,,50.58,49.42,44.36,,25.47,,67.64,32.52,98.25,,775.54,1569.14,3.65,21.85,3.65,21.85,26.28,-7.31,23.26,-1.62,23.18,-1.91,2023q1
2670231,600908.XSHG,2023-06-30,2023-08-29,2023-06-30,0.3177,661171000.0,767671000.0,182118000.0,3.37,3.26,0.3,59.22,,33.74,66.26,59.22,,24.64,,76.3,23.73,96.74,,-542.33,-818.42,1.86,-6.72,1.86,-6.72,24.21,25.06,18.91,24.53,18.74,24.85,2023q2
3002410,600908.XSHG,2023-09-30,2023-10-31,2023-09-30,0.2069,416541000.0,487881000.0,165827000.0,2.15,2.01,0.19,40.84,,55.3,44.7,40.84,,38.97,,66.02,34.0,93.6,,396.28,886.43,-3.03,-5.8,-3.03,-5.8,3.24,-36.45,4.14,-35.03,5.19,-34.89,2023q3
3011329,600908.XSHG,2023-12-31,2024-03-30,2023-12-31,0.2439,408357000.0,519884000.0,158837000.0,2.51,1.96,0.22,50.21,,50.28,49.72,50.21,,41.43,,69.54,30.59,77.84,,-151.66,-305.06,2.6,-4.18,2.6,-4.18,-21.5,6.56,-6.24,17.79,-6.0,17.89,2023q4
3022449,600908.XSHG,2024-03-31,2024-04-27,2024-03-31,0.2729,597866000.0,646437000.0,345375000.0,2.79,2.78,0.25,46.08,,50.44,49.56,46.08,,26.14,,46.52,53.37,99.82,,427.92,863.41,5.02,24.73,5.02,24.73,5.31,24.34,9.1,14.48,9.41,14.17,2024q1
3135566,600908.XSHG,2024-06-30,2024-08-30,2024-06-30,0.3342,690637000.0,803979000.0,350248000.0,3.29,3.09,0.3,58.6,,35.83,64.17,58.6,,22.51,,56.74,43.8,94.17,,-45.51,-70.92,8.14,-3.95,8.14,-3.95,4.73,24.37,7.01,22.14,7.31,22.46,2024q2
3148316,600908.XSHG,2024-09-30,2024-10-31,2024-09-30,0.1976,425817000.0,489553000.0,165794000.0,1.91,1.88,0.17,40.68,,54.17,45.83,40.68,,34.16,,65.71,33.65,98.21,,391.16,853.46,-2.13,-14.74,-2.13,-14.74,0.34,-39.11,-2.52,-40.81,-2.56,-40.88,2024q3
3168193,600908.XSHG,2024-12-31,2025-03-29,2024-12-31,0.2215,480499000.0,556322000.0,203501000.0,2.12,2.09,0.19,43.93,,49.45,50.55,43.93,,42.26,,63.68,36.73,98.83,,-149.92,-296.57,5.24,3.03,5.24,3.03,7.01,13.64,-7.92,11.26,-7.33,12.13,2024q4
3174981,600908.XSHG,2025-03-31,2025-04-25,2025-03-31,0.2814,615971000.0,674198000.0,402253000.0,2.63,2.63,0.24,45.83,,50.07,49.93,45.83,,24.84,,40.24,59.52,99.73,,3.01,6.04,3.53,22.71,3.53,22.71,4.29,21.19,2.96,28.01,3.13,27.04,2025q1
3199303,600908.XSHG,2025-06-30,2025-08-29,2025-06-30,0.34700000000000003,761382000.0,828936000.0,381989000.0,3.17,3.17,0.28,58.85,,35.98,64.02,58.85,,20.94,,53.91,46.08,99.97,,358.18,559.47,3.35,-4.12,3.35,-4.12,3.1,22.95,3.79,23.12,3.84,23.31,2025q2
3205851,600908.XSHG,2025-09-30,2025-10-27,2025-09-30,0.2066,452614000.0,513074000.0,250998000.0,1.86,1.86,0.17,40.57,,54.2,45.8,40.57,,37.15,,51.12,48.96,99.83,,208.24,454.7,4.88,-13.48,4.88,-13.48,4.8,-38.1,4.6,-40.35,4.57,-40.47,2025q3
3237123,600908.XSHG,2025-12-31,2026-03-28,2025-12-31,0.2171,474313000.0,483801000.0,196179000.0,2.02,2.01,0.17,44.85,,54.1,45.9,44.85,,42.41,,59.68,40.71,99.55,,438.34,954.9,-4.23,-5.93,-4.23,-5.93,-13.04,-5.71,-2.22,4.0,-2.0,5.09,2025q4
3258276,600908.XSHG,2026-03-31,2026-04-30,2026-03-31,0.2891,635932000.0,696065000.0,363424000.0,2.72,2.73,0.22,45.86,,49.76,50.24,45.86,,22.86,,47.97,52.41,100.22,,-105.22,-209.43,2.6,31.45,2.6,31.45,3.24,43.87,2.66,34.4,2.73,33.18,2026q1
