date,code,open,close,high,low,volume,money
2019-12-10,601658.XSHG,4.11,4.12,4.15,4.06,2205522911.0,9048900573.0
2019-12-11,601658.XSHG,4.1,4.13,4.14,4.08,631075095.0,2586905784.0
2019-12-12,601658.XSHG,4.11,4.11,4.12,4.08,306029897.0,1255128504.0
2019-12-13,601658.XSHG,4.12,4.1,4.12,4.1,213864703.0,878386009.0
2019-12-16,601658.XSHG,4.1,4.1,4.1,4.08,195940040.0,801426854.0
2019-12-17,601658.XSHG,4.1,4.3,4.51,4.08,621179133.0,2651899251.0
2019-12-18,601658.XSHG,4.24,4.2,4.29,4.19,299700379.0,1268629909.0
2019-12-19,601658.XSHG,4.21,4.21,4.28,4.19,192062893.0,811746305.0
2019-12-20,601658.XSHG,4.22,4.22,4.29,4.2,240021359.0,1017976197.0
2019-12-23,601658.XSHG,4.23,4.27,4.32,4.21,232879112.0,994892791.0
2019-12-24,601658.XSHG,4.28,4.26,4.28,4.21,178664281.0,758582939.0
2019-12-25,601658.XSHG,4.24,4.18,4.26,4.17,213591096.0,898134028.0
2019-12-26,601658.XSHG,4.17,4.18,4.18,4.13,161485509.0,670892421.0
2019-12-27,601658.XSHG,4.17,4.21,4.23,4.16,178277778.0,749825057.0
2019-12-30,601658.XSHG,4.19,4.27,4.34,4.16,243711640.0,1039987974.38
2019-12-31,601658.XSHG,4.26,4.3,4.32,4.25,166752414.0,715889070.18
2020-01-02,601658.XSHG,4.33,4.35,4.42,4.33,206765339.0,905022462.52
2020-01-03,601658.XSHG,4.35,4.39,4.41,4.3,185798341.0,808288531.22
2020-01-06,601658.XSHG,4.36,4.34,4.38,4.31,120400405.0,523720071.99
2020-01-07,601658.XSHG,4.32,4.35,4.36,4.32,72752943.0,315750308.34
2020-01-08,601658.XSHG,4.32,4.3,4.32,4.27,125440237.0,539743078.73
2020-01-09,601658.XSHG,4.3,4.31,4.32,4.26,83972235.0,360115912.01
2020-01-10,601658.XSHG,4.3,4.33,4.35,4.27,94616192.0,407778104.61
2020-01-13,601658.XSHG,4.31,4.25,4.32,4.23,236236163.0,1007044510.07
2020-01-14,601658.XSHG,4.25,4.23,4.25,4.22,146301927.0,619921387.22
2020-01-15,601658.XSHG,4.22,4.19,4.23,4.19,90824890.0,382018233.06
2020-01-16,601658.XSHG,4.2,4.14,4.21,4.14,111601758.0,464438543.84
2020-01-17,601658.XSHG,4.16,4.16,4.19,4.16,77631888.0,323989585.48
2020-01-20,601658.XSHG,4.17,4.2,4.21,4.17,70156369.0,294220503.6
2020-01-21,601658.XSHG,4.19,4.16,4.21,4.16,59334727.0,247628118.36
2020-01-22,601658.XSHG,4.15,4.19,4.21,4.11,91783019.0,382449594.88
2020-01-23,601658.XSHG,4.17,4.16,4.18,4.09,88351544.0,365265665.0
2020-02-03,601658.XSHG,3.95,4.04,4.08,3.83,240999730.0,953108931.92
2020-02-04,601658.XSHG,3.98,4.07,4.08,3.98,131980953.0,531487856.52
2020-02-05,601658.XSHG,4.05,4.04,4.07,4.01,116476714.0,470326375.8
2020-02-06,601658.XSHG,4.05,4.05,4.05,4.02,103292437.0,417002587.12
2020-02-07,601658.XSHG,4.04,4.04,4.04,4.0,114542629.0,460296388.04
2020-02-10,601658.XSHG,4.02,4.05,4.05,3.99,117502088.0,472076520.55
2020-02-11,601658.XSHG,4.03,4.05,4.06,4.02,61446199.0,248425926.51
2020-02-12,601658.XSHG,4.03,4.04,4.04,4.01,47603239.0,191802003.28
2020-02-13,601658.XSHG,4.04,4.04,4.05,4.01,64874787.0,261156710.32
2020-02-14,601658.XSHG,4.02,4.04,4.04,4.02,44257530.0,178394552.29
2020-02-17,601658.XSHG,4.03,4.08,4.08,4.02,98229129.0,398249470.07
2020-02-18,601658.XSHG,4.07,4.05,4.07,4.03,81422000.0,329300927.13
2020-02-19,601658.XSHG,4.04,4.04,4.05,4.03,52355757.0,211473228.18
2020-02-20,601658.XSHG,4.04,4.08,4.1,4.02,125736171.0,510405829.61
2020-02-21,601658.XSHG,4.06,4.05,4.08,4.05,92144244.0,374241562.12
2020-02-24,601658.XSHG,4.04,4.04,4.05,4.03,74879609.0,302330907.94
2020-02-25,601658.XSHG,4.02,4.04,4.04,4.01,111312815.0,448032114.05
