code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_deposit_increase,finance_cashflow_statement_current_only.csv,net_deposit_increase,10002003000.0,1799080960.0,10002003000.0,8202922000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_borrowing_from_central_bank,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,569000000.0,960000000.0,569000000.0,-391000000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_borrowing_from_finance_co,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,3718133000.0,,3718133000.0,3399972000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,interest_and_commission_cashin,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,6832644000.0,1782078976.0,6832644000.0,5050565000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_increase_in_placements,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,318160992.0,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_buyback,finance_cashflow_statement_current_only.csv,net_buyback,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,tax_levy_refund,finance_cashflow_statement_current_only.csv,tax_levy_refund,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,goods_and_services_cash_paid,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_loan_and_advance_increase,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,9686300000.0,2840880128.0,9686300000.0,6845420000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,net_deposit_in_cb_and_ib,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,604670000.0,182556000.0,604670000.0,422114000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,original_compensation_paid,finance_cashflow_statement_current_only.csv,original_compensation_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,policy_dividend_cash_paid,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,staff_behalf_paid,finance_cashflow_statement_current_only.csv,staff_behalf_paid,919869000.0,198492992.0,919869000.0,721376000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,tax_payments,finance_cashflow_statement_current_only.csv,tax_payments,511742000.0,102564000.0,511742000.0,409178000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,subtotal_operate_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,21420017000.0,4617366016.0,21420017000.0,16802651000.0,identity_q1_or_ytd_diff,True,
601128.XSHG,cash_flow,2016-12-31,2016q4,,subtotal_operate_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,14583667000.0,3742023936.0,14583667000.0,10841643000.0,identity_q1_or_ytd_diff,True,
