code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_deposit_increase,1799081000.0,finance_cashflow_statement_current_only.csv,net_deposit_increase,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_borrowing_from_central_bank,960000000.0,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_borrowing_from_finance_co,318161000.0,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,interest_and_commission_cashin,1782079000.0,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_increase_in_placements,,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_buyback,,finance_cashflow_statement_current_only.csv,net_buyback,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,tax_levy_refund,,finance_cashflow_statement_current_only.csv,tax_levy_refund,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,goods_and_services_cash_paid,,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_loan_and_advance_increase,2840880000.0,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_deposit_in_cb_and_ib,182556000.0,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,original_compensation_paid,,finance_cashflow_statement_current_only.csv,original_compensation_paid,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,policy_dividend_cash_paid,,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,staff_behalf_paid,198493000.0,finance_cashflow_statement_current_only.csv,staff_behalf_paid,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,tax_payments,102564000.0,finance_cashflow_statement_current_only.csv,tax_payments,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,subtotal_operate_cash_inflow,4617366000.0,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,subtotal_operate_cash_outflow,3742024000.0,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_operate_cash_flow,875342000.0,finance_cashflow_statement_current_only.csv,net_operate_cash_flow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,invest_withdrawal_cash,146223304000.0,finance_cashflow_statement_current_only.csv,invest_withdrawal_cash,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,invest_proceeds,4151000.0,finance_cashflow_statement_current_only.csv,invest_proceeds,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,fix_intan_other_asset_acqui_cash,271862000.0,finance_cashflow_statement_current_only.csv,fix_intan_other_asset_acqui_cash,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,invest_cash_paid,146498888000.0,finance_cashflow_statement_current_only.csv,invest_cash_paid,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,impawned_loan_net_increase,,finance_cashflow_statement_current_only.csv,impawned_loan_net_increase,,identity_q1_or_ytd_diff,missing_raw_value
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,subtotal_invest_cash_inflow,146227492000.0,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_inflow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,subtotal_invest_cash_outflow,146770750000.0,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_outflow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,net_invest_cash_flow,-543258000.0,finance_cashflow_statement_current_only.csv,net_invest_cash_flow,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,cash_from_invest,1400000.0,finance_cashflow_statement_current_only.csv,cash_from_invest,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,cash_from_bonds_issue,9837065000.0,finance_cashflow_statement_current_only.csv,cash_from_bonds_issue,converted_from_ytd,identity_q1_or_ytd_diff,
601128.XSHG,cash_flow,2016-12-31,2016q4,,2017-03-31,cash_from_borrowing,,finance_cashflow_statement_current_only.csv,cash_from_borrowing,,identity_q1_or_ytd_diff,missing_raw_value
