code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601128.XSHG,bank_indicator,2016-12-31,,2016,total_loan,bank_indicator.csv,total_loan,66419170000.0,66419170000.0,66419170000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,total_deposit,bank_indicator.csv,total_deposit,88810115000.0,88810115000.0,88810115000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,interest_earning_assets,bank_indicator.csv,interest_earning_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,129981520000.0,129981520000.0,129981520000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,119550771000.0,119550771000.0,119550771000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,0.0,0.0,0.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,non_interest_income,bank_indicator.csv,non_interest_income,461290000.0,461290000.0,461290000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,10.31,10.31,10.31,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,net_interest_margin,bank_indicator.csv,net_interest_margin,3.4,3.4,3.4,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,net_profit_margin,bank_indicator.csv,net_profit_margin,3.19,3.19,3.19,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,core_level_capital,bank_indicator.csv,core_level_capital,10072727000.0,10072727000.0,10072727000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,net_core_level_capital,bank_indicator.csv,net_core_level_capital,10015292000.0,10015292000.0,10015292000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,core_level_capital_adequacy_ratio,bank_indicator.csv,core_level_capital_adequacy_ratio,10.9,10.9,10.9,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,net_level_1_capital,bank_indicator.csv,net_level_1_capital,10044485000.0,10044485000.0,10044485000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,level_1_capital_adequacy_ratio,bank_indicator.csv,level_1_capital_adequacy_ratio,10.93,10.93,10.93,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,net_capital,bank_indicator.csv,net_capital,12146678000.0,12146678000.0,12146678000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,capital_adequacy_ratio,bank_indicator.csv,capital_adequacy_ratio,13.22,13.22,13.22,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,weighted_risky_asset,bank_indicator.csv,weighted_risky_asset,91889409000.0,91889409000.0,91889409000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,deposit_loan_ratio,bank_indicator.csv,deposit_loan_ratio,74.79,74.79,74.79,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,short_term_asset_liquidity_ratio_CNY,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,43.31,43.31,43.31,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,short_term_asset_liquidity_ratio_FC,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,Nonperforming_loan_rate,bank_indicator.csv,Nonperforming_loan_rate,1.4,1.4,1.4,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,single_largest_customer_loan_ratio,bank_indicator.csv,single_largest_customer_loan_ratio,1.3,1.3,1.3,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,top_ten_customer_loan_ratio,bank_indicator.csv,top_ten_customer_loan_ratio,10.7,10.7,10.7,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,bad_debts_reserve,bank_indicator.csv,bad_debts_reserve,2190640000.0,2190640000.0,2190640000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,non_performing_loan_provision_coverage,bank_indicator.csv,non_performing_loan_provision_coverage,234.83,234.83,234.83,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,cost_to_income_ratio,bank_indicator.csv,cost_to_income_ratio,37.4,37.4,37.4,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,former_core_capital,bank_indicator.csv,former_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,former_net_core_capital,bank_indicator.csv,former_net_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,former_net_core_capital_adequacy_ratio,bank_indicator.csv,former_net_core_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,former_net_capital,bank_indicator.csv,former_net_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,former_capital_adequacy_ratio,bank_indicator.csv,former_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,former_weighted_risky_asset,bank_indicator.csv,former_weighted_risky_asset,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601128.XSHG,bank_indicator,2016-12-31,,2016,normal_amount,bank_indicator.csv,normal_amount,63215521000.0,63215521000.0,63215521000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,normal_amount_ratio,bank_indicator.csv,normal_amount_ratio,95.18,95.18,95.18,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,concerned_amount,bank_indicator.csv,concerned_amount,2270785000.0,2270785000.0,2270785000.0,,identity_q1_or_ytd_diff,True,
601128.XSHG,bank_indicator,2016-12-31,,2016,concerned_amount_ratio,bank_indicator.csv,concerned_amount_ratio,3.42,3.42,3.42,,identity_q1_or_ytd_diff,True,
