id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
403906,601997.XSHG,2016-03-31,2016-07-27,2016-03-31,2192140000.0,2192140000.0,1815030000.0,,273105000.0,1285444000.0,,,,,0.0,0.0,,0.0,155408000.0,,490252000.0,,639784000.0,-1753000.0,103701000.0,,144000.0,906696000.0,2885000.0,651000.0,,908930000.0,96918000.0,812012000.0,808768000.0,3244000.0,0.45,0.45,1428000.0,813440000.0,810196000.0,3244000.0,,,,,,,,,,,2016q1
409553,601997.XSHG,2016-06-30,2016-08-15,2016-06-30,2178445000.0,2178445000.0,1929176000.0,,198285000.0,1317430000.0,,,,,0.0,0.0,,0.0,56844000.0,,572000000.0,,1326176000.0,-5054000.0,51260000.0,,2417000.0,861015000.0,2653000.0,4072000.0,,859596000.0,117222000.0,742374000.0,734347000.0,8027000.0,0.4093,0.41,-138723000.0,603651000.0,595624000.0,8027000.0,,,,,,,,,,,2016q2
100930,601997.XSHG,2016-09-30,2016-10-28,2016-09-30,2693068000.0,2693068000.0,2192060000.0,,317654000.0,1356494000.0,,,,,0.0,0.0,,0.0,20262000.0,,623047000.0,,2039361000.0,-1380000.0,183725000.0,,-1760000.0,1336574000.0,2534000.0,1501000.0,,1337607000.0,183069000.0,1154538000.0,1154977000.0,-439000.0,0.625,0.6,-90126000.0,1064412000.0,1064851000.0,-439000.0,,,,,,,,,,,2016q3
103613,601997.XSHG,2016-12-31,2017-04-15,2016-12-31,3095795000.0,3095795000.0,2464333000.0,,630913000.0,2002620000.0,,,,,0.0,0.0,,0.0,13162000.0,,915475000.0,,3112861000.0,-4118000.0,-8196000.0,,9115000.0,1093175000.0,55975000.0,2904000.0,,1146246000.0,166437000.0,979809000.0,956227000.0,23582000.0,0.4867,0.4,-359456000.0,620353000.0,596771000.0,23582000.0,,,,,,,,,,,2016q4
107947,601997.XSHG,2017-03-31,2017-04-29,2017-03-31,2893182000.0,2893182000.0,2571702000.0,,289862000.0,1780513000.0,,,,,0.0,0.0,,0.0,14067000.0,,766721000.0,,997000000.0,630000.0,29267000.0,,125000.0,1112669000.0,7011000.0,1684000.0,,1117996000.0,144801000.0,973195000.0,966925000.0,6270000.0,0.42,0.42,-107123000.0,866072000.0,859802000.0,6270000.0,,,,,,,,,,,2017q1
111455,601997.XSHG,2017-06-30,2017-08-29,2017-06-30,2788036000.0,2788036000.0,2481287000.0,,336759000.0,1704508000.0,,,,,0.0,0.0,,0.0,31027000.0,,740640000.0,,1929841000.0,-5916000.0,-32990000.0,,240000.0,1083528000.0,-5198000.0,6332000.0,,1071998000.0,137676000.0,934322000.0,935140000.0,-818000.0,0.4081,0.41,-69438000.0,864884000.0,865702000.0,-818000.0,,,,,,,,,,,2017q2
114851,601997.XSHG,2017-09-30,2017-10-31,2017-09-30,3294736000.0,3294736000.0,2803948000.0,,411003000.0,1785779000.0,,,,,0.0,0.0,,0.0,15709000.0,,763731000.0,,2936180000.0,-1562000.0,27050000.0,,344000.0,1508957000.0,1580000.0,2777000.0,,1507760000.0,193543000.0,1314217000.0,1285132000.0,29085000.0,0.5605,0.56,1241000.0,1315458000.0,1286373000.0,29085000.0,,,,,,,,,52592000.0,,2017q3
125528,601997.XSHG,2017-12-31,2018-04-28,2017-12-31,3501068000.0,3501068000.0,3004211000.0,,376062000.0,2081530000.0,,,,,0.0,0.0,,0.0,30605000.0,,1235034000.0,,3752071000.0,-20984000.0,86107000.0,,-6506000.0,1419538000.0,14373000.0,4975000.0,,1428936000.0,63160000.0,1365776000.0,1343479000.0,22297000.0,0.5842,0.58,-184246000.0,1181530000.0,1160920000.0,20610000.0,,,,,,,,,56400000.0,,2017q4
125723,601997.XSHG,2018-03-31,2018-04-28,2018-03-31,3232266000.0,3232266000.0,2958209000.0,,217713000.0,1892856000.0,,,,,0.0,0.0,,0.0,14442000.0,,743726000.0,,1134688000.0,17079000.0,35922000.0,,1027000.0,1339410000.0,1260000.0,1249000.0,,1339421000.0,164742000.0,1174679000.0,1159859000.0,14820000.0,0.51,0.51,157479000.0,1332158000.0,1317338000.0,14820000.0,,,,,,,,,80000.0,,2018q1
127736,601997.XSHG,2018-06-30,2018-08-25,2018-06-30,2809372000.0,2809372000.0,2386743000.0,,364952000.0,1673411000.0,,,,,0.0,0.0,,0.0,27263000.0,,836036000.0,,1944800000.0,7825000.0,45199000.0,,748000.0,1135961000.0,7727000.0,1736000.0,,1141952000.0,3121000.0,1138831000.0,1118571000.0,20260000.0,0.3486,0.48,144264000.0,1283095000.0,1259798000.0,23297000.0,,,,,,,,,783000.0,,2018q2
