day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-08-16,601997.XSHG,0.0574,281.1178,61.15,8.6311,1.8302,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-17,601997.XSHG,0.0326,309.1606,67.25,9.492,2.0128,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-18,601997.XSHG,0.0583,340.1916,74.0,10.4448,2.2148,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-19,601997.XSHG,0.2754,374.2108,81.4,11.4893,2.4363,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-22,601997.XSHG,0.9909,411.6778,89.55,12.6396,2.6802,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-23,601997.XSHG,23.3956,452.8226,98.5,13.9028,2.9481,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-24,601997.XSHG,51.8148,472.5905,102.8,14.5098,3.0768,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-25,601997.XSHG,34.5062,477.4175,103.85,14.658,3.1082,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-26,601997.XSHG,28.5635,450.0643,97.9,13.8182,2.9301,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-29,601997.XSHG,20.7673,429.1471,93.35,13.1759,2.7939,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-30,601997.XSHG,12.0504,427.9978,93.1,13.1407,2.7865,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-31,601997.XSHG,24.9444,445.697,96.95,13.6841,2.9017,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-01,601997.XSHG,16.5201,427.9978,93.1,13.1407,2.7865,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-02,601997.XSHG,10.6344,426.6187,92.8,13.0983,2.7775,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-05,601997.XSHG,13.9177,411.448,89.5,12.6325,2.6787,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-06,601997.XSHG,9.4939,414.2063,90.1,12.7172,2.6967,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-07,601997.XSHG,8.8511,407.0806,88.55,12.4984,2.6503,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-08,601997.XSHG,6.4955,408.0001,88.75,12.5267,2.6563,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-09,601997.XSHG,5.3625,402.9432,87.65,12.3714,2.6233,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-12,601997.XSHG,8.3012,390.3009,84.9,11.9833,2.541,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-13,601997.XSHG,8.1057,397.6564,86.5,12.2091,2.5889,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-14,601997.XSHG,4.3453,393.5189,85.6,12.0821,2.562,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-19,601997.XSHG,4.2325,397.1967,86.4,12.195,2.5859,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-20,601997.XSHG,6.3653,390.9905,85.05,12.0044,2.5455,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-21,601997.XSHG,4.6869,388.462,84.5,11.9268,2.5291,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-22,601997.XSHG,4.1372,388.9217,84.6,11.9409,2.5321,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-23,601997.XSHG,6.3854,376.5094,81.9,11.5598,2.4513,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-26,601997.XSHG,6.9466,358.8102,78.05,11.0164,2.336,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-27,601997.XSHG,5.9591,357.431,77.75,10.9741,2.327,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-28,601997.XSHG,3.6745,351.6846,76.5,10.7976,2.2896,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-29,601997.XSHG,3.2321,351.4547,76.45,10.7906,2.2881,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-30,601997.XSHG,4.0989,345.9381,75.25,10.6212,2.2522,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-10,601997.XSHG,5.0129,354.4429,77.1,10.8823,2.3076,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-11,601997.XSHG,4.1884,355.3623,77.3,10.9106,2.3136,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-12,601997.XSHG,3.5401,352.1443,76.6,10.8118,2.2926,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
