code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,total_loan,3431735000000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,total_deposit,4029668000000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,interest_earning_assets,5720454000000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,non_interest_earning_assets,234279000000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,interest_earning_assets_yield,4.99,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,interest_bearing_liabilities,5333244000000.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,non_interest_bearing_liabilities,461450000000.0,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,interest_bearing_liabilities_interest_rate,2.82,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,non_interest_income,42625000000.0,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,non_interest_income_ratio,24.0275,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,net_interest_margin,2.36,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,net_profit_margin,2.17,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,core_level_capital,472806000000.0,bank_indicator.csv,core_level_capital,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,net_core_level_capital,470456000000.0,bank_indicator.csv,net_core_level_capital,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,core_level_capital_adequacy_ratio,11.3,bank_indicator.csv,core_level_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,net_level_1_capital,470466000000.0,bank_indicator.csv,net_level_1_capital,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,level_1_capital_adequacy_ratio,11.3,bank_indicator.csv,level_1_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,net_capital,584502000000.0,bank_indicator.csv,net_capital,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,capital_adequacy_ratio,14.04,bank_indicator.csv,capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,weighted_risky_asset,4164477000000.0,bank_indicator.csv,weighted_risky_asset,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,deposit_loan_ratio,74.07,bank_indicator.csv,deposit_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,short_term_asset_liquidity_ratio_CNY,,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,short_term_asset_liquidity_ratio_FC,,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,Nonperforming_loan_rate,1.25,bank_indicator.csv,Nonperforming_loan_rate,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,single_largest_customer_loan_ratio,1.5,bank_indicator.csv,single_largest_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,top_ten_customer_loan_ratio,11.46,bank_indicator.csv,top_ten_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,bad_debts_reserve,76948000000.0,bank_indicator.csv,bad_debts_reserve,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,non_performing_loan_provision_coverage,178.88,bank_indicator.csv,non_performing_loan_provision_coverage,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,cost_to_income_ratio,30.29,bank_indicator.csv,cost_to_income_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_core_capital,,bank_indicator.csv,former_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_net_core_capital,,bank_indicator.csv,former_net_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_net_core_capital_adequacy_ratio,11.02,bank_indicator.csv,former_net_core_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_net_capital,,bank_indicator.csv,former_net_capital,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_capital_adequacy_ratio,13.94,bank_indicator.csv,former_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,former_weighted_risky_asset,,bank_indicator.csv,former_weighted_risky_asset,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,normal_amount,3296815000000.0,bank_indicator.csv,normal_amount,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,normal_amount_ratio,96.07,bank_indicator.csv,normal_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,concerned_amount,91903000000.0,bank_indicator.csv,concerned_amount,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,concerned_amount_ratio,2.68,bank_indicator.csv,concerned_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,secondary_amount,16103000000.0,bank_indicator.csv,secondary_amount,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,secondary_amount_ratio,0.47,bank_indicator.csv,secondary_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,suspicious_amount,18680000000.0,bank_indicator.csv,suspicious_amount,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,suspicious_amount_ratio,0.54,bank_indicator.csv,suspicious_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,loss_amount,8234000000.0,bank_indicator.csv,loss_amount,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,loss_amount_ratio,0.24,bank_indicator.csv,loss_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,short_term_loan_average_balance,,bank_indicator.csv,short_term_loan_average_balance,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,short_term_loan_annualized_average_interest_rate,,bank_indicator.csv,short_term_loan_annualized_average_interest_rate,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,mid_term_loan_annualized_average_balance,,bank_indicator.csv,mid_term_loan_annualized_average_balance,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,mid_term_loan_annualized_average_interest_rate,,bank_indicator.csv,mid_term_loan_annualized_average_interest_rate,,identity_q1_or_ytd_diff,missing_raw_value
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,enterprise_deposits_average_balance,2681507000000.0,bank_indicator.csv,enterprise_deposits_average_balance,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,enterprise_deposits_average_interest_rate,2.32,bank_indicator.csv,enterprise_deposits_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,savings_deposit_average_balance,1302917000000.0,bank_indicator.csv,savings_deposit_average_balance,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2014-12-31,,2014,2015-03-27,savings_deposit_average_interest_rate,2.42,bank_indicator.csv,savings_deposit_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,total_loan,3722006000000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,total_deposit,4484814000000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,interest_earning_assets,6505493000000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,non_interest_earning_assets,322491000000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,interest_earning_assets_yield,4.63,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
601328.XSHG,bank_indicator,2015-12-31,,2015,2016-03-30,interest_bearing_liabilities,6112444000000.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
