code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601328.XSHG,income,2014-03-31,2014q1,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,44728000000.0,44728000000.0,44728000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,interest_income,finance_income_statement_current_only.csv,interest_income,69806000000.0,32282000000.0,69806000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,interest_expense,finance_income_statement_current_only.csv,interest_expense,37524000000.0,,37524000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,commission_income,finance_income_statement_current_only.csv,commission_income,8462000000.0,7639000000.0,8462000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,commission_expense,finance_income_statement_current_only.csv,commission_expense,823000000.0,,823000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,5563000000.0,5563000000.0,5563000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601328.XSHG,income,2014-03-31,2014q1,,investment_income,finance_income_statement_current_only.csv,investment_income,-2299000000.0,-2299000000.0,-2299000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,operating_profit,finance_income_statement_current_only.csv,operating_profit,23967000000.0,23967000000.0,23967000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,total_profit,finance_income_statement_current_only.csv,total_profit,24127000000.0,24127000000.0,24127000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,5369000000.0,5369000000.0,5369000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,net_profit,finance_income_statement_current_only.csv,net_profit,18758000000.0,18758000000.0,18758000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,18690000000.0,18690000000.0,18690000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-03-31,2014q1,,minority_profit,finance_income_statement_current_only.csv,minority_profit,68000000.0,68000000.0,68000000.0,,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,90423000000.0,45695000000.0,90423000000.0,44728000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,interest_income,finance_income_statement_current_only.csv,interest_income,143412000000.0,34929000000.0,143412000000.0,69806000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,interest_expense,finance_income_statement_current_only.csv,interest_expense,76201000000.0,,76201000000.0,37524000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,commission_income,finance_income_statement_current_only.csv,commission_income,17314000000.0,8062000000.0,17314000000.0,8462000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,commission_expense,finance_income_statement_current_only.csv,commission_expense,1613000000.0,,1613000000.0,823000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,11082000000.0,11082000000.0,11082000000.0,5563000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601328.XSHG,income,2014-06-30,2014q2,,investment_income,finance_income_statement_current_only.csv,investment_income,-2390000000.0,-91000000.0,-2390000000.0,-2299000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,operating_profit,finance_income_statement_current_only.csv,operating_profit,46818000000.0,22851000000.0,46818000000.0,23967000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,total_profit,finance_income_statement_current_only.csv,total_profit,47195000000.0,23068000000.0,47195000000.0,24127000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,10300000000.0,4931000000.0,10300000000.0,5369000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,net_profit,finance_income_statement_current_only.csv,net_profit,36895000000.0,18137000000.0,36895000000.0,18758000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,36773000000.0,18083000000.0,36773000000.0,18690000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-06-30,2014q2,,minority_profit,finance_income_statement_current_only.csv,minority_profit,122000000.0,54000000.0,122000000.0,68000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,135169000000.0,44746000000.0,135169000000.0,90423000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,interest_income,finance_income_statement_current_only.csv,interest_income,216849000000.0,35169000000.0,216849000000.0,143412000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,interest_expense,finance_income_statement_current_only.csv,interest_expense,114469000000.0,,114469000000.0,76201000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,commission_income,finance_income_statement_current_only.csv,commission_income,25397000000.0,7283000000.0,25397000000.0,17314000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,commission_expense,finance_income_statement_current_only.csv,commission_expense,2413000000.0,,2413000000.0,1613000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,18309000000.0,18309000000.0,18309000000.0,11082000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601328.XSHG,income,2014-09-30,2014q3,,investment_income,finance_income_statement_current_only.csv,investment_income,-1033000000.0,1357000000.0,-1033000000.0,-2390000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,operating_profit,finance_income_statement_current_only.csv,operating_profit,66519000000.0,19701000000.0,66519000000.0,46818000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,total_profit,finance_income_statement_current_only.csv,total_profit,67015000000.0,19820000000.0,67015000000.0,47195000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,15321000000.0,5021000000.0,15321000000.0,10300000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,net_profit,finance_income_statement_current_only.csv,net_profit,51694000000.0,14799000000.0,51694000000.0,36895000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,51522000000.0,14749000000.0,51522000000.0,36773000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-09-30,2014q3,,minority_profit,finance_income_statement_current_only.csv,minority_profit,172000000.0,50000000.0,172000000.0,122000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,177401000000.0,42232000000.0,177401000000.0,135169000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,interest_income,finance_income_statement_current_only.csv,interest_income,288509000000.0,32396000000.0,288509000000.0,216849000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,interest_expense,finance_income_statement_current_only.csv,interest_expense,153733000000.0,,153733000000.0,114469000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,commission_income,finance_income_statement_current_only.csv,commission_income,32914000000.0,6620000000.0,32914000000.0,25397000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,commission_expense,finance_income_statement_current_only.csv,commission_expense,3310000000.0,,3310000000.0,2413000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,22866000000.0,22866000000.0,22866000000.0,18309000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601328.XSHG,income,2014-12-31,2014q4,,investment_income,finance_income_statement_current_only.csv,investment_income,-1927000000.0,-894000000.0,-1927000000.0,-1033000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,operating_profit,finance_income_statement_current_only.csv,operating_profit,83842000000.0,17323000000.0,83842000000.0,66519000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,total_profit,finance_income_statement_current_only.csv,total_profit,84927000000.0,17912000000.0,84927000000.0,67015000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,18892000000.0,3571000000.0,18892000000.0,15321000000.0,identity_q1_or_ytd_diff,True,
601328.XSHG,income,2014-12-31,2014q4,,net_profit,finance_income_statement_current_only.csv,net_profit,66035000000.0,14341000000.0,66035000000.0,51694000000.0,identity_q1_or_ytd_diff,True,
