code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601838.XSHG,indicator,2018-06-30,2018q2,,eps,indicator.csv,eps,0.3021,0.3021,0.3021,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,adjusted_profit,indicator.csv,adjusted_profit,1091774000.0,1091774000.0,1091774000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,operating_profit,indicator.csv,operating_profit,1185964000.0,1185964000.0,1185964000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,value_change_profit,indicator.csv,value_change_profit,474911000.0,474911000.0,474911000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,roe,indicator.csv,roe,3.83,3.83,3.83,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_return,indicator.csv,inc_return,3.83,3.83,3.83,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,roa,indicator.csv,roa,0.24,0.24,0.24,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,net_profit_margin,indicator.csv,net_profit_margin,38.14,38.14,38.14,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,58.59,58.59,58.59,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,41.41,41.41,41.41,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,38.14,38.14,38.14,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,23.48,23.48,23.48,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,60.3,60.3,60.3,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,40.28,40.28,40.28,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,100.04,100.04,100.04,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,goods_sale_and_service_to_revenue,indicator.csv,goods_sale_and_service_to_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,ocf_to_revenue,indicator.csv,ocf_to_revenue,950.28,950.28,950.28,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,ocf_to_operating_profit,indicator.csv,ocf_to_operating_profit,2295.04,2295.04,2295.04,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_total_revenue_year_on_year,indicator.csv,inc_total_revenue_year_on_year,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,inc_total_revenue_annual,indicator.csv,inc_total_revenue_annual,11.49,11.49,11.49,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_revenue_year_on_year,indicator.csv,inc_revenue_year_on_year,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,inc_revenue_annual,indicator.csv,inc_revenue_annual,11.49,11.49,11.49,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_operation_profit_year_on_year,indicator.csv,inc_operation_profit_year_on_year,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,inc_operation_profit_annual,indicator.csv,inc_operation_profit_annual,8.37,8.37,8.37,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_net_profit_year_on_year,indicator.csv,inc_net_profit_year_on_year,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,inc_net_profit_annual,indicator.csv,inc_net_profit_annual,5.93,5.93,5.93,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-06-30,2018q2,,inc_net_profit_to_shareholders_year_on_year,indicator.csv,inc_net_profit_to_shareholders_year_on_year,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-06-30,2018q2,,inc_net_profit_to_shareholders_annual,indicator.csv,inc_net_profit_to_shareholders_annual,5.79,5.79,5.79,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,eps,indicator.csv,eps,0.3524,0.3524,0.3524,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,adjusted_profit,indicator.csv,adjusted_profit,1274432000.0,1274432000.0,1274432000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,operating_profit,indicator.csv,operating_profit,1390986000.0,1390986000.0,1390986000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,value_change_profit,indicator.csv,value_change_profit,333113000.0,333113000.0,333113000.0,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,roe,indicator.csv,roe,4.36,4.36,4.36,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,inc_return,indicator.csv,inc_return,4.36,4.36,4.36,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,roa,indicator.csv,roa,0.27,0.27,0.27,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,net_profit_margin,indicator.csv,net_profit_margin,42.71,42.71,42.71,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-09-30,2018q3,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,53.4,53.4,53.4,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,46.6,46.6,46.6,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,42.71,42.71,42.71,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-09-30,2018q3,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,23.24,23.24,23.24,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-09-30,2018q3,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,76.18,76.18,76.18,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,23.99,23.99,23.99,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,100.13,100.13,100.13,,identity_q1_or_ytd_diff,True,
601838.XSHG,indicator,2018-09-30,2018q3,,goods_sale_and_service_to_revenue,indicator.csv,goods_sale_and_service_to_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601838.XSHG,indicator,2018-09-30,2018q3,,ocf_to_revenue,indicator.csv,ocf_to_revenue,7.92,7.92,7.92,,identity_q1_or_ytd_diff,True,
