code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,eps,0.118,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,adjusted_profit,649988000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,operating_profit,256427000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,value_change_profit,415173000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,roe,2.86,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_return,2.84,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,roa,0.21,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,net_profit_margin,30.59,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,expense_to_total_revenue,68.52,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,operation_profit_to_total_revenue,31.48,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,net_profit_to_total_revenue,30.59,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,ga_expense_to_total_revenue,27.18,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,operating_profit_to_profit,37.59,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,invesment_profit_to_profit,60.86,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,adjusted_profit_to_profit,99.15,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,ocf_to_revenue,-189.27,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,ocf_to_operating_profit,-1601.8,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_total_revenue_year_on_year,29.28,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_total_revenue_annual,2.15,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_revenue_year_on_year,29.28,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_revenue_annual,2.15,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_operation_profit_year_on_year,-9.13,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_operation_profit_annual,-26.21,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_net_profit_year_on_year,14.86,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_net_profit_annual,-12.55,indicator.csv,inc_net_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_net_profit_to_shareholders_year_on_year,14.53,indicator.csv,inc_net_profit_to_shareholders_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-06-30,2019q2,,2019-08-22,inc_net_profit_to_shareholders_annual,-13.79,indicator.csv,inc_net_profit_to_shareholders_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,eps,0.1695,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,adjusted_profit,927171000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,operating_profit,631172000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,value_change_profit,415185000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,roe,4.04,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_return,3.98,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,roa,0.29,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,net_profit_margin,41.48,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,expense_to_total_revenue,53.1,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,operation_profit_to_total_revenue,46.9,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,net_profit_to_total_revenue,41.48,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,ga_expense_to_total_revenue,24.41,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,operating_profit_to_profit,59.09,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,invesment_profit_to_profit,38.87,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,adjusted_profit_to_profit,98.48,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,ocf_to_revenue,-4.99,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,ocf_to_operating_profit,-18.07,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_total_revenue_year_on_year,13.59,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_total_revenue_annual,5.3,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_revenue_year_on_year,13.59,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_revenue_annual,5.3,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_operation_profit_year_on_year,10.24,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_operation_profit_annual,56.87,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
002958.XSHE,indicator,2019-09-30,2019q3,,2019-10-29,inc_net_profit_year_on_year,20.83,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
