code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002958.XSHE,income,2019-06-30,2019q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,4294591000.0,2170176000.0,4294591000.0,2124415000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,interest_income,finance_income_statement_current_only.csv,interest_income,6433632000.0,1691500000.0,6433632000.0,3194438000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,interest_expense,finance_income_statement_current_only.csv,interest_expense,3093169000.0,,3093169000.0,1545475000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,commission_income,finance_income_statement_current_only.csv,commission_income,158075000.0,49803000.0,158075000.0,92286000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,commission_expense,finance_income_statement_current_only.csv,commission_expense,29329000.0,,29329000.0,13343000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,95429000.0,95429000.0,95429000.0,50058000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,1425968000.0,1425968000.0,1425968000.0,595284000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,investment_income,finance_income_statement_current_only.csv,investment_income,848544000.0,578794000.0,848544000.0,269750000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,operating_profit,finance_income_statement_current_only.csv,operating_profit,1608963000.0,683148000.0,1608963000.0,925815000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,total_profit,finance_income_statement_current_only.csv,total_profit,1608624000.0,682213000.0,1608624000.0,926411000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,185657000.0,18360000.0,185657000.0,167297000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,net_profit,finance_income_statement_current_only.csv,net_profit,1422967000.0,663853000.0,1422967000.0,759114000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,1415964000.0,655559000.0,1415964000.0,760405000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-06-30,2019q2,,minority_profit,finance_income_statement_current_only.csv,minority_profit,7003000.0,8294000.0,7003000.0,-1291000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,6579794000.0,2285203000.0,6579794000.0,4294591000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,interest_income,finance_income_statement_current_only.csv,interest_income,9867435000.0,1790632000.0,9867435000.0,6433632000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,interest_expense,finance_income_statement_current_only.csv,interest_expense,4736340000.0,,4736340000.0,3093169000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,commission_income,finance_income_statement_current_only.csv,commission_income,231958000.0,46684000.0,231958000.0,158075000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,commission_expense,finance_income_statement_current_only.csv,commission_expense,56528000.0,,56528000.0,29329000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,154362000.0,154362000.0,154362000.0,95429000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,1997596000.0,1997596000.0,1997596000.0,1425968000.0,identity_q1_or_ytd_diff,True,
002958.XSHE,income,2019-09-30,2019q3,,investment_income,finance_income_statement_current_only.csv,investment_income,1262142000.0,413598000.0,1262142000.0,848544000.0,identity_q1_or_ytd_diff,True,
