id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
1240,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2016-10-28,2016-01-01,2016-09-30,2016-09-30,0,321003,定期报告,,,5185206000.0,-174110000.0,,2825912000.0,3094878000.0,,,,,,,,10980134000.0,1809379000.0,,296416000.0,,,,,1194691000.0,,,,,,,379850000.0,198754000.0,4870410000.0,6109724000.0,,30034913000.0,5543000.0,,30040455000.0,38316910000.0,,135284000.0,38452194000.0,-8411739000.0,,923883000.0,,,5800494000.0,,8370000.0,1209995000.0,4590499000.0,23192000.0,,2311677000.0,6761712000.0,9073389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2017-03-15,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,,0.0,6220064000.0,-149115000.0,0.0,1731635000.0,4257742000.0,,,,,,,,12128059000.0,3071148000.0,,-8572259000.0,,0.0,,,1504227000.0,,,,,,,470131000.0,318479000.0,-2193953000.0,14322012000.0,,45294513000.0,127045000.0,,45421639000.0,57874450000.0,,262154000.0,58136604000.0,-12714965000.0,,923883000.0,7779627000.0,,8703510000.0,3700000000.0,8370000.0,3708370000.0,4995140000.0,58822000.0,,6661009000.0,6099712000.0,12760721000.0,,767392000.0,713731000.0,80447000.0,14994000.0,22219000.0,471000.0,,29101000.0,0.0,-146241000.0,-119030000.0,1143000.0,,-46908000.0,-297570000.0,13302263000.0,14322012000.0,,,,,,,,,,0.0,,,,,,,,
1244,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2017-04-28,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,,,2047516000.0,-122381000.0,,275374000.0,1158563000.0,,,,,,,,3443393000.0,1175196000.0,,1013301000.0,,,,,519104000.0,,,,,,,193158000.0,53080000.0,3141054000.0,302339000.0,,14828310000.0,5445000.0,,14833755000.0,11969455000.0,,41700000.0,12011154000.0,2822601000.0,,,,,2549755000.0,,,4098602000.0,-1548847000.0,-6432000.0,,1569661000.0,4248018000.0,5817679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2017-08-29,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,,,2020930000.0,-108357000.0,,520761000.0,2237098000.0,,,,,,,,4889264000.0,1803760000.0,,483604000.0,,,,,970727000.0,,,,,,,348240000.0,121859000.0,3952058000.0,937206000.0,,27185135000.0,5445000.0,88000.0,27190668000.0,27575992000.0,,186356000.0,27762349000.0,-571688000.0,,,11098387000.0,,11098387000.0,13560000000.0,253859000.0,13813859000.0,-2715472000.0,-4497000.0,,-2354444000.0,12760721000.0,10406277000.0,,340593000.0,405942000.0,38688000.0,8293000.0,11493000.0,-69000.0,,15357000.0,,-156420000.0,-58700000.0,-15512000.0,2020930000.0,-11261000.0,5335000.0,-1667463000.0,937206000.0,,,,,,10406277000.0,12760721000.0,,,,-2354444000.0,,,,,,,
1246,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2017-10-30,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,,,4791657000.0,-263377000.0,,832042000.0,3413153000.0,,,,,,,,9032150000.0,2605998000.0,,866828000.0,,,,,1305277000.0,,,,,,,476686000.0,165293000.0,6001683000.0,3030467000.0,,34911419000.0,5505000.0,893612.0,34917818000.0,28307531000.0,,222700000.0,28530231000.0,6387587000.0,,,19591835000.0,,19591835000.0,21874709000.0,266103000.0,22140812000.0,-2548977000.0,-8581000.0,,6860495000.0,4248018000.0,11108513000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2018-03-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,,,5266829000.0,1030083000.0,,-1905602000.0,4637601000.0,,,,,,,,9170228000.0,3397747000.0,,687652000.0,,,,,1837946000.0,,,,,,,572345000.0,260145000.0,7136409000.0,2033820000.0,,52622462000.0,317754000.0,1027603.0,52941244000.0,53878020000.0,,335480000.0,54213501000.0,-1272257000.0,,,29247407000.0,,29247407000.0,30230000000.0,270503000.0,30500503000.0,-1253096000.0,-11942000.0,,-503475000.0,4248018000.0,3744542000.0,,758021000.0,635337000.0,79400000.0,15824000.0,23053000.0,-236000.0,,-668000.0,,-330910000.0,-158943000.0,-14147000.0,,100885000.0,394636000.0,531568000.0,2033820000.0,,,,,,-503475000.0,,,,,-503475000.0,,,,,,,
3912,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2018-04-27,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,,,-95470000.0,-1165959000.0,,3161720000.0,1215910000.0,,,,,,,,3204434000.0,2063207000.0,,-235948000.0,,,,,713256000.0,,,,,,,208438000.0,81781000.0,2956410000.0,248024000.0,,19040045000.0,92711000.0,,19132756000.0,22554686000.0,,35019000.0,22589705000.0,-3456949000.0,,,7128501000.0,,7860223000.0,6470000000.0,,6551286000.0,1308937000.0,-25083000.0,,-1925070000.0,3744542000.0,1819472000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2018-08-28,2018-01-01,2018-06-30,2018-06-30,0,321003,定期报告,,,233498219.0,-1138411750.0,,-1994836200.0,2306762554.0,,,,,,,,-396137314.0,4286778623.0,,118058821.0,,,,,1639621736.0,,,,,,,305374726.0,138030409.0,6750057514.0,-7146194828.0,,35290508434.0,288097416.0,1300000.0,35579905850.0,33975439363.0,,64541938.0,34039981301.0,1539924549.0,,,17682197240.0,,17682197240.0,13350000000.0,183335435.0,13533335435.0,4148861805.0,5366153.0,,-1452042321.0,3744542498.0,2292500177.0,,326380000.0,586590000.0,48435000.0,8336000.0,13712000.0,-14000.0,,-9738000.0,,-317967000.0,-86567000.0,-11733000.0,,-165242000.0,-368801000.0,-7169586000.0,-7146195000.0,,,,,,,,,,,,,,,,,,
4225,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2018-10-26,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,,,2389965000.0,-753494000.0,,-4112037000.0,3490079000.0,,,,,,,,1116757000.0,6664094000.0,,831009000.0,,,,,2118750000.0,,,,,,,428490000.0,198855000.0,10586206000.0,-9469449000.0,,50136026000.0,475723000.0,3176000.0,50614925000.0,49501498000.0,,96332000.0,49597830000.0,1017095000.0,,,32699201000.0,,33492909000.0,25870000000.0,183335000.0,26860733000.0,6632176000.0,33852000.0,,-1786327000.0,3744542000.0,1958216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,300022947,江苏江阴农村商业银行股份有限公司,002807.XSHE,002807,,,2019-03-15,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,,,4893103000.0,-206482000.0,,-9041940000.0,4789315000.0,,,,,,,,556337000.0,7902692000.0,,581289000.0,,,,,2765528000.0,,,,,,,572561000.0,266119000.0,12453374000.0,-11897037000.0,,62412139000.0,677314000.0,3386000.0,63092839000.0,60734843000.0,,303594000.0,61038437000.0,2054402000.0,,,44360464000.0,,44360464000.0,35560000000.0,183335000.0,35743335000.0,8617129000.0,9691000.0,,-1215815000.0,3744542000.0,2528727000.0,,780124000.0,1440294000.0,96163000.0,18038000.0,28668000.0,-1683000.0,3597000.0,-12950000.0,,-717110000.0,-259814000.0,-17708000.0,,-130439000.0,-326164000.0,-12798053000.0,-11897037000.0,,,,,,,,,,,,,,,,,,
