id,code,pubDate,statDate,total_loan,total_deposit,interest_earning_assets,non_interest_earning_assets,interest_earning_assets_yield,interest_bearing_liabilities,non_interest_bearing_liabilities,interest_bearing_liabilities_interest_rate,non_interest_income,non_interest_income_ratio,net_interest_margin,net_profit_margin,core_level_capital,net_core_level_capital,core_level_capital_adequacy_ratio,net_level_1_capital,level_1_capital_adequacy_ratio,net_capital,capital_adequacy_ratio,weighted_risky_asset,deposit_loan_ratio,short_term_asset_liquidity_ratio_CNY,short_term_asset_liquidity_ratio_FC,Nonperforming_loan_rate,single_largest_customer_loan_ratio,top_ten_customer_loan_ratio,bad_debts_reserve,non_performing_loan_provision_coverage,cost_to_income_ratio,former_core_capital,former_net_core_capital,former_net_core_capital_adequacy_ratio,former_net_capital,former_capital_adequacy_ratio,former_weighted_risky_asset,normal_amount,normal_amount_ratio,concerned_amount,concerned_amount_ratio,secondary_amount,secondary_amount_ratio,suspicious_amount,suspicious_amount_ratio,loss_amount,loss_amount_ratio,short_term_loan_average_balance,short_term_loan_annualized_average_interest_rate,mid_term_loan_annualized_average_balance,mid_term_loan_annualized_average_interest_rate,enterprise_deposits_average_balance,enterprise_deposits_average_interest_rate,savings_deposit_average_balance,savings_deposit_average_interest_rate,requested_year
110514,002807.XSHE,2017-03-15,2016-12-31,52526115000.0,73641400000.0,,104084887000.0,,,95071979000.0,0.0,207659000.0,8.4093,2.34,2.07,9012907600.0,8970548500.0,12.8,8970548500.0,12.82,9727039900.0,13.94,68573404400.0,71.33,68.52,,2.41,4.72,35.21,2153751000.0,170.14,35.96,,,,,,,,,,,,,,,,,,,,,,,,,2016
110732,002807.XSHE,2018-03-28,2017-12-31,55853493000.0,79307913000.0,,109402787000.0,,,100048884000.0,0.0,407042000.0,16.2375,2.33,2.08,,9184772000.0,12.94,9195149800.0,12.95,10039142700.0,14.14,71003039500.0,70.43,56.56,,2.39,3.95,32.44,2568750000.0,192.13,38.29,,,,,,,53555678000.0,95.89,960822000.0,1.72,158474000.0,0.28,1046558000.0,1.87,131961000.0,0.24,,,,,,,,,2017
110773,002807.XSHE,2019-03-15,2018-12-31,62986116000.0,84758488000.0,,114852946000.0,,,104214055000.0,0.0,844218000.0,26.4985,2.67,2.42,,10537975800.0,14.02,10548203100.0,14.04,11432735100.0,15.21,75150852700.0,74.31,86.49,,2.15,3.46,29.96,3168156000.0,233.71,32.03,,,,,,,60580157000.0,96.18,1050356000.0,1.67,444440000.0,0.71,796221000.0,1.26,114943000.0,0.18,,,,,,,,,2018
110907,002807.XSHE,2020-03-31,2019-12-31,70311168000.0,95288357000.0,,126343092000.0,,,114470039000.0,0.0,931907000.0,27.374000000000002,2.46,2.2,,11730616400.0,14.16,11741559400.0,14.17,12671143700.0,15.29,82848749200.0,75.39,89.7,,1.83,3.23,26.67,3241473000.0,259.13,31.66,,,,,,,67345517000.0,95.94,1564539000.0,2.23,451109000.0,0.64,745128000.0,1.06,91432000.0,0.13,,,,,,,,,2019
111012,002807.XSHE,2021-03-31,2020-12-31,80367453000.0,105759036000.0,132207761000.0,10558473000.0,4.24,117787993000.0,12718048000.0,2.3,792136000.0,23.6368,2.19,1.94,,12118168500.0,13.34,12129574100.0,13.36,13146950400.0,14.48,90817239500.0,77.84,99.05,,1.79,3.1,25.12,3157100000.0,224.27,31.47,,,,,,,77976159000.0,97.19,816259000.0,1.02,1234585000.0,1.54,134553000.0,0.17,67555000.0,0.08,,,,,,,,,2020
111080,002807.XSHE,2022-03-30,2021-12-31,91634692000.0,117447493000.0,143780063000.0,9347536000.0,4.19,128773031000.0,11188911000.0,2.3,535777000.0,15.914000000000001,2.14,1.89,,12991868700.0,12.96,13002671200.0,12.97,14150026600.0,14.11,100266629500.0,79.92,93.57,,1.32,3.62,27.82,3927740000.0,330.62,33.4,,,,,,,89757780000.0,98.13,507806000.0,0.56,1074445000.0,1.17,101627000.0,0.11,29315000.0,0.03,,,,,,,,,2021
111335,002807.XSHE,2023-03-28,2022-12-31,103297788000.0,129834790000.0,159510034000.0,9241362000.0,4.12,142040430000.0,12295439000.0,2.18,586421000.0,15.5142,2.18,1.94,,14245316800.0,12.77,14257316300.0,12.78,15507423500.0,13.9,111539471900.0,81.39,,,0.98,3.22,28.48,4586731000.0,469.62,30.39,,,,,,,101172252000.0,98.1,945892000.0,0.92,877819000.0,0.85,105399000.0,0.1,27516000.0,0.03,,,,,,,,,2022
112038,002807.XSHE,2024-03-30,2023-12-31,115352491000.0,142367607000.0,175430647000.0,10598932000.0,3.92,157015936000.0,12937680000.0,2.07,883159000.0,22.8504,2.06,1.85,,15762298700.0,13.1,15775202700.0,13.11,17134544200.0,14.24,120296908200.0,82.86,,,0.98,5.82,33.19,4475177000.0,409.46,30.87,,,,,,,112995166000.0,97.96,1228454000.0,1.06,951472000.0,0.83,92153000.0,0.08,85246000.0,0.07,,,,,,,,,2023
