code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,eps,0.5209,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,adjusted_profit,1503183000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,operating_profit,1872177000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,value_change_profit,-262993000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,roe,5.68,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_return,5.69,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,roa,0.3,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,net_profit_margin,42.55,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,expense_to_total_revenue,46.96,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,operation_profit_to_total_revenue,53.04,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,net_profit_to_total_revenue,42.55,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,ga_expense_to_total_revenue,31.57,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,operating_profit_to_profit,114.13,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,invesment_profit_to_profit,-14.06,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,adjusted_profit_to_profit,100.07,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,ocf_to_revenue,770.93,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,ocf_to_operating_profit,1453.48,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_total_revenue_year_on_year,20.17,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_total_revenue_annual,1.3,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_revenue_year_on_year,20.17,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_revenue_annual,1.3,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_operation_profit_year_on_year,18.6,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_operation_profit_annual,73.45,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_year_on_year,18.3,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_annual,66.23,indicator.csv,inc_net_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_to_shareholders_year_on_year,18.32,indicator.csv,inc_net_profit_to_shareholders_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_to_shareholders_annual,66.31,indicator.csv,inc_net_profit_to_shareholders_annual,quarterly_direct,identity_q1_or_ytd_diff,
