day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2019-12-10,601658.XSHG,54.4545,4835.9736,166.841,8.0749,1.045,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-11,601658.XSHG,15.5813,4853.2142,167.4358,8.1037,1.0488,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-12,601658.XSHG,7.5559,4827.3533,166.5436,8.0605,1.0432,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-13,601658.XSHG,5.2803,4818.7331,166.2462,8.0461,1.0413,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-16,601658.XSHG,4.8378,4810.1128,165.9488,8.0317,1.0394,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-17,601658.XSHG,15.337,5042.8602,173.9785,8.4203,1.0897,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-18,601658.XSHG,7.3996,4930.7966,170.1124,8.2332,1.0655,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-19,601658.XSHG,4.742,4948.0372,170.7072,8.262,1.0692,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-20,601658.XSHG,5.9261,4956.6574,171.0046,8.2764,1.0711,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-23,601658.XSHG,5.7498,5016.9994,173.0864,8.3772,1.0841,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-24,601658.XSHG,4.4112,4999.7588,172.4916,8.3484,1.0804,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-25,601658.XSHG,5.2736,4904.9358,169.2202,8.19,1.0599,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-26,601658.XSHG,3.9871,4904.9358,169.2202,8.19,1.0599,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-27,601658.XSHG,4.4017,4948.0372,170.7072,8.262,1.0692,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-30,601658.XSHG,6.0173,5008.3791,172.789,8.3628,1.0823,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-12-31,601658.XSHG,4.1171,5051.4805,174.2759,8.4347,1.0916,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-02,601658.XSHG,5.1051,5111.8224,176.3577,8.5355,1.1046,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-03,601658.XSHG,4.5874,5154.9237,177.8447,8.6075,1.1139,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-06,601658.XSHG,2.9727,5094.5818,175.7629,8.5067,1.1009,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-07,601658.XSHG,1.7963,5103.2021,176.0603,8.5211,1.1028,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-08,601658.XSHG,3.0971,5042.8602,173.9785,8.4203,1.0897,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-09,601658.XSHG,2.0733,5060.1007,174.5733,8.4491,1.0935,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-10,601658.XSHG,2.3361,5131.7352,175.4655,8.5687,1.1089,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-13,601658.XSHG,5.8327,5036.0588,172.1942,8.409,1.0883,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-14,601658.XSHG,3.6122,5009.9652,171.302,8.3654,1.0826,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-15,601658.XSHG,2.2425,4957.778,169.5176,8.2783,1.0713,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-16,601658.XSHG,2.7555,4905.5909,167.7332,8.1911,1.0601,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-17,601658.XSHG,1.9167,4931.6845,168.6254,8.2347,1.0657,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-20,601658.XSHG,1.7322,4975.1738,170.1124,8.3073,1.0751,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2020-01-21,601658.XSHG,1.465,4922.9866,168.328,8.2202,1.0638,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
