id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
283038,601658.XSHG,2019-12-31,2020-03-26,2019-12-31,0.0771,6566000000.0,3032000000.0,1373000000.0,1.26,1.25,0.07,10.07,,92.93,7.07,10.07,,68.69,,63.18,28.61,98.81,,-90.49,-1983.08,2.81,-3.37,2.81,-3.37,35.8,-73.07,18.09,-60.45,18.64,-60.7,2019q4
293178,601658.XSHG,2020-03-31,2020-04-29,2020-03-31,0.231,20050000000.0,22628000000.0,5288000000.0,3.37,3.36,0.19,27.86,,68.65,31.35,27.86,,51.97,,76.52,23.33,99.78,,118.82,378.98,5.47,8.62,5.47,8.62,9.47,381.86,8.39,200.43,8.5,202.39,2020q1
329536,601658.XSHG,2020-06-30,2020-08-31,2020-06-30,0.1559,13206000000.0,5018000000.0,7985000000.0,2.1,2.05,0.12,18.29,,82.24,17.76,18.29,,51.56,,36.99,58.86,97.36,,-130.35,-1926.76,1.36,2.78,1.36,2.78,-32.72,-41.77,-28.11,-32.51,-28.08,-32.5,2020q2
338521,601658.XSHG,2020-09-30,2020-10-30,2020-09-30,0.2206,19117000000.0,19844000000.0,1011000000.0,2.96,2.95,0.17,27.49,,69.89,30.11,27.49,,59.1,,93.86,4.78,99.64,,49.33,173.8,1.68,-5.74,1.68,-5.74,20.73,59.78,13.59,41.67,13.48,41.45,2020q3
369815,601658.XSHG,2020-12-31,2021-03-30,2020-12-31,0.1305,11009000000.0,9524000000.0,898000000.0,1.71,1.66,0.1,16.33,,84.41,15.59,16.33,,69.45,,88.46,8.34,96.95,,197.62,1451.21,5.26,0.03,5.26,0.03,132.13,-48.22,70.7,-40.57,70.88,-40.82,2020q4
378765,601658.XSHG,2021-03-31,2021-04-30,2021-03-31,0.2295,21150000000.0,24208000000.0,4571000000.0,2.98,2.98,0.18,27.58,,68.7,31.3,27.58,,51.93,,81.06,18.87,99.76,,146.0,466.39,7.15,10.57,7.15,10.57,6.98,122.07,6.08,86.7,5.51,86.71,2021q1
403929,601658.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2144,19745000000.0,12202000000.0,9087000000.0,2.64,2.63,0.16,24.8,,73.26,26.74,24.8,,51.1,,56.68,42.21,99.68,,68.69,452.16,8.29,3.87,8.29,3.87,62.99,-11.29,46.79,-6.61,46.04,-6.57,2021q2
415332,601658.XSHG,2021-09-30,2021-10-29,2021-09-30,0.2543,23374000000.0,20173000000.0,6139000000.0,3.08,3.06,0.19,29.22,,67.02,32.98,29.22,,56.53,,75.88,23.09,99.48,,-269.95,-1079.97,15.43,0.48,15.43,0.48,26.45,23.95,22.68,18.4,22.47,18.62,2021q3
420551,601658.XSHG,2021-12-31,2022-03-31,2021-12-31,0.1262,11259000000.0,9101000000.0,6247000000.0,1.48,1.43,0.09,14.56,,88.68,11.32,14.56,,76.21,,31.3,68.52,96.54,,198.18,1750.83,14.96,-0.37,14.96,-0.37,-16.51,-65.81,2.49,-50.35,2.71,-50.36,2021q4
428603,601658.XSHG,2022-03-31,2022-04-30,2022-03-31,0.2704,24925000000.0,28763000000.0,7134000000.0,3.05,3.05,0.19,29.38,,66.23,33.77,29.38,,51.79,,75.12,24.78,99.79,,168.55,499.11,10.14,5.93,10.14,5.93,18.82,216.04,17.34,113.77,17.81,114.16,2022q1
1188799,601658.XSHG,2022-06-30,2022-08-23,2022-06-30,0.2396,22087000000.0,23857000000.0,10876000000.0,2.63,2.63,0.17,25.08,,72.98,27.02,25.08,,54.58,,54.31,45.51,99.77,,3.8,14.07,9.92,3.66,9.92,3.66,11.09,-17.06,11.18,-11.52,11.75,-11.37,2022q2
