id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
445326,601658.XSHG,2019-09-30,2019-12-09,2019-09-30,68759000000.0,68759000000.0,60098000000.0,,4109000000.0,51322000000.0,,,,,0.0,0.0,,0.0,461000000.0,,38623000000.0,,4000000.0,-383000000.0,2611000000.0,,2072000000.0,17437000000.0,95000000.0,1494000000.0,,18160000000.0,1238000000.0,16922000000.0,16907000000.0,15000000.0,0.1993,0.21,614000000.0,17536000000.0,17521000000.0,15000000.0,,-3000000.0,,,39858000000.0,,,,131000000.0,,2019q3
162773,601658.XSHG,2019-12-31,2020-03-26,2019-12-31,66444000000.0,66444000000.0,61044000000.0,,3637000000.0,61748000000.0,,,,,0.0,0.0,,0.0,507000000.0,,45643000000.0,,11000000.0,157000000.0,2251000000.0,,-1035000000.0,4696000000.0,114000000.0,-2111000000.0,,4799000000.0,-1893000000.0,6692000000.0,6645000000.0,47000000.0,0.0785,0.08,-1409000000.0,5283000000.0,5236000000.0,47000000.0,,1000000.0,,,55384000000.0,,,,225000000.0,,2019q4
169180,601658.XSHG,2020-03-31,2020-04-29,2020-03-31,72171000000.0,72171000000.0,61721000000.0,,4983000000.0,49543000000.0,,,,,0.0,0.0,,0.0,574000000.0,,37509000000.0,,2000000.0,1254000000.0,2645000000.0,,1389000000.0,22628000000.0,79000000.0,45000000.0,,22662000000.0,2557000000.0,20105000000.0,20094000000.0,11000000.0,0.23,0.23,1883000000.0,21988000000.0,21977000000.0,11000000.0,,-1000000.0,20105000000.0,,11430000000.0,,,,122000000.0,,2020q1
190897,601658.XSHG,2020-06-30,2020-08-31,2020-06-30,74175000000.0,74175000000.0,61233000000.0,,4745000000.0,60999000000.0,,,,,0.0,0.0,,0.0,554000000.0,,38245000000.0,,4000000.0,5116000000.0,2864000000.0,,5000000.0,13176000000.0,60000000.0,-329000000.0,,13565000000.0,-3000000.0,13568000000.0,13564000000.0,4000000.0,0.1451,0.13,-2046000000.0,11522000000.0,11518000000.0,4000000.0,,,13568000000.0,,33590000000.0,,,,134000000.0,,2020q2
194407,601658.XSHG,2020-09-30,2020-10-30,2020-09-30,69917000000.0,69917000000.0,63449000000.0,,5224000000.0,48865000000.0,,,,,0.0,0.0,,0.0,512000000.0,,41324000000.0,,8000000.0,1166000000.0,2466000000.0,,-2621000000.0,21052000000.0,125000000.0,34000000.0,,21143000000.0,1921000000.0,19222000000.0,19186000000.0,36000000.0,0.2106,0.22,-2696000000.0,16526000000.0,16490000000.0,36000000.0,,,19222000000.0,,40565000000.0,,,,127000000.0,,2020q3
198560,601658.XSHG,2020-12-31,2021-03-30,2020-12-31,69939000000.0,69939000000.0,66975000000.0,,1543000000.0,59038000000.0,,,,,0.0,0.0,,0.0,547000000.0,,48571000000.0,,19000000.0,865000000.0,2805000000.0,,-2772000000.0,10901000000.0,71000000.0,206000000.0,,10766000000.0,-657000000.0,11423000000.0,11355000000.0,68000000.0,0.1256,0.13,3265000000.0,14688000000.0,14620000000.0,68000000.0,,-2000000.0,11423000000.0,,50398000000.0,,,,405000000.0,,2020q4
205557,601658.XSHG,2021-03-31,2021-04-30,2021-03-31,77330000000.0,77330000000.0,66014000000.0,,6510000000.0,53122000000.0,,,,,0.0,0.0,,0.0,618000000.0,,40155000000.0,,1000000.0,776000000.0,3284000000.0,,511000000.0,24208000000.0,53000000.0,37000000.0,,24224000000.0,2897000000.0,21327000000.0,21201000000.0,126000000.0,0.24,0.24,-309000000.0,21018000000.0,20892000000.0,126000000.0,,-3000000.0,21327000000.0,,12327000000.0,,,,174000000.0,,2021q1
210223,601658.XSHG,2021-06-30,2021-08-28,2021-06-30,80323000000.0,80323000000.0,66082000000.0,,4919000000.0,58847000000.0,,,,,0.0,0.0,,0.0,639000000.0,,41048000000.0,,8000000.0,6962000000.0,3217000000.0,,-1092000000.0,21476000000.0,72000000.0,21000000.0,,21527000000.0,1610000000.0,19917000000.0,19809000000.0,108000000.0,0.1932,0.16,1111000000.0,21028000000.0,20920000000.0,108000000.0,,4000000.0,,,29454000000.0,,,,157000000.0,,2021q2
214690,601658.XSHG,2021-09-30,2021-10-29,2021-09-30,80705000000.0,80705000000.0,68794000000.0,,5420000000.0,54085000000.0,,,,,0.0,0.0,,0.0,598000000.0,,45622000000.0,,27000000.0,1161000000.0,4479000000.0,,499000000.0,26620000000.0,56000000.0,90000000.0,,26586000000.0,3005000000.0,23581000000.0,23497000000.0,84000000.0,0.2368,0.25,4941000000.0,28522000000.0,28438000000.0,84000000.0,,3000000.0,,,37267000000.0,,,,272000000.0,,2021q3
217471,601658.XSHG,2021-12-31,2022-03-31,2021-12-31,80404000000.0,80404000000.0,68492000000.0,,5158000000.0,71303000000.0,,,,,0.0,0.0,,0.0,613000000.0,,61277000000.0,,20000000.0,1901000000.0,5193000000.0,,-847000000.0,9101000000.0,164000000.0,148000000.0,,9117000000.0,-2590000000.0,11707000000.0,11663000000.0,44000000.0,0.1194,0.13,3586000000.0,15293000000.0,15249000000.0,44000000.0,,6000000.0,11707000000.0,,46638000000.0,,,,380000000.0,,2021q4
