id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
934,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-04-19,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,25081729000.0,,,68901675000.0,,,,10123429000.0,7951225000.0,1195840000.0,21215934000.0,2415680000.0,,,,,,,,,,239129968000.0,,,52456196000.0,,220245341000.0,66674346000.0,979141000.0,,,,,,,,,,,,,,1417334000.0,47334000.0,205663000.0,,,,,1835129000.0,548212000.0,720424176000.0,,64459586000.0,,,24199393000.0,,312179000.0,29784063000.0,368307031000.0,,,,,,,,1512533000.0,681401000.0,5282624000.0,,,,,,,,,,,168510483000.0,,298960000.0,18514228000.0,681862481000.0,2617449000.0,11379619000.0,,2960327000.0,38561695000.0,12645629000.0,,,38561695000.0,720424176000.0,,,,,,-238121000.0,,,,9196792000.0,,,,,,,,
938,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-04-26,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,67124177000.0,,,55884570000.0,,,,3816000000.0,12618168000.0,617916000.0,17575970000.0,2738822000.0,,,,,,,,,,255704118000.0,,,53128105000.0,,191855262000.0,74037866000.0,1009141000.0,,,,,,,,,,,,,,1415956000.0,53400000.0,192402000.0,,,,,1663372000.0,829381000.0,740264626000.0,,57198656000.0,,,39163814000.0,,293725000.0,19930968000.0,371113980000.0,,,,,,,,641264000.0,771483000.0,5214419000.0,,,,,,,,,,,185893623000.0,,149274000.0,20160952000.0,700532158000.0,2617449000.0,11379619000.0,,2960327000.0,39732468000.0,13955804000.0,,,39732468000.0,740264626000.0,,,,,,-377523000.0,,,,9196792000.0,,,,,,,,
939,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-08-26,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,56698260000.0,,,61894043000.0,,,,3099904000.0,16309785000.0,346700000.0,20913760000.0,3225895000.0,,,,,,,,,,264974648000.0,,,71078347000.0,,174129859000.0,75765641000.0,991375000.0,,,,,,,,,,,,,,1380822000.0,53196000.0,192521000.0,,,,,2084545000.0,945953000.0,754085254000.0,,88103460000.0,,,38692110000.0,0.0,1020919000.0,24806046000.0,381953751000.0,,,,,,,,1053168000.0,829466000.0,5692888000.0,,,,,,,,,,,153477776000.0,,86675000.0,18202121000.0,713918380000.0,3664429000.0,10332639000.0,,2960327000.0,40166874000.0,14391513000.0,,,40166874000.0,754085254000.0,,,,,,-378826000.0,,,,9196792000.0,,,,,,,,
940,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-10-28,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,51785788000.0,,,66304575000.0,,,,2930701000.0,21806080000.0,945135000.0,25501825000.0,3286771000.0,,,,,,,,,,271046159000.0,,,93888693000.0,,175401297000.0,78282344000.0,1049141000.0,,,,,,,,,,,,,,1355919000.0,68448000.0,194757000.0,,,,,2517603000.0,1406336000.0,797771572000.0,,102803086000.0,,,34960611000.0,0.0,2408945000.0,14815301000.0,417360600000.0,,,,,,,,1366878000.0,1102042000.0,6544177000.0,,,,,,,,,,,147528628000.0,,235631000.0,27383161000.0,756509060000.0,3664429000.0,10332641000.0,,2960327000.0,41262512000.0,15526133000.0,,,41262512000.0,797771572000.0,,,,,,-417810000.0,,,,9196792000.0,,,,,,,,
3537,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,19216968000.0,,,73825272000.0,,,,8400814000.0,7138337000.0,1454392000.0,16094710000.0,3830538000.0,,,,,,,,,,274297192000.0,,,100769140000.0,,242755237000.0,78526806000.0,1023574000.0,,,,,,,,,,,,,,1377690000.0,70993000.0,202915000.0,,,,,3381133000.0,973017000.0,833338728000.0,,90662673000.0,,,32568904000.0,,3816612000.0,10176151000.0,448626861000.0,,,,,,,,1547938000.0,1445669000.0,6123233000.0,,,,,,,,,,,160815480000.0,,363598000.0,25360651000.0,781507770000.0,3664429000.0,10332639000.0,,3415363000.0,51830958000.0,14571921000.0,,,51830958000.0,833338728000.0,,,9979209000.0,,,-713197000.0,,,,10580594000.0,,,,,,,,
7054,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2020-04-30,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,43445927000.0,,,85078060000.0,,,,14991270000.0,75393535000.0,2020008000.0,41219141000.0,,,,,,,,,,,396788396000.0,,,,,,,2531757000.0,,,,,,,,,,,,,,1322810000.0,327054000.0,1143150000.0,,,,,4754876000.0,1749086000.0,1025070107000.0,72834915000.0,59198931000.0,,,27875731000.0,50122000.0,2354122000.0,37592835000.0,619976397000.0,,,,,,,,2236901000.0,3187160000.0,,,279357000.0,,,,,,,,,131438691000.0,,,5500604000.0,962525766000.0,5130200000.0,8874230000.0,,4616758000.0,62544341000.0,20109241000.0,,,62544341000.0,1025070107000.0,,,9979209000.0,9979209000.0,,1139903000.0,,,,12694800000.0,,,268579608000.0,85597329000.0,128100000.0,,,
7056,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2020-04-30,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,16090088000.0,,,78016189000.0,,,,8384651000.0,88976237000.0,3115888000.0,42947226000.0,,,,,,,,,,,416061024000.0,,,,,,,2565227000.0,,,,,,,,,,,,,,1287423000.0,351123000.0,1129959000.0,,,,,4406585000.0,2278441000.0,1041047571000.0,69320064000.0,43937250000.0,,,23526584000.0,0.0,2826499000.0,30031223000.0,648363780000.0,,,,,,,,1441620000.0,3100706000.0,,,279357000.0,,,,,,,,,137456020000.0,,,8270889000.0,968553992000.0,5130200000.0,8874230000.0,,4616758000.0,72493579000.0,22271446000.0,,,72493579000.0,1041047571000.0,,,16974347000.0,9979209000.0,6995138000.0,1931798000.0,,,,12694800000.0,,,274086688000.0,101222722000.0,128100000.0,,,
7285,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2020-08-28,2020-01-01,2020-06-30,2020-06-30,0,321003,定期报告,8718683000.0,,,70983650000.0,,,,8904543000.0,94251336000.0,3432166000.0,41872185000.0,,,,,,,,,,,430762057000.0,,,,,,,2593020000.0,,,,,,,,,,,,,,1258016000.0,665180000.0,1126436000.0,,,,,5684244000.0,7687226000.0,1072561698000.0,78314394000.0,47414626000.0,,,17153509000.0,398569000.0,2901001000.0,31926243000.0,679359680000.0,,,,,,,,1899018000.0,3723603000.0,,,279357000.0,,,,,,,,,118269519000.0,,,12271161000.0,993910680000.0,5930200000.0,15205730000.0,,4616758000.0,78651018000.0,22094441000.0,,,78651018000.0,1072561698000.0,,,16974347000.0,9979209000.0,6995138000.0,1134742000.0,,,,12694800000.0,,,278605711000.0,115889145000.0,128100000.0,,,
7523,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2020-10-31,2020-01-01,2020-09-30,2020-09-30,0,321003,定期报告,10970287000.0,,,78564122000.0,,,,10300912000.0,101488989000.0,7226571000.0,42411254000.0,,,,,,,,,,,446865910000.0,,,,,,,2622468000.0,,,,,,,,,,,,,,1398777000.0,543119000.0,1130231000.0,,,,,6536676000.0,6213412000.0,1112037104000.0,89112344000.0,53087624000.0,,,31330933000.0,0.0,7255319000.0,36892549000.0,678132136000.0,,,,,,,,2223046000.0,4508399000.0,,,280539000.0,,,,,,,,,123514006000.0,,,6280092000.0,1032616987000.0,5930200000.0,15205730000.0,,4616758000.0,79420117000.0,23560226000.0,,,79420117000.0,1112037104000.0,,,16974347000.0,9979209000.0,6995138000.0,438056000.0,,,,12694800000.0,,,301398184000.0,94238092000.0,128100000.0,,,
13897,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2021-04-28,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,12846410000.0,,,92714087000.0,,,,14327737000.0,106689657000.0,8505554000.0,39793574000.0,,,,,,,,,,,457596079000.0,,,,,,,2694989000.0,,,,,,,,,,,,,,1559509000.0,574584000.0,1137224000.0,,,,,7068445000.0,5687945000.0,1170209707000.0,95970122000.0,76428023000.0,,,28385031000.0,,9313565000.0,26858552000.0,703680405000.0,,,,,,,,2748579000.0,5481655000.0,,,327381000.0,,,,,,,,,135408152000.0,,,4879615000.0,1089481080000.0,5930200000.0,15205730000.0,,5317036000.0,80728627000.0,22617443000.0,,,80728627000.0,1170209707000.0,,,16974347000.0,9979209000.0,6995138000.0,790343000.0,,,,13893528000.0,,,322596486000.0,96283077000.0,134350000.0,,,
