day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-10-27,600926.XSHG,0.1451,542.3355,54.2346,13.8055,1.5624,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-28,600926.XSHG,0.1007,596.5167,59.6528,15.1847,1.7184,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-31,600926.XSHG,3.0403,656.1945,65.6207,16.7038,1.8904,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-01,600926.XSHG,36.4934,721.8925,72.1906,18.3762,2.0796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-02,600926.XSHG,53.5244,760.6307,76.0646,19.3623,2.1912,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-03,600926.XSHG,30.5438,726.6039,72.6618,18.4961,2.0932,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-04,600926.XSHG,24.3236,704.8791,70.4893,17.9431,2.0306,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-07,600926.XSHG,13.889,700.4294,70.0443,17.8298,2.0178,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-08,600926.XSHG,12.0978,699.3824,69.9396,17.8032,2.0148,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-09,600926.XSHG,17.5728,673.9932,67.4006,17.1569,1.9416,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-10,600926.XSHG,24.2498,699.6442,69.9658,17.8098,2.0155,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-11,600926.XSHG,16.8463,695.4563,69.547,17.7032,2.0035,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-14,600926.XSHG,19.9628,706.4495,70.6463,17.9831,2.0351,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-15,600926.XSHG,9.9323,698.0737,69.8087,17.7699,2.011,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-16,600926.XSHG,8.4735,694.4093,69.4423,17.6766,2.0005,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-17,600926.XSHG,8.8679,681.8455,68.1859,17.3568,1.9643,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-18,600926.XSHG,9.7388,669.8053,66.9818,17.0503,1.9296,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-21,600926.XSHG,7.2926,666.1408,66.6154,16.957,1.919,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-22,600926.XSHG,6.9207,668.2348,66.8248,17.0103,1.925,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-23,600926.XSHG,8.8596,666.1408,66.6154,16.957,1.919,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-24,600926.XSHG,10.845,647.8187,64.7831,16.4906,1.8662,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
