id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
101536,600926.XSHG,2016-12-31,2017-04-19,2016-12-31,,36393603072.0,,,,,,,169616992.0,-4433618944.0,,,-1384311040.0,31364603904.0,,10423488512.0,-17978974208.0,,2381282048.0,,535064992.0,419400992.0,320200000.0,-588211008.0,31952814080.0,2019440066560.0,5611662848.0,174000.0,,,837914918912.0,52593000.0,797094117376.0,,92537000.0,,908144214016.0,-70229311488.0,3610704896.0,,,74440474624.0,,78051180544.0,166089998336.0,713998976.0,,,39355797504.0,38695378944.0,118941000.0,537822976.0,84665000.0,622488000.0,2016q4
102824,600926.XSHG,2017-03-31,2017-04-26,2017-03-31,,3386785024.0,,,,,,,4690137088.0,14964420608.0,,,1502306048.0,34399989760.0,,17518405632.0,10756729856.0,,2090342016.0,,1252667008.0,300209984.0,544409984.0,49580224512.0,-15180234752.0,,2542744064.0,3000.0,,,548162306048.0,51577000.0,466566152192.0,,,,524779192320.0,23383103488.0,,,,72574271488.0,,72574271488.0,56590000128.0,,,,57260134400.0,15314134016.0,-296000.0,23516706816.0,54940573696.0,78457282560.0,2017q1
107940,600926.XSHG,2017-06-30,2017-08-26,2017-06-30,,32785522688.0,,,,,,,5024126976.0,-471704000.0,,,-1103624960.0,33937205248.0,,9870880768.0,570054976.0,,2427354880.0,,474020000.0,863179008.0,58621000.0,2129277952.0,31807926272.0,,2562888960.0,-1000.0,,,544721174528.0,18781000.0,435942195200.0,,,,543991201792.0,729963008.0,,,,32451512320.0,,32451512320.0,66349998080.0,,,,67379679232.0,-34928164864.0,-67768000.0,-2458042880.0,78457282560.0,75999240192.0,2017q2
111492,600926.XSHG,2017-09-30,2017-10-28,2017-09-30,,58465230000.0,,,,,,,5569632000.0,-3731499000.0,,,822290000.0,62023855000.0,,7138308000.0,-915663000.0,,2740263000.0,,569784000.0,397186000.0,253406000.0,20174579000.0,41849276000.0,1486081386000.0,3398279000.0,167000.0,,,677204364000.0,69390000.0,590193940000.0,,,,709464999000.0,-32260635000.0,,,,58365444000.0,,58365444000.0,65750000000.0,,,,65752475000.0,-7387031000.0,-36894000.0,2164716000.0,75999238000.0,78163954000.0,2017q3
125386,600926.XSHG,2017-12-31,2018-04-27,2017-12-31,,17395399000.0,,,,,,,6130624000.0,-2391707000.0,,,145591000.0,19185907000.0,,5030671000.0,-2533838000.0,,4520538000.0,,608934000.0,415055000.0,874182000.0,13558846000.0,5627061000.0,-1486081386000.0,2635318000.0,-39000.0,,,623045401000.0,76330000.0,502744294000.0,,,,683058295000.0,-60012894000.0,9979209000.0,,,82815030000.0,,92794239000.0,70730000000.0,,,,70977413000.0,21816826000.0,-63034000.0,-32632041000.0,78163954000.0,45531913000.0,2017q4
125694,600926.XSHG,2018-03-31,2018-04-27,2018-03-31,,19469348000.0,,,,,,,5792686000.0,5080397000.0,,,660408000.0,54769661000.0,,14169537000.0,,,4050982000.0,,1368254000.0,441029000.0,2859274000.0,42357119000.0,12412542000.0,,3603553000.0,1000.0,,,619969336000.0,18717000.0,452952663000.0,,,,556677376000.0,63291960000.0,,,,30685906000.0,,30685906000.0,51460000000.0,,,,52013883000.0,-21327977000.0,-142101000.0,54234424000.0,45531913000.0,99766337000.0,2018q1
130566,600926.XSHG,2018-06-30,2018-08-31,2018-06-30,,9813419000.0,18590000000.0,,,,,,6072705000.0,17381246000.0,,,179685000.0,35397558000.0,,15939461000.0,1362728000.0,,3438449000.0,,559467000.0,1456066000.0,-1156441000.0,41085317000.0,-5687759000.0,1233516993000.0,3508712000.0,2000.0,,,833326947000.0,73399000.0,792908169000.0,,,,843157572000.0,-9830625000.0,,,,22178788000.0,,22178788000.0,22150000000.0,1061112000.0,,,22657229000.0,-478441000.0,185155000.0,-15811670000.0,99766337000.0,83954667000.0,2018q2
133816,600926.XSHG,2018-09-30,2018-10-27,2018-09-30,,4939582000.0,830000000.0,,,,,,6750954000.0,-10351545000.0,,,-160828000.0,23075619000.0,,34850200000.0,1476454000.0,,3703823000.0,,602646000.0,249360000.0,668178000.0,58499311000.0,-35423692000.0,903632211000.0,3047709000.0,26000.0,,,972216496000.0,61224000.0,909401975000.0,,,,967738352000.0,4478144000.0,,,,27274571000.0,,27274571000.0,23200000000.0,1720981000.0,,,24920981000.0,2353590000.0,164715000.0,-28427243000.0,83954667000.0,55527424000.0,2018q3
142537,600926.XSHG,2018-12-31,2019-04-26,2018-12-31,,33890609000.0,27430000000.0,,,,,,6129050000.0,420979000.0,,,-554605000.0,39996556000.0,,3908748000.0,-1056613000.0,,3543953000.0,,648455000.0,168237000.0,-418250000.0,-1789770000.0,41786326000.0,615600662000.0,2629048000.0,198000.0,,,663848026000.0,710981000.0,647509943000.0,,,,692982924000.0,-29134898000.0,,,,48785393000.0,,48785393000.0,42190000000.0,717645000.0,,,42907645000.0,5877748000.0,-175000.0,18529001000.0,55527424000.0,74056425000.0,2018q4
142343,600926.XSHG,2019-03-31,2019-04-26,2019-03-31,,17821406000.0,,,,,,,9978567000.0,,,,223738000.0,52857530000.0,,28067918000.0,1226355000.0,,4922486000.0,,1640326000.0,639647000.0,1429461000.0,77437132000.0,-24579602000.0,395325545000.0,3805895000.0,105000.0,,,428512121000.0,29760000.0,405467504000.0,,,,445676809000.0,-17164688000.0,,,,58582406000.0,,58582406000.0,40250000000.0,,,,40726499000.0,17855907000.0,-108883000.0,-23997266000.0,74056425000.0,50059159000.0,2019q1
148503,600926.XSHG,2019-06-30,2019-08-28,2019-06-30,,5302403000.0,,,,,,,3150274000.0,,,,4231775000.0,15771163000.0,,9791751000.0,,,3734805000.0,,594216000.0,551015000.0,801871000.0,-601066000.0,16372229000.0,-223310332000.0,4914686000.0,857000.0,,,-247775365000.0,118648000.0,-228890050000.0,,,,-268950947000.0,21175582000.0,,,,13597990000.0,,13597990000.0,31010000000.0,2764550000.0,,,33774550000.0,-20176560000.0,131030000.0,17502281000.0,50059159000.0,67561440000.0,2019q2
153100,600926.XSHG,2019-09-30,2019-10-25,2019-09-30,,-1746596000.0,9258942000.0,,,,,,7160380000.0,,,,637517000.0,38408098000.0,,15056170000.0,,,4282635000.0,,690439000.0,710122000.0,2177469000.0,12074953000.0,26333145000.0,83014400000.0,5271499000.0,44000.0,,,88285943000.0,156726000.0,83474290000.0,,,,83631016000.0,4654927000.0,,,,43467778000.0,,43467778000.0,45417678000.0,2684637000.0,,,48102315000.0,-4634537000.0,288041000.0,26641576000.0,67561440000.0,94203016000.0,2019q3
174813,600926.XSHG,2019-12-31,2020-04-30,2019-12-31,,62160276000.0,10757594000.0,,,,,,7209757000.0,,,,-591599000.0,70866149000.0,,12683257000.0,,,4053905000.0,,698105000.0,150391000.0,-2048486000.0,43697671000.0,27168478000.0,80989783000.0,4779061000.0,555000.0,,,85769399000.0,222057000.0,92406468000.0,,,,92628525000.0,-6859126000.0,,,,37389330000.0,,37389330000.0,60487945000.0,2138145000.0,,,62626090000.0,-25236760000.0,-226130000.0,-5153538000.0,94203016000.0,89049478000.0,2019q4
174484,600926.XSHG,2020-03-31,2020-04-30,2020-03-31,,14550932000.0,,,,,,,7605260000.0,,,,2018798000.0,24672610000.0,,21532292000.0,2783999000.0,,5575106000.0,,1924635000.0,856598000.0,13372910000.0,55298355000.0,-30625745000.0,115253678000.0,4298884000.0,,,,119552562000.0,67326000.0,149007528000.0,,,,149074854000.0,-29522292000.0,,,,71488834000.0,,78483973000.0,65145374000.0,1410165000.0,,,66555539000.0,11928434000.0,71779000.0,-48147824000.0,89049478000.0,40901654000.0,2020q1
190492,600926.XSHG,2020-06-30,2020-08-28,2020-06-30,,32949033000.0,,,,,,,8343280000.0,,,,8453532000.0,54627670000.0,,16930229000.0,,,4619061000.0,,623127000.0,1101714000.0,9304850000.0,20542167000.0,34085503000.0,136557997000.0,5785132000.0,,,,142343569000.0,387810000.0,164327041000.0,,,,164714851000.0,-22371282000.0,,,,29207692000.0,,36339192000.0,48855528000.0,483316000.0,,,49338844000.0,-12999652000.0,568000.0,-1284863000.0,40901654000.0,39616791000.0,2020q2
196522,600926.XSHG,2020-09-30,2020-10-31,2020-09-30,,4251806000.0,11116124000.0,,,,,,7860769000.0,,,,-8891451000.0,17971241000.0,,18403515000.0,,,5021061000.0,,774522000.0,506224000.0,3402550000.0,28107872000.0,-10136631000.0,121525845000.0,5549855000.0,322000.0,,,127076022000.0,107750000.0,112180266000.0,,,,112288016000.0,14788006000.0,0.0,,,66890438000.0,,66890438000.0,61938977000.0,2755870000.0,,,64694847000.0,2195591000.0,-144994000.0,6701972000.0,39616791000.0,46318763000.0,2020q3
219896,600926.XSHG,2020-12-31,2021-04-28,2020-12-31,,47913709000.0,6815429000.0,,,,,,7751282000.0,,,,2855805000.0,62355540000.0,,13572680000.0,,,5206289000.0,,695802000.0,175605000.0,17301919000.0,36952295000.0,25403245000.0,77661433000.0,3820962000.0,355000.0,,,81482750000.0,310583000.0,104025134000.0,,,,104335717000.0,-22852967000.0,-1000.0,,,71008423000.0,,71008422000.0,58475458000.0,2212824000.0,,,60688282000.0,10320140000.0,-120159000.0,12750259000.0,46318763000.0,59069022000.0,2020q4
219502,600926.XSHG,2021-03-31,2021-04-28,2021-03-31,,46369945000.0,,,,,,,8601652000.0,896271000.0,,,774919000.0,93794802000.0,,35754462000.0,8052659000.0,,5382590000.0,,2164705000.0,554652000.0,1777245000.0,91875487000.0,1919315000.0,88498518000.0,4694028000.0,15000.0,,,93192561000.0,188081000.0,111879311000.0,,,,112067392000.0,-18874831000.0,,,,55573629000.0,,55573629000.0,48900964000.0,1038536000.0,,,50043926000.0,5529703000.0,-6026000.0,-11431839000.0,59069022000.0,47637183000.0,2021q1
227577,600926.XSHG,2021-06-30,2021-08-31,2021-06-30,,25920378000.0,,,,,,,8613312000.0,-155313000.0,,,394879000.0,9482980000.0,,20609835000.0,-1287475000.0,,4428346000.0,,776629000.0,4684411000.0,1414165000.0,28396854000.0,-18913874000.0,109183276000.0,6036571000.0,49000.0,,,115219896000.0,235247000.0,144998533000.0,,,,145233780000.0,-30013884000.0,,,,99954941000.0,,101403820000.0,61734474000.0,3248063000.0,,,65056922000.0,36346898000.0,-70168000.0,-12651028000.0,47637183000.0,34986155000.0,2021q2
228017,600926.XSHG,2021-09-30,2021-10-21,2021-09-30,,-1721619000.0,,,,,,,8583595000.0,336954000.0,,,1060649000.0,13416579000.0,,23473687000.0,-1947879000.0,,5285846000.0,,873397000.0,1513534000.0,1796252000.0,43735520000.0,-30318941000.0,183281545000.0,14169957000.0,153000.0,,,197451655000.0,79432000.0,203966276000.0,,,,204045708000.0,-6594053000.0,0.0,,,85974968000.0,,85974968000.0,50075208000.0,1231628000.0,,,51446720000.0,34528248000.0,-12494000.0,-2397240000.0,34986155000.0,32588915000.0,2021q3
234822,600926.XSHG,2021-12-31,2022-04-16,2021-12-31,,57042931000.0,,,,,,,9407203000.0,,-13251750000.0,,2923354000.0,55043826000.0,,25464624000.0,7348594000.0,,6240752000.0,,935422000.0,233596000.0,23465626000.0,63688614000.0,-8644788000.0,74812507000.0,-2657368000.0,1968000.0,,,72157107000.0,308419000.0,119322689000.0,,,,119631108000.0,-47474001000.0,0.0,,,94169626000.0,,94169626000.0,45063234000.0,1276771000.0,,145786000.0,46485791000.0,47683835000.0,-77372000.0,-8512326000.0,32588915000.0,24076589000.0,2021q4
237574,600926.XSHG,2022-03-31,2022-04-26,2022-03-31,,29528374000.0,5654636000.0,,,,,6356393000.0,10299696000.0,4794576000.0,,,5993986000.0,62627661000.0,,41866349000.0,1800795000.0,,5589207000.0,,2503246000.0,1244691000.0,26514640000.0,79518928000.0,-16891267000.0,160209258000.0,6375696000.0,61555000.0,,,166646509000.0,113449000.0,170343787000.0,,,,170457236000.0,-3810727000.0,,,,84010570000.0,,84010570000.0,57771847000.0,862386000.0,,128313000.0,58762546000.0,25248024000.0,-33896000.0,4512134000.0,24076589000.0,28588723000.0,2022q1
243422,600926.XSHG,2022-06-30,2022-08-20,2022-06-30,,74125318000.0,,,,,,,10694986000.0,6708101000.0,,,7341195000.0,86858571000.0,,31343688000.0,-1251642000.0,,4611787000.0,,884700000.0,1564892000.0,12693762000.0,49847187000.0,37011384000.0,161671562000.0,7708795000.0,69000.0,,,169380426000.0,90034000.0,202937406000.0,,,,203027440000.0,-33647014000.0,,,,114959270000.0,,114959270000.0,109589286000.0,2560309000.0,,122973000.0,112272568000.0,2686702000.0,100113000.0,6151185000.0,28588723000.0,34739908000.0,2022q2
248790,600926.XSHG,2022-09-30,2022-10-27,2022-09-30,,-20243668000.0,,,,,,,10680459000.0,-9443301000.0,,,-8762872000.0,-4463382000.0,,16148534000.0,2841547000.0,,5080738000.0,,1024079000.0,2768161000.0,-13415115000.0,14447944000.0,-18911326000.0,181206525000.0,6755160000.0,220000.0,,,187961905000.0,642854000.0,198293888000.0,,,,198936742000.0,-10974837000.0,,,,150929353000.0,,150929353000.0,134065871000.0,4629145000.0,,97141000.0,138792157000.0,12137196000.0,177933000.0,-17571034000.0,34739908000.0,17168874000.0,2022q3
256884,600926.XSHG,2022-12-31,2023-04-26,2022-12-31,,119579321000.0,,,,,,,10372678000.0,9062835000.0,,,5164390000.0,126577862000.0,,25196113000.0,3260525000.0,,6076362000.0,,1039592000.0,1644515000.0,-419242000.0,36797865000.0,89779997000.0,152840269000.0,4656350000.0,218000.0,,,157496837000.0,422081000.0,170807144000.0,,,,171229225000.0,-13732388000.0,,,,61619886000.0,,61619886000.0,111483677000.0,2576323000.0,,169583000.0,114229583000.0,-52609697000.0,-1498000.0,23436414000.0,17168874000.0,40605288000.0,2022q4
260073,600926.XSHG,2023-03-31,2023-04-28,2023-03-31,,42293874000.0,10770000000.0,,,,,10913179000.0,11379393000.0,,,,8649948000.0,84006394000.0,,47915968000.0,1222349000.0,,6183967000.0,,3004273000.0,1126119000.0,17834588000.0,77287264000.0,6719130000.0,145345626000.0,7613382000.0,162000.0,,,152959170000.0,248889000.0,167893340000.0,,,,168142229000.0,-15183059000.0,,,,107612861000.0,,107612861000.0,79323709000.0,1321318000.0,,122245000.0,80767272000.0,26845589000.0,-39732000.0,18341928000.0,40605288000.0,58947216000.0,2023q1
265053,600926.XSHG,2023-06-30,2023-08-29,2023-06-30,,8708920000.0,,,,,,,11398246000.0,,,,2142654000.0,18705705000.0,,23847110000.0,-725594000.0,,6342588000.0,,1021954000.0,3742120000.0,8282566000.0,42510744000.0,-23805039000.0,207827261000.0,7854547000.0,286000.0,,,215682094000.0,174430000.0,211942325000.0,,,,212116755000.0,3565339000.0,,,,119954049000.0,,119954049000.0,102442148000.0,2302852000.0,,137630000.0,104882630000.0,15071419000.0,140360000.0,-5027921000.0,58947216000.0,53919295000.0,2023q2
270754,600926.XSHG,2023-09-30,2023-10-28,2023-09-30,,33566637000.0,,,,,,,11164520000.0,4232084000.0,-8291000000.0,,3634869000.0,73992337000.0,,11979714000.0,,,5919145000.0,,1229492000.0,1344553000.0,17162458000.0,37138607000.0,36853730000.0,217970956000.0,6711556000.0,214000.0,,,224682726000.0,355456000.0,256810358000.0,,,,257165814000.0,-32483088000.0,,,,90009596000.0,,90009596000.0,105210916000.0,3721295000.0,,133698000.0,109065909000.0,-19056313000.0,-11204000.0,-14696875000.0,53919295000.0,39222420000.0,2023q3
275592,600926.XSHG,2023-12-31,2024-04-20,2023-12-31,,59449654000.0,15846784000.0,,,,,,10904696000.0,-9572688000.0,4586000000.0,,-8127123000.0,85590282000.0,,22903043000.0,,,7319136000.0,,1147619000.0,1144289000.0,593233000.0,33107320000.0,52482962000.0,203970520000.0,6253976000.0,134000.0,,,210224630000.0,288581000.0,220583059000.0,,,,220871640000.0,-10647010000.0,,,,90717640000.0,,90717640000.0,112838471000.0,2796524000.0,,,115777790000.0,-25060150000.0,-44880000.0,16730922000.0,39222420000.0,55953342000.0,2023q4
275846,600926.XSHG,2024-03-31,2024-04-20,2024-03-31,,72828768000.0,,,,,,,11852514000.0,,7995000000.0,,6467325000.0,115903607000.0,,64527255000.0,,,6641371000.0,,3332359000.0,1005402000.0,44529126000.0,127331228000.0,-11427621000.0,174895300000.0,7703369000.0,455000.0,,,182599124000.0,231331000.0,198111694000.0,,,,198343025000.0,-15743901000.0,,,,80650400000.0,,80650400000.0,71184424000.0,1240567000.0,,,72606198000.0,8044202000.0,-50308000.0,-19177628000.0,55953343000.0,36775715000.0,2024q1
286812,600926.XSHG,2024-06-30,2024-08-29,2024-06-30,,57562271000.0,,,,,,,11975290000.0,,-1258000000.0,,11896469000.0,89520495000.0,,31222580000.0,,,7245944000.0,,1193209000.0,2702165000.0,34027257000.0,69095440000.0,20425055000.0,160917525000.0,7336927000.0,-291000.0,,,168254161000.0,174926000.0,185387851000.0,,,,185562777000.0,-17308616000.0,,,,115737043000.0,,125737043000.0,109141636000.0,2823623000.0,,,112099031000.0,13638012000.0,682000.0,16755133000.0,36775714000.0,53530847000.0,2024q2
