id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
1084,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-04-19,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,13732844000.0,11696800000.0,24676736000.0,12979936000.0,2063296000.0,2297317000.0,234021000.0,,,,,,,,,195620000.0,108740000.0,677569000.0,-907534000.0,7093000.0,9012592000.0,,,,,,,,353284000.0,,4151412000.0,,4478547000.0,29349000.0,4720252000.0,,55709000.0,50681000.0,,4725280000.0,738511000.0,,3986769000.0,4020927000.0,-34158000.0,,1.68,1.68,-913354000.0,3073415000.0,3107573000.0,-34158000.0,,,,,
1085,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-04-26,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,3254177000.0,2876952000.0,6904452000.0,4027500000.0,403082000.0,438312000.0,35230000.0,,,,,,,,,12843000.0,30000000.0,-517991000.0,476956000.0,2335000.0,1719823000.0,,,,,,,,28909000.0,,738261000.0,,949255000.0,3398000.0,1534354000.0,,6207000.0,5692000.0,,1534869000.0,224694000.0,,1310175000.0,1310175000.0,,,0.5,0.5,-139402000.0,1170773000.0,1170773000.0,,,,,,
1086,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-08-26,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,6582674000.0,5911170000.0,14509698000.0,8598528000.0,740743000.0,801537000.0,60794000.0,,,,,,,,,138428000.0,32473000.0,-1500140000.0,1289485000.0,2988000.0,3648192000.0,,,,,,,,67556000.0,,1998013000.0,,1579606000.0,3017000.0,2934482000.0,,21397000.0,10084000.0,,2945795000.0,414676000.0,,2531119000.0,2531119000.0,,,0.69,0.69,-140705000.0,2390414000.0,2390414000.0,,,,,,
1087,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2017-10-28,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,10207837000.0,9190234000.0,22748311000.0,13558077000.0,1165068000.0,1253788000.0,88720000.0,,,,,,,,,276037000.0,70800000.0,-2300688000.0,1871678000.0,5508000.0,5989749000.0,,,,,,,,95085000.0,,3204987000.0,,2686403000.0,3274000.0,4218088000.0,,27918000.0,13223000.0,,4232783000.0,567044000.0,,3665739000.0,3665739000.0,,,1.0,1.0,-179668000.0,3486071000.0,3486071000.0,,,,,,
4202,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,14121518000.0,12267309000.0,31314403000.0,19047094000.0,1616873000.0,1762746000.0,145873000.0,,,,,,,,,824974000.0,64662000.0,-3268431000.0,2655242000.0,7454000.0,9135145000.0,,,,,,,,123502000.0,,4482257000.0,,4526041000.0,3345000.0,4986373000.0,,39300000.0,21650000.0,,5004023000.0,453658000.0,,4550365000.0,4550365000.0,0.0,,1.24,1.24,-475076000.0,4075289000.0,4075289000.0,0.0,18324000.0,-227000.0,4550365000.0,0.0,
4203,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2018-04-27,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,4180696000.0,3504340000.0,9137036000.0,5632696000.0,285247000.0,334835000.0,49588000.0,,,,,,,,,691871000.0,15000000.0,-1196109000.0,889658000.0,2329000.0,2482841000.0,,,,,,,,32450000.0,,1050879000.0,,1399456000.0,56000.0,1697855000.0,,4886000.0,2049000.0,,1700692000.0,178606000.0,,1522086000.0,1522086000.0,,,0.42,0.42,301397000.0,1823483000.0,1823483000.0,,3409000.0,-49000.0,,,
4355,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2018-08-31,2018-01-01,2018-06-30,2018-06-30,0,321003,定期报告,8318998000.0,6930963000.0,18051042000.0,11120079000.0,555968000.0,659585000.0,103617000.0,,,,,,,,,1324922000.0,27588000.0,3444147000.0,-3959205000.0,2975000.0,5021749000.0,,,,,,,,59481000.0,,2326290000.0,,2635862000.0,116000.0,3297249000.0,,11126000.0,8646000.0,,3299729000.0,281345000.0,,3018384000.0,3018384000.0,,,0.59,0.59,573003000.0,3591387000.0,3591387000.0,,19295000.0,-67000.0,,,
4504,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2018-10-27,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,12750995000.0,10657464000.0,27199016000.0,16541552000.0,887622000.0,1034524000.0,146902000.0,,,,,,,,,1936998000.0,41046000.0,5528363000.0,-6284327000.0,5532000.0,8026081000.0,,,,,,,,89872000.0,,3600731000.0,,4330656000.0,4822000.0,4724914000.0,,20384000.0,16090000.0,,4729208000.0,316787000.0,,4412421000.0,4412421000.0,,,0.86,0.86,688625000.0,5101046000.0,5101046000.0,,19477000.0,-134000.0,,,
5104,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2019-04-26,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,17054256000.0,13992376000.0,36547993000.0,22555617000.0,1183091000.0,1363296000.0,180205000.0,,,,,,,,,2553698000.0,53339000.0,4253229000.0,-4968096000.0,8136000.0,11246936000.0,,,,,,,,131222000.0,,5101273000.0,,6010020000.0,4421000.0,5807320000.0,,31404000.0,46862000.0,,5791862000.0,379780000.0,,5412082000.0,5412082000.0,,,0.95,0.95,1533510000.0,6945592000.0,6945592000.0,,32345000.0,-523000.0,5412082000.0,,
5105,300006251,杭州银行股份有限公司,600926.XSHG,600926,,,2019-04-26,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,5294379000.0,3700437000.0,9372481000.0,5672044000.0,306256000.0,353047000.0,46791000.0,,,,,,,,,1278221000.0,15300000.0,-82782000.0,89911000.0,1999000.0,3254701000.0,,,,,,,,39600000.0,,1282173000.0,,,68000.0,2039678000.0,,5862000.0,4537000.0,,2041003000.0,225871000.0,,1815132000.0,1815132000.0,,,0.35,0.35,-12629000.0,1802503000.0,1802503000.0,,333000.0,4000.0,,,1932860000.0
