id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
414889,600926.XSHG,2016-09-30,2016-10-26,2016-09-30,3917263000.0,3917263000.0,2797908000.0,,672052000.0,2777006000.0,,,,,0.0,0.0,,0.0,32487000.0,,1153429000.0,,3291077000.0,-1889000.0,482831000.0,28339000.0,-36323000.0,1140257000.0,20594000.0,-906000.0,,1161757000.0,152376000.0,1009381000.0,1010155000.0,-774000.0,0.3069,0.42,-178750000.0,830631000.0,831405000.0,-774000.0,,,,,,,,,,,2016q3
103943,600926.XSHG,2016-12-31,2017-04-19,2016-12-31,3012598000.0,3012598000.0,2861135000.0,,487069000.0,2304878000.0,,,,,0.0,0.0,,0.0,36103000.0,,1075858000.0,,4478547000.0,580822000.0,-249047000.0,24655000.0,-668866000.0,707720000.0,24985000.0,21741000.0,,710964000.0,46843000.0,664121000.0,664119000.0,2000.0,0.1982,0.26,-434386000.0,229735000.0,229733000.0,2000.0,,,,,,,,,,,2016q4
105231,600926.XSHG,2017-03-31,2017-04-26,2017-03-31,3254177000.0,3254177000.0,2876952000.0,,403082000.0,1719823000.0,,,,,0.0,0.0,,0.0,28909000.0,,738261000.0,,949255000.0,-517991000.0,12843000.0,30000000.0,476956000.0,1534354000.0,6207000.0,5692000.0,,1534869000.0,224694000.0,1310175000.0,1310175000.0,,0.36,0.5,-139402000.0,1170773000.0,1170773000.0,,,,,,,,,,,,2017q1
110337,600926.XSHG,2017-06-30,2017-08-26,2017-06-30,3328497000.0,3328497000.0,3034218000.0,,337661000.0,1928369000.0,,,,,0.0,0.0,,0.0,38647000.0,,1259752000.0,,1579606000.0,-982149000.0,125585000.0,2473000.0,812529000.0,1400128000.0,15190000.0,4392000.0,,1410926000.0,189982000.0,1220944000.0,1220944000.0,,0.2364,0.19,-1303000.0,1219641000.0,1219641000.0,,,,,,,,,,,,2017q2
113855,600926.XSHG,2017-09-30,2017-10-28,2017-09-30,3625163000.0,3625163000.0,3279064000.0,,424325000.0,2341557000.0,,,,,0.0,0.0,,0.0,27529000.0,,1206974000.0,,2686403000.0,-800548000.0,137609000.0,38327000.0,582193000.0,1283606000.0,6521000.0,3139000.0,,1286988000.0,152368000.0,1134620000.0,1134620000.0,,0.2198,0.31,-38963000.0,1095657000.0,1095657000.0,,,,,,,,,,,,2017q3
124477,600926.XSHG,2017-12-31,2018-04-27,2017-12-31,3913681000.0,3913681000.0,3077075000.0,,451805000.0,3145396000.0,,,,,0.0,0.0,,0.0,28417000.0,,1277270000.0,,4526041000.0,-967743000.0,548937000.0,-6138000.0,783564000.0,768285000.0,11382000.0,8427000.0,,771240000.0,-113386000.0,884626000.0,884626000.0,,0.17300000000000001,0.24,-295408000.0,589218000.0,589218000.0,,,,,,,,,,,,2017q4
124248,600926.XSHG,2018-03-31,2018-04-27,2018-03-31,4180696000.0,4180696000.0,3504340000.0,,285247000.0,2482841000.0,,,,,0.0,0.0,,0.0,32450000.0,,1050879000.0,,1399456000.0,-1196109000.0,691871000.0,15000000.0,889658000.0,1697855000.0,4886000.0,2049000.0,,1700692000.0,178606000.0,1522086000.0,1522086000.0,,0.3,0.42,301397000.0,1823483000.0,1823483000.0,,,-49000.0,,,,,,,3409000.0,,2018q1
129293,600926.XSHG,2018-06-30,2018-08-31,2018-06-30,4138302000.0,4138302000.0,3426623000.0,,270721000.0,2538908000.0,,,,,0.0,0.0,,0.0,27031000.0,,1275411000.0,,2635862000.0,4640256000.0,633051000.0,12588000.0,-4848863000.0,1599394000.0,6240000.0,6597000.0,,1599037000.0,102739000.0,1496298000.0,1496298000.0,,0.2925,0.17,271606000.0,1767904000.0,1767904000.0,,,-18000.0,,,,,,,15886000.0,,2018q2
131220,600926.XSHG,2018-09-30,2018-10-27,2018-09-30,4431997000.0,4431997000.0,3726501000.0,,331654000.0,3004332000.0,,,,,0.0,0.0,,0.0,30391000.0,,1274441000.0,,4330656000.0,2084216000.0,612076000.0,13458000.0,-2325122000.0,1427665000.0,9258000.0,7444000.0,,1429479000.0,35442000.0,1394037000.0,1394037000.0,,0.2717,0.27,115622000.0,1509659000.0,1509659000.0,,,-67000.0,,,,,,,182000.0,,2018q3
146824,600926.XSHG,2018-12-31,2019-04-26,2018-12-31,4303261000.0,4303261000.0,3334912000.0,,295469000.0,3220855000.0,,,,,0.0,0.0,,0.0,41350000.0,,1500542000.0,,6010020000.0,-1275134000.0,616700000.0,12293000.0,1316231000.0,1082406000.0,11020000.0,30772000.0,,1062654000.0,62993000.0,999661000.0,999661000.0,,0.1755,0.09,844885000.0,1844546000.0,1844546000.0,,,-389000.0,,,,,,,12868000.0,,2018q4
146630,600926.XSHG,2019-03-31,2019-04-26,2019-03-31,5294379000.0,5294379000.0,3700437000.0,,306256000.0,3254701000.0,,,,,0.0,0.0,,0.0,39600000.0,,1282173000.0,,,-82782000.0,1278221000.0,15300000.0,89911000.0,2039678000.0,5862000.0,4537000.0,,2041003000.0,225871000.0,1815132000.0,1815132000.0,,0.35,0.35,-12629000.0,1802503000.0,1802503000.0,,,4000.0,,,1932860000.0,,,,333000.0,,2019q1
