id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
51345,600016.XSHG,2014-03-31,2014-04-26,2014-03-31,0.4469,12642000000.0,15673000000.0,1190000000.0,6.2,6.19,0.4,41.4,,,54.35,41.4,,26.78,,91.92,6.98,99.73,,171.29,341.33,8.15,4.41,8.15,4.41,12.37,43.69,14.57,40.95,15.08,41.41,2014q1
51344,600016.XSHG,2014-06-30,2014-08-29,2014-06-30,0.3788,12944000000.0,15839000000.0,1380000000.0,5.95,5.98,0.38,38.83,,,51.2,38.83,,31.28,,91.31,7.96,100.39,,150.59,322.29,15.25,8.54,15.25,8.54,9.65,2.25,7.81,1.8,8.08,1.72,2014q2
51343,600016.XSHG,2014-09-30,2014-10-31,2014-09-30,0.33,11181000000.0,13400000000.0,1238000000.0,4.92,4.91,0.31,32.6,,57.36,42.64,32.6,,33.12,,89.62,8.28,99.76,,-43.23,-112.24,25.65,2.62,25.65,2.62,5.51,-14.53,6.82,-13.85,8.09,-13.08,2014q3
51342,600016.XSHG,2014-12-31,2015-03-31,2014-12-31,0.2274,7729000000.0,10111000000.0,-128000000.0,3.28,3.26,0.21,22.89,,70.98,29.02,22.89,,41.04,,96.81,-1.23,99.5,,392.82,1381.26,18.86,2.2,18.86,2.2,-12.66,-30.45,-11.29,-28.24,-13.34,-30.69,2014q4
51341,600016.XSHG,2015-03-31,2015-04-22,2015-03-31,0.3908,13363000000.0,17410000000.0,188000000.0,5.41,5.41,0.34,37.65,,50.49,49.51,37.65,,25.33,,97.36,1.05,99.9,,181.04,374.65,15.37,1.34,15.37,1.34,5.11,72.92,4.93,66.73,5.53,72.21,2015q1
51340,600016.XSHG,2015-06-30,2015-08-29,2015-06-30,0.3673,13323000000.0,14060000000.0,3133000000.0,5.02,4.99,0.33,33.53,,57.27,42.73,33.53,,29.11,,79.67,17.75,99.42,,29.01,84.32,20.57,13.44,20.57,13.44,0.63,-2.1,4.13,1.02,3.93,0.18,2015q2
51339,600016.XSHG,2015-09-30,2015-10-31,2015-09-30,0.32,11559000000.0,12749000000.0,2230000000.0,4.05,4.04,0.27,30.03,,61.04,38.96,30.03,,28.85,,82.8,14.48,99.66,,115.52,355.81,12.88,-3.92,12.88,-3.92,3.14,-12.4,3.99,-13.97,3.49,-13.45,2015q3
51338,600016.XSHG,2015-12-31,2016-03-31,2015-12-31,0.212,7603000000.0,8985000000.0,297000000.0,2.61,2.56,0.18,20.81,,74.79,25.21,20.81,,41.45,,91.24,3.02,98.31,,268.4,1142.75,7.6,-2.58,7.6,-2.58,-6.51,-36.96,-2.19,-32.5,-0.44,-33.32,2015q4
51337,600016.XSHG,2016-03-31,2016-04-30,2016-03-31,0.3757,13704000000.0,16839000000.0,733000000.0,4.48,4.48,0.3,34.76,,55.55,44.45,34.76,,23.76,,94.29,4.1,99.99,,440.1,1048.92,11.39,4.91,11.39,4.91,0.01,84.98,2.82,75.26,2.46,77.22,2016q1
100669,600016.XSHG,2016-06-30,2016-08-30,2016-06-30,0.3705,13543000000.0,16745000000.0,304000000.0,4.29,4.3,0.27,36.37,,54.14,45.86,36.37,,22.26,,96.66,1.75,100.19,,1459.49,3296.12,-7.47,-5.77,-7.47,-5.77,-0.71,-2.8,0.35,-1.41,0.87,-1.38,2016q2
