day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,600016.XSHG,0.4172,2192.7054,1746.0673,5.2124,1.1549,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,600016.XSHG,0.3836,2158.6673,1718.9628,5.1315,1.137,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,600016.XSHG,0.5227,2096.2616,1669.2687,4.9831,1.1041,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,600016.XSHG,0.3414,2073.5687,1651.1981,4.9292,1.0922,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,600016.XSHG,0.4191,2079.2419,1655.7158,4.9427,1.0952,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,600016.XSHG,0.3281,2073.5687,1651.1981,4.9292,1.0922,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,600016.XSHG,0.3158,2082.0785,1657.9746,4.9494,1.0967,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,600016.XSHG,0.3191,2070.7321,1648.9393,4.9225,1.0907,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,600016.XSHG,0.2408,2079.2419,1655.7158,4.9427,1.0952,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,600016.XSHG,0.2069,2065.0588,1644.4217,4.909,1.0877,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,600016.XSHG,0.2627,2053.7124,1635.3864,4.882,1.0817,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,600016.XSHG,0.4146,2002.6532,1594.7276,4.7606,1.0548,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,600016.XSHG,0.4232,1971.4504,1569.8806,4.6865,1.0384,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,600016.XSHG,0.2913,1985.6335,1581.1747,4.7202,1.0459,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,600016.XSHG,0.4031,2028.1828,1615.057,4.8213,1.0683,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,600016.XSHG,0.3766,1999.8166,1592.4688,4.7539,1.0533,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,600016.XSHG,0.3321,2002.6532,1594.7276,4.7606,1.0548,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
