id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
127017,600016.XSHG,2018-06-30,2018-08-31,2018-06-30,466807000000.0,,186389000000.0,490672000000.0,,,,,,0.0,41701000000.0,,,34306000000.0,,,,,,,,,23000000.0,,44696000000.0,,,,,,4872000000.0,,,,29583000000.0,,,6061143000000.0,0.0,334043000000.0,4283580000000.0,134674000000.0,1455000000.0,,,,85648000000.0,,9323000000.0,12763000000.0,42939000000.0,,,,0.0,,,,,,,549420000000.0,,,1924000000.0,64000000.0,,,5653299000000.0,43782000000.0,57457000000.0,,,34914000000.0,74304000000.0,178090000000.0,,397042000000.0,10802000000.0,407844000000.0,6061143000000.0,-1397000000.0,,,34362000000.0,,,22336000000.0,,,,,,,9892000000.0,9892000000.0,,,,,,,,,,,2018q2
130843,600016.XSHG,2018-09-30,2018-10-31,2018-09-30,443180000000.0,,207226000000.0,394953000000.0,,,,,,0.0,41400000000.0,,,78750000000.0,,,,,,,,,,,43959000000.0,,,,,,4888000000.0,,,,29708000000.0,,,5965827000000.0,0.0,365910000000.0,4165382000000.0,150805000000.0,1229000000.0,,,,67971000000.0,,10751000000.0,12737000000.0,42718000000.0,,,,0.0,,,,,,,541057000000.0,,,1577000000.0,64000000.0,,,5543383000000.0,43782000000.0,57555000000.0,,,34914000000.0,74355000000.0,191106000000.0,,411310000000.0,11134000000.0,422444000000.0,5965827000000.0,-294000000.0,,,36166000000.0,,,22204000000.0,,,,,,,9892000000.0,9892000000.0,,,,,,,,,,,2018q3
131812,600016.XSHG,2018-12-31,2019-03-30,2018-12-31,441435000000.0,,246525000000.0,381093000000.0,,,,,,0.0,,,,39190000000.0,,,,,,,,,,,47012000000.0,,,,,,4756000000.0,,,,30691000000.0,,,5994822000000.0,0.0,304323000000.0,4109663000000.0,176638000000.0,987000000.0,,,,89687000000.0,,11130000000.0,13118000000.0,,,,,0.0,,,,,,,674523000000.0,,,1371000000.0,123000000.0,,,5563821000000.0,43782000000.0,57470000000.0,,,39911000000.0,74370000000.0,193131000000.0,,420074000000.0,10927000000.0,431001000000.0,5994822000000.0,1518000000.0,,,33112000000.0,,,18000000000.0,,,,,,,9892000000.0,9892000000.0,,,,,,,,,,,2018q4
137811,600016.XSHG,2019-03-31,2019-04-30,2019-03-31,401526000000.0,0.0,261268000000.0,478696000000.0,,,,,,0.0,,,,5925000000.0,,,,,,0.0,0.0,,0.0,0.0,46616000000.0,0.0,,,,,4659000000.0,,0.0,,32604000000.0,,,6196748000000.0,0.0,270579000000.0,4318887000000.0,182751000000.0,859000000.0,,,,91149000000.0,,9481000000.0,17075000000.0,,,,,0.0,,,,,,0.0,660101000000.0,,,1308000000.0,123000000.0,,,5748701000000.0,43782000000.0,57470000000.0,0.0,,39911000000.0,74361000000.0,208932000000.0,,436899000000.0,11148000000.0,448047000000.0,6196748000000.0,2551000000.0,,,28705000000.0,,,13092000000.0,,,,,,,9892000000.0,9892000000.0,,,,,,,,,,,2019q1
146470,600016.XSHG,2019-06-30,2019-08-31,2019-06-30,432805000000.0,,240271000000.0,477068000000.0,,,,,,0.0,,,,42270000000.0,,,,,,,,,3000000.0,,46611000000.0,,,,,,4644000000.0,,,,32481000000.0,,,6340658000000.0,0.0,235060000000.0,4439868000000.0,130684000000.0,1178000000.0,,,,81355000000.0,,8573000000.0,16370000000.0,,,,,0.0,,,,,,,719323000000.0,,,1255000000.0,123000000.0,,,5851986000000.0,43782000000.0,57450000000.0,,,39911000000.0,74396000000.0,209622000000.0,,477333000000.0,11339000000.0,488672000000.0,6340658000000.0,2288000000.0,,,26206000000.0,,,10221000000.0,,,,,,,49884000000.0,9892000000.0,39992000000.0,,,,,,,,,,2019q2
157838,600016.XSHG,2019-09-30,2019-10-31,2019-09-30,392231000000.0,,216147000000.0,425637000000.0,,,,,,0.0,,,,21265000000.0,,,,,,,,,3000000.0,,47917000000.0,,,,,,4630000000.0,,,,35388000000.0,,,6273743000000.0,,154425000000.0,4335113000000.0,119461000000.0,1371000000.0,,,,168770000000.0,,10268000000.0,22279000000.0,,,,,0.0,,,,,,,756754000000.0,,,1318000000.0,155000000.0,,,5770667000000.0,43782000000.0,57409000000.0,,,39911000000.0,74468000000.0,223452000000.0,,491441000000.0,11635000000.0,503076000000.0,6273743000000.0,2535000000.0,,,34064000000.0,,,21535000000.0,,,,,,,49884000000.0,9892000000.0,39992000000.0,,10590000000.0,,,,,,,10004000000.0,2019q3
178863,600016.XSHG,2019-12-31,2020-03-31,2019-12-31,424335000000.0,,248565000000.0,528338000000.0,,,,,,0.0,,,,65799000000.0,,,,,,,,,3000000.0,,49900000000.0,,,,,,4707000000.0,,,,36050000000.0,,,6681841000000.0,,198843000000.0,4665429000000.0,134659000000.0,5184000000.0,,,,101705000000.0,,10663000000.0,22362000000.0,,,,,0.0,,,,,,,817225000000.0,,,1603000000.0,125000000.0,,,6151012000000.0,43782000000.0,57411000000.0,,,45162000000.0,81657000000.0,218746000000.0,,518845000000.0,11984000000.0,530829000000.0,6681841000000.0,2227000000.0,,,31100000000.0,,,17793000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,11094000000.0,,1143079000000.0,,,,,10420000000.0,2019q4
184228,600016.XSHG,2020-03-31,2020-04-30,2020-03-31,390651000000.0,,256171000000.0,612675000000.0,,,,,,0.0,,,,45947000000.0,,,,,,,,,3000000.0,,50450000000.0,,,,,,4665000000.0,,,,38673000000.0,,,6961952000000.0,,250672000000.0,4944504000000.0,149970000000.0,5099000000.0,,,,85248000000.0,,8458000000.0,27346000000.0,,,,,0.0,,,,,,,745378000000.0,,,1470000000.0,125000000.0,,,6413312000000.0,43782000000.0,57483000000.0,,,45162000000.0,81734000000.0,235251000000.0,,537380000000.0,11260000000.0,548640000000.0,6961952000000.0,4108000000.0,,,24783000000.0,,,15911000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,10814000000.0,,1190154000000.0,,,,,10099000000.0,2020q1
205484,600016.XSHG,2020-06-30,2020-08-29,2020-06-30,473736000000.0,,260097000000.0,2342963000000.0,,,,,,0.0,,,,18712000000.0,,,,,,,,,2000000.0,,51779000000.0,,,,,,4709000000.0,,,,41350000000.0,,,7142641000000.0,,255963000000.0,5058512000000.0,162552000000.0,4707000000.0,,,,107446000000.0,,8652000000.0,19350000000.0,,,,,0.0,,,,,,,772691000000.0,,,2059000000.0,125000000.0,,,6603764000000.0,43782000000.0,57483000000.0,,,45162000000.0,81754000000.0,228899000000.0,,527417000000.0,11460000000.0,538877000000.0,7142641000000.0,477000000.0,,,11282000000.0,,,14170000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,11020000000.0,,,,,,,10489000000.0,2020q2
209668,600016.XSHG,2020-09-30,2020-10-31,2020-09-30,420203000000.0,,231915000000.0,381299000000.0,,,,,,0.0,,,,5334000000.0,,,,,,,,,2000000.0,,53414000000.0,,,,,,4700000000.0,,,,47065000000.0,,,6927025000000.0,,276357000000.0,4778174000000.0,126784000000.0,5402000000.0,,,,93039000000.0,,10769000000.0,23944000000.0,,,,,0.0,,,,,,,859903000000.0,,,2050000000.0,125000000.0,,,6382571000000.0,43782000000.0,57483000000.0,,,45162000000.0,81772000000.0,236890000000.0,,532769000000.0,11685000000.0,544454000000.0,6927025000000.0,-2180000000.0,,,21098000000.0,,,22616000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,10886000000.0,,1313563000000.0,,,,,10304000000.0,2020q3
215058,600016.XSHG,2020-12-31,2021-03-31,2020-12-31,453609000000.0,,221908000000.0,322480000000.0,,,,,,0.0,,,,21464000000.0,,,,,,,,,2000000.0,,49757000000.0,,,,,,4938000000.0,,,,50033000000.0,,,6950233000000.0,,292352000000.0,4679501000000.0,158371000000.0,3293000000.0,,,,65318000000.0,,10877000000.0,22979000000.0,,,,,0.0,,,,,,,957880000000.0,,,2021000000.0,117000000.0,,,6408985000000.0,43782000000.0,57419000000.0,,,48479000000.0,86599000000.0,225247000000.0,,529537000000.0,11711000000.0,541248000000.0,6950233000000.0,-1849000000.0,,,42285000000.0,,,42675000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,10849000000.0,,1328048000000.0,470122000000.0,,,,10267000000.0,2020q4
221372,600016.XSHG,2021-03-31,2021-04-30,2021-03-31,414192000000.0,,205051000000.0,334904000000.0,,,,,,0.0,,,,32100000000.0,,,,,,,,,2000000.0,,50533000000.0,,,,,,4923000000.0,,,,52178000000.0,,,7062721000000.0,0.0,294976000000.0,4904736000000.0,122968000000.0,3289000000.0,,,,55016000000.0,,8704000000.0,25884000000.0,,,,,0.0,,,,,,,872421000000.0,,,1990000000.0,117000000.0,,,6505967000000.0,43782000000.0,57419000000.0,,,48479000000.0,86620000000.0,239976000000.0,,545165000000.0,11589000000.0,556754000000.0,7062721000000.0,-971000000.0,,,35263000000.0,,,32722000000.0,,,,,,,69860000000.0,29867000000.0,39993000000.0,,10690000000.0,,1338770000000.0,452853000000.0,,,,10245000000.0,2021q1
226165,600016.XSHG,2021-06-30,2021-08-28,2021-06-30,501042000000.0,,235054000000.0,347032000000.0,,,,,,0.0,,,,9090000000.0,,,,,,,,,2000000.0,,51726000000.0,,,,,,4943000000.0,,,,50502000000.0,,,7069708000000.0,0.0,303688000000.0,5114282000000.0,82890000000.0,4059000000.0,,,,32251000000.0,,9533000000.0,13250000000.0,,,,,0.0,,,,,,,701144000000.0,,,2120000000.0,243000000.0,,,6482413000000.0,43782000000.0,57419000000.0,,,48479000000.0,86717000000.0,240402000000.0,,575436000000.0,11859000000.0,587295000000.0,7069708000000.0,-1219000000.0,,,32223000000.0,,,32320000000.0,,,,,,,99856000000.0,29867000000.0,69989000000.0,,10294000000.0,,,1682434000000.0,,,,9882000000.0,2021q2
231532,600016.XSHG,2021-09-30,2021-10-30,2021-09-30,475309000000.0,,221032000000.0,310569000000.0,,,,,,0.0,,,,7795000000.0,,,,,,,,,2000000.0,,51311000000.0,,,,,,5072000000.0,,,,52972000000.0,,,7015610000000.0,0.0,299538000000.0,5181363000000.0,67208000000.0,6718000000.0,,,,45222000000.0,,10991000000.0,16589000000.0,,,,,0.0,,,,,,,592324000000.0,,,1988000000.0,286000000.0,,,6417019000000.0,43782000000.0,57419000000.0,,,48479000000.0,86746000000.0,248776000000.0,,586466000000.0,12125000000.0,598591000000.0,7015610000000.0,1408000000.0,,,18255000000.0,,,17929000000.0,,,,,,,99856000000.0,,,,10667000000.0,,,,,,,10229000000.0,2021q3
233241,600016.XSHG,2021-12-31,2022-03-30,2021-12-31,453848000000.0,,158768000000.0,300684000000.0,,,,,,0.0,,,,1362000000.0,,,,,,,,,2000000.0,,52191000000.0,,,,,,5286000000.0,,,,51904000000.0,,,6952786000000.0,0.0,279787000000.0,5056027000000.0,64024000000.0,2856000000.0,,,,36485000000.0,,12907000000.0,13485000000.0,,,,,0.0,,,,,,,711024000000.0,,,2250000000.0,247000000.0,,,6366247000000.0,43782000000.0,58149000000.0,,,51843000000.0,87013000000.0,243144000000.0,,574280000000.0,12259000000.0,586539000000.0,6952786000000.0,385000000.0,,,27461000000.0,,,26114000000.0,,,,,,,89964000000.0,19975000000.0,69989000000.0,,10736000000.0,,1298220000000.0,435529000000.0,,,,10225000000.0,2021q4
