code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
600016.XSHG,indicator,2014-03-31,2014q1,,eps,indicator.csv,eps,0.4469,0.4469,0.4469,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,adjusted_profit,indicator.csv,adjusted_profit,12642000000.0,12642000000.0,12642000000.0,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,operating_profit,indicator.csv,operating_profit,15673000000.0,15673000000.0,15673000000.0,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,value_change_profit,indicator.csv,value_change_profit,1190000000.0,1190000000.0,1190000000.0,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,roe,indicator.csv,roe,6.2,6.2,6.2,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,inc_return,indicator.csv,inc_return,6.19,6.19,6.19,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,roa,indicator.csv,roa,0.4,0.4,0.4,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,net_profit_margin,indicator.csv,net_profit_margin,41.4,41.4,41.4,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
600016.XSHG,indicator,2014-03-31,2014q1,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
600016.XSHG,indicator,2014-03-31,2014q1,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,54.35,54.35,54.35,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,41.4,41.4,41.4,,identity_q1_or_ytd_diff,True,
600016.XSHG,indicator,2014-03-31,2014q1,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
