code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,Nonperforming_loan_rate,0.89,joinquant_bank_indicator_2013_backfill.csv,Nonperforming_loan_rate,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,bad_debts_reserve,15162000000.0,joinquant_bank_indicator_2013_backfill.csv,bad_debts_reserve,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,capital_adequacy_ratio,9.9,joinquant_bank_indicator_2013_backfill.csv,capital_adequacy_ratio,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,concerned_amount,18027000000.0,joinquant_bank_indicator_2013_backfill.csv,concerned_amount,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,concerned_amount_ratio,2.13,joinquant_bank_indicator_2013_backfill.csv,concerned_amount_ratio,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,core_level_capital,112081000000.0,joinquant_bank_indicator_2013_backfill.csv,core_level_capital,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,core_level_capital_adequacy_ratio,8.56,joinquant_bank_indicator_2013_backfill.csv,core_level_capital_adequacy_ratio,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,cost_to_income_ratio,40.77,joinquant_bank_indicator_2013_backfill.csv,cost_to_income_ratio,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,deposit_loan_ratio,69.67,joinquant_bank_indicator_2013_backfill.csv,deposit_loan_ratio,annual_direct,joinquant_2013_backfill_identity,
000001.XSHE,bank_indicator,2013-12-31,,2013,2014-03-07,enterprise_deposits_average_balance,733124000000.0,joinquant_bank_indicator_2013_backfill.csv,enterprise_deposits_average_balance,annual_direct,joinquant_2013_backfill_identity,
