code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
000001.XSHE,income,2014-03-31,2014q1,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,16100000000.0,16100000000.0,16100000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,interest_income,finance_income_statement_current_only.csv,interest_income,27904000000.0,11550000000.0,27904000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,interest_expense,finance_income_statement_current_only.csv,interest_expense,16354000000.0,,16354000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,commission_income,finance_income_statement_current_only.csv,commission_income,3879000000.0,3207000000.0,3879000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,commission_expense,finance_income_statement_current_only.csv,commission_expense,672000000.0,,672000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,2067000000.0,2067000000.0,2067000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-03-31,2014q1,,investment_income,finance_income_statement_current_only.csv,investment_income,2185000000.0,2185000000.0,2185000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,operating_profit,finance_income_statement_current_only.csv,operating_profit,6712000000.0,6712000000.0,6712000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,total_profit,finance_income_statement_current_only.csv,total_profit,6697000000.0,6697000000.0,6697000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,1643000000.0,1643000000.0,1643000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,net_profit,finance_income_statement_current_only.csv,net_profit,5054000000.0,5054000000.0,5054000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,5054000000.0,5054000000.0,5054000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-03-31,2014q1,,minority_profit,finance_income_statement_current_only.csv,minority_profit,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-06-30,2014q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,34733000000.0,18633000000.0,34733000000.0,16100000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,interest_income,finance_income_statement_current_only.csv,interest_income,56950000000.0,13004000000.0,56950000000.0,27904000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,interest_expense,finance_income_statement_current_only.csv,interest_expense,32396000000.0,,32396000000.0,16354000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,commission_income,finance_income_statement_current_only.csv,commission_income,8941000000.0,4564000000.0,8941000000.0,3879000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,commission_expense,finance_income_statement_current_only.csv,commission_expense,1170000000.0,,1170000000.0,672000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,5652000000.0,5652000000.0,5652000000.0,2067000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-06-30,2014q2,,investment_income,finance_income_statement_current_only.csv,investment_income,2173000000.0,-12000000.0,2173000000.0,2185000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,operating_profit,finance_income_statement_current_only.csv,operating_profit,13345000000.0,6633000000.0,13345000000.0,6712000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,total_profit,finance_income_statement_current_only.csv,total_profit,13328000000.0,6631000000.0,13328000000.0,6697000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,3256000000.0,1613000000.0,3256000000.0,1643000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,net_profit,finance_income_statement_current_only.csv,net_profit,10072000000.0,5018000000.0,10072000000.0,5054000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,10072000000.0,5018000000.0,10072000000.0,5054000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-06-30,2014q2,,minority_profit,finance_income_statement_current_only.csv,minority_profit,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-09-30,2014q3,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,54651000000.0,19918000000.0,54651000000.0,34733000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,interest_income,finance_income_statement_current_only.csv,interest_income,87570000000.0,13864000000.0,87570000000.0,56950000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,interest_expense,finance_income_statement_current_only.csv,interest_expense,49152000000.0,,49152000000.0,32396000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,commission_income,finance_income_statement_current_only.csv,commission_income,14473000000.0,5026000000.0,14473000000.0,8941000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,commission_expense,finance_income_statement_current_only.csv,commission_expense,1676000000.0,,1676000000.0,1170000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,9701000000.0,9701000000.0,9701000000.0,5652000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-09-30,2014q3,,investment_income,finance_income_statement_current_only.csv,investment_income,3305000000.0,1132000000.0,3305000000.0,2173000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,operating_profit,finance_income_statement_current_only.csv,operating_profit,20771000000.0,7426000000.0,20771000000.0,13345000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,total_profit,finance_income_statement_current_only.csv,total_profit,20748000000.0,7420000000.0,20748000000.0,13328000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,5054000000.0,1798000000.0,5054000000.0,3256000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,net_profit,finance_income_statement_current_only.csv,net_profit,15694000000.0,5622000000.0,15694000000.0,10072000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,15694000000.0,5622000000.0,15694000000.0,10072000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-09-30,2014q3,,minority_profit,finance_income_statement_current_only.csv,minority_profit,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-12-31,2014q4,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,73407000000.0,18756000000.0,73407000000.0,54651000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,interest_income,finance_income_statement_current_only.csv,interest_income,119202000000.0,14628000000.0,119202000000.0,87570000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,interest_expense,finance_income_statement_current_only.csv,interest_expense,66156000000.0,,66156000000.0,49152000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,commission_income,finance_income_statement_current_only.csv,commission_income,19706000000.0,4581000000.0,19706000000.0,14473000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,commission_expense,finance_income_statement_current_only.csv,commission_expense,2328000000.0,,2328000000.0,1676000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,15011000000.0,15011000000.0,15011000000.0,9701000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2014-12-31,2014q4,,investment_income,finance_income_statement_current_only.csv,investment_income,3168000000.0,-137000000.0,3168000000.0,3305000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,operating_profit,finance_income_statement_current_only.csv,operating_profit,26246000000.0,5475000000.0,26246000000.0,20771000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,total_profit,finance_income_statement_current_only.csv,total_profit,26194000000.0,5446000000.0,26194000000.0,20748000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,6392000000.0,1338000000.0,6392000000.0,5054000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,net_profit,finance_income_statement_current_only.csv,net_profit,19802000000.0,4108000000.0,19802000000.0,15694000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,19802000000.0,4108000000.0,19802000000.0,15694000000.0,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2014-12-31,2014q4,,minority_profit,finance_income_statement_current_only.csv,minority_profit,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
000001.XSHE,income,2015-03-31,2015q1,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,20671000000.0,20671000000.0,20671000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2015-03-31,2015q1,,interest_income,finance_income_statement_current_only.csv,interest_income,32464000000.0,15144000000.0,32464000000.0,,identity_q1_or_ytd_diff,True,
000001.XSHE,income,2015-03-31,2015q1,,interest_expense,finance_income_statement_current_only.csv,interest_expense,17320000000.0,,17320000000.0,,identity_q1_or_ytd_diff,True,
