code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_deposit_increase,2218340907.0,finance_cashflow_statement_current_only.csv,net_deposit_increase,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_borrowing_from_central_bank,,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_borrowing_from_finance_co,,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,interest_and_commission_cashin,2897300509.0,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_increase_in_placements,,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_buyback,,finance_cashflow_statement_current_only.csv,net_buyback,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,tax_levy_refund,,finance_cashflow_statement_current_only.csv,tax_levy_refund,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,goods_and_services_cash_paid,,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_loan_and_advance_increase,6661712556.0,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_deposit_in_cb_and_ib,,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,original_compensation_paid,,finance_cashflow_statement_current_only.csv,original_compensation_paid,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,policy_dividend_cash_paid,,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,staff_behalf_paid,310602249.0,finance_cashflow_statement_current_only.csv,staff_behalf_paid,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,tax_payments,190610114.0,finance_cashflow_statement_current_only.csv,tax_payments,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_operate_cash_inflow,13756939723.0,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_operate_cash_outflow,23185626747.0,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_operate_cash_flow,-9428687024.0,finance_cashflow_statement_current_only.csv,net_operate_cash_flow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,invest_withdrawal_cash,70226321496.0,finance_cashflow_statement_current_only.csv,invest_withdrawal_cash,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,invest_proceeds,1723228257.0,finance_cashflow_statement_current_only.csv,invest_proceeds,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,fix_intan_other_asset_acqui_cash,131751871.0,finance_cashflow_statement_current_only.csv,fix_intan_other_asset_acqui_cash,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,invest_cash_paid,43705657908.0,finance_cashflow_statement_current_only.csv,invest_cash_paid,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,impawned_loan_net_increase,,finance_cashflow_statement_current_only.csv,impawned_loan_net_increase,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_invest_cash_inflow,71945092660.0,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_inflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_invest_cash_outflow,43837409779.0,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_outflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_invest_cash_flow,28107682881.0,finance_cashflow_statement_current_only.csv,net_invest_cash_flow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_from_invest,-1.0,finance_cashflow_statement_current_only.csv,cash_from_invest,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_from_bonds_issue,52545220215.0,finance_cashflow_statement_current_only.csv,cash_from_bonds_issue,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_from_borrowing,,finance_cashflow_statement_current_only.csv,cash_from_borrowing,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_finance_cash_inflow,52545220214.0,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_inflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,borrowing_repayment,63163013511.0,finance_cashflow_statement_current_only.csv,borrowing_repayment,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,dividend_interest_payment,369552474.0,finance_cashflow_statement_current_only.csv,dividend_interest_payment,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,subtotal_finance_cash_outflow,63527660984.0,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_outflow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,net_finance_cash_flow,-10982440770.0,finance_cashflow_statement_current_only.csv,net_finance_cash_flow,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,exchange_rate_change_effect,-8384196.0,finance_cashflow_statement_current_only.csv,exchange_rate_change_effect,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_equivalent_increase,7688170891.0,finance_cashflow_statement_current_only.csv,cash_equivalent_increase,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_equivalents_at_beginning,0.0,finance_cashflow_statement_current_only.csv,cash_equivalents_at_beginning,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2019-12-31,2019q4,,2020-03-31,cash_and_equivalents_at_end,7688170891.0,finance_cashflow_statement_current_only.csv,cash_and_equivalents_at_end,converted_from_ytd,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_deposit_increase,23376203445.0,finance_cashflow_statement_current_only.csv,net_deposit_increase,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_borrowing_from_central_bank,2004514401.0,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_borrowing_from_finance_co,683747504.0,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,interest_and_commission_cashin,3082293139.0,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_increase_in_placements,,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_buyback,,finance_cashflow_statement_current_only.csv,net_buyback,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,tax_levy_refund,,finance_cashflow_statement_current_only.csv,tax_levy_refund,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,goods_and_services_cash_paid,,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_loan_and_advance_increase,9274867928.0,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,net_deposit_in_cb_and_ib,433169887.0,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,single_quarter,identity_q1_or_ytd_diff,
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,original_compensation_paid,,finance_cashflow_statement_current_only.csv,original_compensation_paid,,identity_q1_or_ytd_diff,missing_raw_value
002966.XSHE,cash_flow,2020-03-31,2020q1,,2020-04-29,policy_dividend_cash_paid,,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,identity_q1_or_ytd_diff,missing_raw_value
