id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
2797,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-04-25,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,618239000000.0,,,2217473000000.0,,,212741000000.0,461886000000.0,39369000000.0,24335000000.0,715519000000.0,66892000000.0,,,,,,,,,,7090556000000.0,,,0.0,,353070000000.0,1187885000000.0,89429000000.0,,,2025000000.0,,,,,,,,,,,82242000000.0,,11644000000.0,,,,,23865000000.0,292692000000.0,13489862000000.0,191138000000.0,1719891000000.0,,,321720000000.0,2857000000.0,17921000000.0,78106000000.0,9802902000000.0,,,,,,,,20970000000.0,46010000000.0,135614000000.0,,1608000000.0,,,,,,,,,204083000000.0,,131000000.0,38055000000.0,12581006000000.0,279365000000.0,112731000000.0,,78239000000.0,908856000000.0,302789000000.0,,-2710000000.0,908856000000.0,13489862000000.0,,,,,,,,,,138442000000.0,,,,,,,,
2798,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-08-20,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,729355000000.0,,,2312461000000.0,,,212565000000.0,312233000000.0,40307000000.0,25601000000.0,510433000000.0,71534000000.0,,,,,,,,,,7328462000000.0,,,412460000000.0,,380424000000.0,1236752000000.0,89845000000.0,,,2036000000.0,,,,,,,,,,,80657000000.0,,11556000000.0,,,,,22322000000.0,50205000000.0,13829208000000.0,209014000000.0,1865063000000.0,,,408698000000.0,5205000000.0,19648000000.0,31317000000.0,9908953000000.0,,,,,,,,23320000000.0,25207000000.0,149712000000.0,,1657000000.0,,,,,,,,,217724000000.0,,140000000.0,64753000000.0,12930411000000.0,279365000000.0,115657000000.0,,78239000000.0,898797000000.0,289624000000.0,,-2530000000.0,898797000000.0,13829208000000.0,,,,,,,,,,138442000000.0,,,,,,,,
2799,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,720314000000.0,,,2427750000000.0,,,179006000000.0,296000000000.0,38513000000.0,24854000000.0,324426000000.0,72072000000.0,,,,,,,,,,7339532000000.0,,,312238000000.0,,441202000000.0,1305260000000.0,94358000000.0,,,1989000000.0,,,,,,,,,,,79368000000.0,,11549000000.0,,,,,23301000000.0,24578000000.0,13716310000000.0,344435000000.0,1803708000000.0,,,326752000000.0,6112000000.0,31292000000.0,32986000000.0,9723648000000.0,,,,,,,,25368000000.0,33595000000.0,159833000000.0,,1544000000.0,,,,,,,,,244326000000.0,,136000000.0,44546000000.0,12778281000000.0,279535000000.0,116526000000.0,0.0,78239000000.0,938029000000.0,328965000000.0,0.0,-3692000000.0,938029000000.0,13716310000000.0,,,,,,,,,,138456000000.0,,,,,,,,
2800,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-03-26,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,654957000000.0,,,2288289000000.0,,,191625000000.0,310144000000.0,44035000000.0,26433000000.0,94957000000.0,69832000000.0,,,,,,,,,,7377812000000.0,,,425026000000.0,,445465000000.0,1355313000000.0,94761000000.0,,,2036000000.0,,,,,,,,,,,85772000000.0,,12084000000.0,,,,,26277000000.0,32539000000.0,13537357000000.0,299656000000.0,1814414000000.0,,,201611000000.0,,29127000000.0,32376000000.0,9565329000000.0,,,,,,,,28019000000.0,38222000000.0,160819000000.0,,2332000000.0,,,,,,,,,233383000000.0,,121000000.0,61797000000.0,12467206000000.0,288731000000.0,129404000000.0,,93868000000.0,1070151000000.0,334116000000.0,,,1070151000000.0,13537357000000.0,,,71745000000.0,71745000000.0,,-346000000.0,,,,152633000000.0,,,,,,,,
2805,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,551101000000.0,,,2423751000000.0,,,189063000000.0,340990000000.0,45694000000.0,36601000000.0,280931000000.0,74989000000.0,,,,,,,,,,7623230000000.0,,,461033000000.0,,462004000000.0,1384741000000.0,94788000000.0,,,1990000000.0,,,,,,,,,,,83821000000.0,,11943000000.0,,,,,25473000000.0,34003000000.0,14126146000000.0,419292000000.0,1695803000000.0,,,184488000000.0,,42041000000.0,23971000000.0,10112649000000.0,,,,,,,,20149000000.0,46197000000.0,153471000000.0,,2089000000.0,,,,,,,,,217092000000.0,,134000000.0,56932000000.0,12974308000000.0,294388000000.0,138832000000.0,,93932000000.0,1151838000000.0,374387000000.0,,,1151838000000.0,14126146000000.0,,,99715000000.0,99715000000.0,,-2476000000.0,,,,153060000000.0,,,,,,,,
2806,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-08-29,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,609526000000.0,,,2167399000000.0,,,200447000000.0,394655000000.0,54182000000.0,33242000000.0,205274000000.0,74501000000.0,,,,,,,,,,7717944000000.0,,,619725000000.0,,521156000000.0,1529823000000.0,94907000000.0,,,2014000000.0,,,,,,,,,,,82349000000.0,,11916000000.0,,,,,24987000000.0,55077000000.0,14399124000000.0,361203000000.0,2005237000000.0,,,198893000000.0,,33344000000.0,16667000000.0,10102660000000.0,,,,,,,,21910000000.0,24303000000.0,155626000000.0,,2199000000.0,,,,,,,,,223114000000.0,,131000000.0,117128000000.0,13262415000000.0,294388000000.0,138832000000.0,,93932000000.0,1136709000000.0,356510000000.0,,,1136709000000.0,14399124000000.0,,,,,,,,,,253047000000.0,,,,,,,,
2807,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,526183000000.0,,,2189455000000.0,,,188530000000.0,486977000000.0,61402000000.0,36357000000.0,55588000000.0,75719000000.0,,,,,,,,,,7954111000000.0,,,658165000000.0,,572504000000.0,1606949000000.0,95359000000.0,,,1865000000.0,,,,,,,,,,,81728000000.0,,11893000000.0,,,,,24553000000.0,36805000000.0,14664143000000.0,376231000000.0,1869746000000.0,,,243916000000.0,,31694000000.0,161097000000.0,10289778000000.0,,,,,,,,24616000000.0,30131000000.0,166450000000.0,,2478000000.0,,,,,,,,,228236000000.0,,215000000.0,68137000000.0,13492725000000.0,294388000000.0,138832000000.0,,93932000000.0,1171418000000.0,389781000000.0,,,1171418000000.0,14664143000000.0,,,99714000000.0,99714000000.0,,1711000000.0,,,,153060000000.0,,,,,,,,
2808,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-03-31,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,584093000000.0,,,2155294000000.0,,,173540000000.0,351371000000.0,56129000000.0,58178000000.0,73821000000.0,71754000000.0,,,,,,,,,,8027160000000.0,,,593910000000.0,,688981000000.0,1710303000000.0,94414000000.0,,,1951000000.0,,,,,,,,,,,85685000000.0,,12418000000.0,,,,,24085000000.0,23591000000.0,14786678000000.0,364428000000.0,1746218000000.0,,,302878000000.0,,48344000000.0,176338000000.0,10403693000000.0,,,,,,,,27733000000.0,34455000000.0,172304000000.0,,3136000000.0,,,,,,,,,233986000000.0,,101000000.0,61156000000.0,13574770000000.0,294388000000.0,138832000000.0,,109215000000.0,1211908000000.0,390626000000.0,,,1211908000000.0,14786678000000.0,,,,,,,,,,278847000000.0,,,,,,,,
2813,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-04-27,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,475863000000.0,,,2086902000000.0,,,185548000000.0,408277000000.0,62489000000.0,47536000000.0,21419000000.0,79379000000.0,,,,,,,,,,8312740000000.0,,,576059000000.0,,723006000000.0,1670205000000.0,96512000000.0,,,1993000000.0,,,,,,,,,,,83815000000.0,,12293000000.0,,,,,21872000000.0,36814000000.0,14902722000000.0,378948000000.0,1429090000000.0,,,294832000000.0,,37187000000.0,71454000000.0,10909526000000.0,,,,,,,,20070000000.0,38721000000.0,165313000000.0,,2310000000.0,,,,,,,,,238340000000.0,,123000000.0,66260000000.0,13652174000000.0,294388000000.0,138832000000.0,,109253000000.0,1250548000000.0,430720000000.0,,,1250548000000.0,14902722000000.0,,,,,,,,,,277355000000.0,,,,,,,,
2814,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-08-31,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,644050000000.0,,,2202764000000.0,,,177466000000.0,435567000000.0,70245000000.0,65221000000.0,67421000000.0,71783000000.0,,,,,,,,,,8497086000000.0,,,462656000000.0,,881984000000.0,1717092000000.0,96619000000.0,,,2002000000.0,,,,,,,,,,,82411000000.0,0.0,12193000000.0,,,,,27593000000.0,42730000000.0,15556883000000.0,752146000000.0,1405278000000.0,,,255602000000.0,3255000000.0,53830000000.0,166543000000.0,11157498000000.0,,,,,,,,23441000000.0,18459000000.0,165532000000.0,,2187000000.0,,,,,,,,,245477000000.0,,129000000.0,83454000000.0,14332831000000.0,294388000000.0,138832000000.0,0.0,109253000000.0,1224052000000.0,405547000000.0,,,1224052000000.0,15556883000000.0,,,99714000000.0,99714000000.0,,4182000000.0,,,,172136000000.0,,,,,,,,
2815,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-10-27,2016-01-01,2016-09-30,2016-09-30,0,321003,定期报告,617740000000.0,,,2177377000000.0,,,164410000000.0,419890000000.0,63974000000.0,41602000000.0,36389000000.0,71928000000.0,,,,,,,,,,8618059000000.0,,,413516000000.0,,993211000000.0,1745875000000.0,129673000000.0,,,1999000000.0,,,,,,,,,,,81122000000.0,,12220000000.0,,,,,29242000000.0,45032000000.0,15663259000000.0,561445000000.0,1317265000000.0,,,242271000000.0,3704000000.0,36962000000.0,178803000000.0,11456601000000.0,,,,,,,,25718000000.0,23915000000.0,173007000000.0,,1988000000.0,,,,,,,,,295481000000.0,,146000000.0,87520000000.0,14404826000000.0,294388000000.0,138832000000.0,,109291000000.0,1258433000000.0,436820000000.0,,,1258433000000.0,15663259000000.0,,,99714000000.0,99714000000.0,,7236000000.0,,,,172152000000.0,,,,,,,,
2816,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2017-04-01,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,591011000000.0,,,2253714000000.0,,,156155000000.0,461200000000.0,59144000000.0,85604000000.0,92351000000.0,72457000000.0,,,,,,,,,,8683440000000.0,,,378426000000.0,,1026700000000.0,1773569000000.0,189960000000.0,,,2144000000.0,,,,,,,,,,,84962000000.0,,13068000000.0,,,,,35892000000.0,28188000000.0,15987985000000.0,813197000000.0,1401155000000.0,,,266315000000.0,2808000000.0,74549000000.0,97834000000.0,11428022000000.0,,,,,,,,28198000000.0,23712000000.0,181293000000.0,,5846000000.0,,,,,,,,,309616000000.0,,109000000.0,76321000000.0,14708975000000.0,294388000000.0,138832000000.0,0.0,122975000000.0,1279010000000.0,440902000000.0,,,1279010000000.0,15987985000000.0,,,99714000000.0,99714000000.0,,-4441000000.0,0.0,,,186640000000.0,,,,,,,,
