id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
3448,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-04-25,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,120038000000.0,76467000000.0,142457000000.0,65990000000.0,28970000000.0,30719000000.0,1749000000.0,,,,,,,,,-953000000.0,392000000.0,2335000000.0,3112000000.0,10107000000.0,59321000000.0,,,,,,,,6636000000.0,,29845000000.0,,15096000000.0,7744000000.0,60717000000.0,,248000000.0,37000000.0,,60928000000.0,13729000000.0,,47199000000.0,45363000000.0,1836000000.0,,0.16,0.16,3817000000.0,51016000000.0,48640000000.0,2376000000.0,,,,,
3450,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-08-20,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,234924000000.0,156675000000.0,294193000000.0,137518000000.0,52131000000.0,55575000000.0,3444000000.0,,,,,,,,,1314000000.0,757000000.0,2223000000.0,6041000000.0,16540000000.0,113495000000.0,,,,,,,,13226000000.0,,60010000000.0,,27782000000.0,12477000000.0,121429000000.0,,705000000.0,184000000.0,,121950000000.0,28541000000.0,,93409000000.0,89724000000.0,3685000000.0,,0.32,0.31,7857000000.0,101266000000.0,96591000000.0,4675000000.0,,,,,
3452,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,346334000000.0,238775000000.0,449345000000.0,210570000000.0,72078000000.0,77343000000.0,5265000000.0,,,,,,,,,3492000000.0,827000000.0,1319000000.0,8331000000.0,22339000000.0,168369000000.0,,,,,,,,19699000000.0,,93462000000.0,,39078000000.0,16130000000.0,177965000000.0,,866000000.0,496000000.0,,178335000000.0,41537000000.0,,136798000000.0,131133000000.0,5665000000.0,,0.47,0.45,5438000000.0,142236000000.0,135777000000.0,6459000000.0,,,,,
3454,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-03-26,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,456331000000.0,321102000000.0,602680000000.0,281578000000.0,91240000000.0,98538000000.0,7298000000.0,,,,,,,,,3658000000.0,1319000000.0,2684000000.0,9853000000.0,27794000000.0,225412000000.0,,,,,,,,26224000000.0,,130387000000.0,,48381000000.0,20420000000.0,230919000000.0,,1316000000.0,757000000.0,,231478000000.0,54280000000.0,,177198000000.0,169595000000.0,7603000000.0,,0.61,0.58,6170000000.0,183368000000.0,175165000000.0,8203000000.0,,,,,
3456,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,121440000000.0,81000000000.0,153382000000.0,72382000000.0,24355000000.0,26253000000.0,1898000000.0,,,,,,,,,1379000000.0,427000000.0,778000000.0,2386000000.0,11542000000.0,59213000000.0,,,,,,,,6804000000.0,,29106000000.0,,13784000000.0,9519000000.0,62227000000.0,,316000000.0,84000000.0,,62459000000.0,14690000000.0,,47769000000.0,45838000000.0,1931000000.0,,0.16,0.16,-2179000000.0,45590000000.0,43586000000.0,2004000000.0,,,,,
3458,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-08-29,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,239561000000.0,163391000000.0,308422000000.0,145031000000.0,50044000000.0,54134000000.0,4090000000.0,,,,,,,,,4684000000.0,1414000000.0,536000000.0,2353000000.0,18553000000.0,115574000000.0,,,,,,,,13549000000.0,,59533000000.0,,28576000000.0,13916000000.0,123987000000.0,,731000000.0,236000000.0,,124482000000.0,29496000000.0,,94986000000.0,90746000000.0,4240000000.0,,0.31,0.31,1434000000.0,96420000000.0,92187000000.0,4233000000.0,,,,,
3460,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,356773000000.0,246280000000.0,463960000000.0,217680000000.0,71484000000.0,77748000000.0,6264000000.0,,,,,,,,,6212000000.0,1829000000.0,37000000.0,7379000000.0,25381000000.0,178761000000.0,,,,,,,,20392000000.0,,94777000000.0,,44893000000.0,18699000000.0,178012000000.0,,996000000.0,612000000.0,,178396000000.0,40522000000.0,,137874000000.0,131545000000.0,6329000000.0,,0.43,0.43,5314000000.0,143188000000.0,135929000000.0,7259000000.0,,,,,
3462,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-03-31,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,474321000000.0,328650000000.0,615056000000.0,286406000000.0,92410000000.0,100905000000.0,8495000000.0,,,,,,,,,10666000000.0,2334000000.0,264000000.0,10057000000.0,32274000000.0,243945000000.0,,,,,,,,26734000000.0,,134213000000.0,,59274000000.0,23724000000.0,230376000000.0,,1925000000.0,730000000.0,,231571000000.0,52154000000.0,,179417000000.0,170845000000.0,8572000000.0,,0.56,0.56,13297000000.0,192714000000.0,182171000000.0,10543000000.0,,,,,
3464,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-04-27,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,122819000000.0,79536000000.0,145509000000.0,65973000000.0,25727000000.0,27793000000.0,2066000000.0,,,,,,,,,4467000000.0,,1250000000.0,1059000000.0,10780000000.0,60296000000.0,,,,,,,,6765000000.0,,30231000000.0,,15953000000.0,7347000000.0,62523000000.0,,474000000.0,95000000.0,,62902000000.0,14269000000.0,,48633000000.0,46619000000.0,2014000000.0,,0.15,0.15,-2143000000.0,46490000000.0,44689000000.0,1801000000.0,,,,,
3466,450000028,中国银行股份有限公司,601988.XSHG,601988,,03988,2016-08-31,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,261895000000.0,154858000000.0,284265000000.0,129407000000.0,47827000000.0,52119000000.0,4292000000.0,,,,,,,,,37853000000.0,516000000.0,338000000.0,3527000000.0,17492000000.0,133296000000.0,,,,,,,,7565000000.0,,63500000000.0,,49946000000.0,12285000000.0,128599000000.0,,1240000000.0,222000000.0,,129617000000.0,22309000000.0,,107308000000.0,93037000000.0,14271000000.0,,0.31,0.31,3044000000.0,110352000000.0,94678000000.0,15674000000.0,,,,,
