id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
91928,601988.XSHG,2014-03-31,2014-04-25,2014-03-31,,1100824051712.0,12344000512.0,,,,,,147224002560.0,,,,,1260392022016.0,,551367016448.0,165975998464.0,,59997999104.0,,26542000128.0,11534000128.0,45467000832.0,873340010496.0,387052011520.0,187649998848.0,15607000064.0,,,,204958007296.0,5122999808.0,160190005248.0,,,,165319000064.0,39638999040.0,,,,30638999552.0,,30638999552.0,19260999680.0,2288999936.0,,14000000.0,21564000256.0,9075000320.0,3748000000.0,439514005504.0,1150566006784.0,1590080045056.0,2014q1
91927,601988.XSHG,2014-06-30,2014-08-20,2014-06-30,,264501002240.0,17141000192.0,,,,,,150834003968.0,108898000896.0,,,,541373988864.0,,274693996544.0,36276998144.0,,56419999744.0,,15630999552.0,41352998912.0,73540001792.0,485459001344.0,55914999808.0,246435004416.0,21841999872.0,,,,272838000640.0,5930999808.0,326683000832.0,,,,332653985792.0,-59816001536.0,,28000000.0,,37070000128.0,,37098000384.0,19929999360.0,42217000960.0,,-4000000.0,62143000576.0,-25045000192.0,1596999936.0,-27349000192.0,0.0,-27349000192.0,2014q2
91926,601988.XSHG,2014-09-30,2014-10-31,2014-09-30,,-184193007616.0,161241006080.0,,,,,,149963997184.0,-108825001984.0,,,,18186999808.0,,28692000768.0,-6748000256.0,,62158000128.0,,17190000640.0,11557000192.0,-66372001792.0,46477000704.0,-28290000896.0,240033005568.0,26300000256.0,,,,268108005376.0,6359000064.0,287212011520.0,,,,293683003392.0,-25575000064.0,,0.0,,66908999680.0,,66908999680.0,37374001152.0,20430999552.0,,-9000000.0,57796001792.0,9112999936.0,-8381000192.0,-53133000704.0,0.0,-53133000704.0,2014q3
91925,601988.XSHG,2014-12-31,2015-03-26,2014-12-31,,-165071994880.0,-43393998848.0,,,,,,159488999424.0,-73000000.0,,,46990000128.0,-2060000000.0,,47226998784.0,-25535000576.0,,69714001920.0,,17546000384.0,21108000768.0,32974999552.0,285699014656.0,-287759007744.0,234202005504.0,17368999936.0,,,,254236000256.0,17695000576.0,391285997568.0,,,,409082986496.0,-154847002624.0,,11000000.0,,38637998080.0,3000000.0,110396997632.0,18037999616.0,1948000000.0,,-1000000.0,19985000448.0,90411999232.0,-9253000192.0,-361446998016.0,0.0,-361446998016.0,2014q4
91924,601988.XSHG,2015-03-31,2015-04-30,2015-03-31,,539466006528.0,114426003456.0,,,,,,157013000192.0,,,,,868015996928.0,,325448990720.0,,,79279996928.0,,27129999360.0,12899000320.0,17289000960.0,467850985472.0,400165011456.0,210852003840.0,18959998976.0,,,,232806006784.0,2624999936.0,356346986496.0,,,,360299986944.0,-127493996544.0,,18000000.0,,35557998592.0,3000000.0,63549001728.0,33311000576.0,3372999936.0,,,36684001280.0,26865000448.0,-8118000128.0,291418013696.0,1148151005184.0,1439569018880.0,2015q1
91923,601988.XSHG,2015-06-30,2015-08-29,2015-06-30,,282500005888.0,-59108999168.0,,,,,,158879006720.0,,,,,593096998912.0,,106991001600.0,,,69850996736.0,,17063999488.0,41842999296.0,36082999296.0,325867012096.0,267230003200.0,301243006976.0,24906999808.0,,,,327397015552.0,9859000320.0,674642984960.0,,,,684564021248.0,-357167005696.0,,2012000000.0,,31908999168.0,-3000000.0,33916999680.0,27207000064.0,1920000000.0,,81000000.0,29208000512.0,4709000192.0,825000000.0,-84403003392.0,0.0,-84403003392.0,2015q2
91922,601988.XSHG,2015-09-30,2015-10-30,2015-09-30,,113788002304.0,18148999168.0,,,,,,145345003520.0,,,,115341000704.0,235683004416.0,,289583988736.0,,,60352999424.0,,17387999232.0,11045000192.0,-53371998208.0,367662989312.0,-131980001280.0,382972002304.0,32934000640.0,,,,417467006976.0,7235999744.0,572652978176.0,,,,580171988992.0,-162704998400.0,,205000000.0,,22651000832.0,,22855999488.0,19199000576.0,60345999360.0,,-46000000.0,79499001856.0,-56642998272.0,14928000000.0,-336399990784.0,0.0,-336399990784.0,2015q3
91921,601988.XSHG,2015-12-31,2016-03-31,2015-12-31,,80342999040.0,-6022000128.0,,,,,,156455993344.0,6496000000.0,,,95644999680.0,369254989824.0,,111590998016.0,,,61803999232.0,,18485000192.0,19248001024.0,123951996928.0,232575991808.0,136678998016.0,375655989248.0,23712000000.0,,,,413562011648.0,17222000640.0,504536006656.0,,,,523474993152.0,-109912997888.0,,842000000.0,,19872999424.0,,20714999808.0,13925999616.0,10248999936.0,,186000000.0,24361000960.0,-3646000128.0,10192000000.0,33312000000.0,0.0,33312000000.0,2015q4
91920,601988.XSHG,2016-03-31,2016-04-27,2016-03-31,,237632995328.0,19345000448.0,,,,,,142112997376.0,,,,43093999616.0,497028005888.0,,348861005824.0,,,73120997376.0,,27406999552.0,14032000000.0,152762007552.0,647690977280.0,-150663004160.0,458419994624.0,27860000768.0,,,,487744012288.0,3774000128.0,452171988992.0,,,,456630992896.0,31113000960.0,,387000000.0,,27387000832.0,57000000.0,27830999040.0,17375000576.0,3736000000.0,,,21110999040.0,6720000000.0,2163000064.0,-110666997760.0,1052077981696.0,941411008512.0,2016q1
96189,601988.XSHG,2016-06-30,2016-08-31,2016-06-30,,283659010048.0,371509985280.0,,,,,,137858007040.0,,,,5343000064.0,743527022592.0,,270989000704.0,152915001344.0,,61823000576.0,,16615999488.0,38430998528.0,-76605997056.0,558531018752.0,184996003840.0,547975004160.0,33769000960.0,3243000064.0,25799999488.0,,610787000320.0,3359000064.0,625612029952.0,,968000000.0,,629938978816.0,-19151998976.0,7337999872.0,7337999872.0,,22363000832.0,3000000.0,29703999488.0,17707999232.0,41434001408.0,,159000000.0,59300999168.0,-29596999680.0,15994999808.0,152241995776.0,,152241995776.0,2016q2
