id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
91936,601988.XSHG,2014-03-31,2014-04-25,2014-03-31,120038000000.0,120038000000.0,76467000000.0,,28970000000.0,59321000000.0,,,,,0.0,0.0,,0.0,6636000000.0,,29845000000.0,,15096000000.0,2335000000.0,-953000000.0,392000000.0,3112000000.0,60717000000.0,248000000.0,37000000.0,,60928000000.0,13729000000.0,47199000000.0,45363000000.0,1836000000.0,0.16,0.16,3817000000.0,51016000000.0,48640000000.0,2376000000.0,,,,,,,,,,,2014q1
91935,601988.XSHG,2014-06-30,2014-08-20,2014-06-30,114886000000.0,114886000000.0,80208000000.0,,23161000000.0,54174000000.0,,,,,0.0,0.0,,0.0,6590000000.0,,30165000000.0,,27782000000.0,-112000000.0,2267000000.0,365000000.0,2929000000.0,60712000000.0,457000000.0,147000000.0,,61022000000.0,14812000000.0,46210000000.0,44361000000.0,1849000000.0,0.1582,0.15,4040000000.0,50250000000.0,47951000000.0,2299000000.0,,,,,,,,,,,2014q2
91934,601988.XSHG,2014-09-30,2014-10-31,2014-09-30,111410000000.0,111410000000.0,82100000000.0,,19947000000.0,54874000000.0,,,,,0.0,0.0,,0.0,6473000000.0,,33452000000.0,,39078000000.0,-904000000.0,2178000000.0,70000000.0,2290000000.0,56536000000.0,161000000.0,312000000.0,,56385000000.0,12996000000.0,43389000000.0,41409000000.0,1980000000.0,0.1484,0.14,-2419000000.0,40970000000.0,39186000000.0,1784000000.0,,,,,,,,,,,2014q3
91933,601988.XSHG,2014-12-31,2015-03-26,2014-12-31,109997000000.0,109997000000.0,82327000000.0,,19162000000.0,57043000000.0,,,,,0.0,0.0,,0.0,6525000000.0,,36925000000.0,,48381000000.0,1365000000.0,166000000.0,492000000.0,1522000000.0,52954000000.0,450000000.0,261000000.0,,53143000000.0,12743000000.0,40400000000.0,38462000000.0,1938000000.0,0.1383,0.13,732000000.0,41132000000.0,39388000000.0,1744000000.0,,,,,,,,,,,2014q4
91932,601988.XSHG,2015-03-31,2015-04-30,2015-03-31,121440000000.0,121440000000.0,81000000000.0,,24355000000.0,59213000000.0,,,,,0.0,0.0,,0.0,6804000000.0,,29106000000.0,,13784000000.0,778000000.0,1379000000.0,427000000.0,2386000000.0,62227000000.0,316000000.0,84000000.0,,62459000000.0,14690000000.0,47769000000.0,45838000000.0,1931000000.0,0.16,0.16,-2179000000.0,45590000000.0,43586000000.0,2004000000.0,,,,,,,,,,,2015q1
91931,601988.XSHG,2015-06-30,2015-08-29,2015-06-30,118121000000.0,118121000000.0,82391000000.0,,25689000000.0,56361000000.0,,,,,0.0,0.0,,0.0,6745000000.0,,30427000000.0,,28576000000.0,-242000000.0,3305000000.0,987000000.0,-33000000.0,61760000000.0,415000000.0,152000000.0,,62023000000.0,14806000000.0,47217000000.0,44908000000.0,2309000000.0,0.1534,0.15,3613000000.0,50830000000.0,48601000000.0,2229000000.0,,,,,,,,,,,2015q2
91930,601988.XSHG,2015-09-30,2015-10-30,2015-09-30,117212000000.0,117212000000.0,82889000000.0,,21440000000.0,63187000000.0,,,,,0.0,0.0,,0.0,6843000000.0,,35244000000.0,,44893000000.0,-499000000.0,1528000000.0,415000000.0,5026000000.0,54025000000.0,265000000.0,376000000.0,,53914000000.0,11026000000.0,42888000000.0,40799000000.0,2089000000.0,0.1334,0.12,3880000000.0,46768000000.0,43742000000.0,3026000000.0,,,,,,,,,,,2015q3
91929,601988.XSHG,2015-12-31,2016-03-31,2015-12-31,117548000000.0,117548000000.0,82370000000.0,,20926000000.0,65184000000.0,,,,,0.0,0.0,,0.0,6342000000.0,,39436000000.0,,59274000000.0,227000000.0,4454000000.0,505000000.0,2678000000.0,52364000000.0,929000000.0,118000000.0,,53175000000.0,11632000000.0,41543000000.0,39300000000.0,2243000000.0,0.1288,0.13,7983000000.0,49526000000.0,46242000000.0,3284000000.0,,,,,,,,,,,2015q4
91928,601988.XSHG,2016-03-31,2016-04-27,2016-03-31,122819000000.0,122819000000.0,79536000000.0,,25727000000.0,60296000000.0,,,,,0.0,0.0,,0.0,6765000000.0,,30231000000.0,,15953000000.0,1250000000.0,4467000000.0,,1059000000.0,62523000000.0,474000000.0,95000000.0,,62902000000.0,14269000000.0,48633000000.0,46619000000.0,2014000000.0,0.15,0.15,-2143000000.0,46490000000.0,44689000000.0,1801000000.0,,,,,,,,,,,2016q1
98593,601988.XSHG,2016-06-30,2016-08-31,2016-06-30,139076000000.0,139076000000.0,75322000000.0,,22100000000.0,73000000000.0,,,,,0.0,0.0,,0.0,800000000.0,,33269000000.0,,49946000000.0,-912000000.0,33386000000.0,,2468000000.0,66076000000.0,766000000.0,127000000.0,,66715000000.0,8040000000.0,58675000000.0,46418000000.0,12257000000.0,0.1547,0.16,5187000000.0,63862000000.0,49989000000.0,13873000000.0,,,,,,,,,,,2016q2
