id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
91835,601939.XSHG,2014-03-31,2014-04-28,2014-03-31,147351000000.0,147351000000.0,103207000000.0,,32121000000.0,62063000000.0,,,,,0.0,0.0,,0.0,8596000000.0,,31945000000.0,,11557000000.0,560000000.0,844000000.0,22000000.0,611000000.0,85288000000.0,626000000.0,147000000.0,,85767000000.0,19845000000.0,65922000000.0,65780000000.0,142000000.0,0.26,,7369000000.0,73291000000.0,73190000000.0,101000000.0,,,,,,,,,,,2014q1
91834,601939.XSHG,2014-06-30,2014-08-30,2014-06-30,139746000000.0,139746000000.0,108085000000.0,,28059000000.0,56491000000.0,,,,,0.0,0.0,,0.0,8635000000.0,,34643000000.0,,23122000000.0,-140000000.0,1757000000.0,28000000.0,257000000.0,83255000000.0,708000000.0,214000000.0,,83749000000.0,18701000000.0,65048000000.0,64882000000.0,166000000.0,0.2582,0.52,9072000000.0,74120000000.0,73776000000.0,344000000.0,,,,,,,,,,,2014q2
91833,601939.XSHG,2014-09-30,2014-10-24,2014-09-30,141946000000.0,141946000000.0,111945000000.0,,23621000000.0,66681000000.0,,,,,0.0,0.0,,0.0,8752000000.0,,37666000000.0,,39424000000.0,-232000000.0,1135000000.0,29000000.0,1526000000.0,75265000000.0,755000000.0,303000000.0,,75717000000.0,16002000000.0,59715000000.0,59636000000.0,79000000.0,0.2382,0.24,157000000.0,59872000000.0,59909000000.0,-37000000.0,,,,,,,,,,,2014q3
91832,601939.XSHG,2014-12-31,2015-03-28,2014-12-31,141427000000.0,141427000000.0,114161000000.0,,24716000000.0,87988000000.0,,,,,0.0,0.0,,0.0,9000000000.0,,55571000000.0,,61911000000.0,-451000000.0,2284000000.0,166000000.0,-626000000.0,53439000000.0,1071000000.0,657000000.0,,53853000000.0,16291000000.0,37562000000.0,37532000000.0,30000000.0,0.1499,0.15,7103000000.0,44665000000.0,44356000000.0,309000000.0,,,,,,,,,,,2014q4
91831,601939.XSHG,2015-03-31,2015-04-30,2015-03-31,162367000000.0,162367000000.0,111300000000.0,,33928000000.0,75860000000.0,,,,,0.0,0.0,,0.0,9289000000.0,,32714000000.0,,20005000000.0,1657000000.0,416000000.0,32000000.0,1272000000.0,86507000000.0,795000000.0,150000000.0,,87152000000.0,20023000000.0,67129000000.0,67005000000.0,124000000.0,0.27,0.27,-3183000000.0,63946000000.0,63680000000.0,266000000.0,,,,,,,,,,,2015q1
91830,601939.XSHG,2015-06-30,2015-08-31,2015-06-30,148675000000.0,148675000000.0,113319000000.0,,29717000000.0,67234000000.0,,,,,0.0,0.0,,0.0,8945000000.0,,36095000000.0,,41249000000.0,398000000.0,3250000000.0,18000000.0,1006000000.0,81441000000.0,915000000.0,301000000.0,,82055000000.0,16940000000.0,65115000000.0,64890000000.0,225000000.0,0.2608,0.26,6053000000.0,71168000000.0,70824000000.0,344000000.0,,,,,,,,,,,2015q2
91829,601939.XSHG,2015-09-30,2015-10-30,2015-09-30,146349000000.0,146349000000.0,116189000000.0,,25041000000.0,71425000000.0,,,,,0.0,0.0,,0.0,8940000000.0,,36975000000.0,,64123000000.0,811000000.0,1046000000.0,20000000.0,1301000000.0,74924000000.0,813000000.0,360000000.0,,75377000000.0,15545000000.0,59832000000.0,59662000000.0,170000000.0,0.2398,0.24,2715000000.0,62547000000.0,62614000000.0,-67000000.0,,,,,,,,,,,2015q3
91828,601939.XSHG,2015-12-31,2016-03-31,2015-12-31,147806000000.0,147806000000.0,116944000000.0,,24844000000.0,94588000000.0,,,,,0.0,0.0,,0.0,9129000000.0,,51596000000.0,,93639000000.0,478000000.0,1940000000.0,205000000.0,-863000000.0,53218000000.0,1402000000.0,707000000.0,,53913000000.0,17103000000.0,36810000000.0,36588000000.0,222000000.0,0.1459,0.14,15252000000.0,52062000000.0,51193000000.0,869000000.0,,,,,,,,,,,2015q4
91827,601939.XSHG,2016-03-31,2016-04-30,2016-03-31,187944000000.0,187944000000.0,107886000000.0,,38376000000.0,100425000000.0,,,,,0.0,0.0,,0.0,8926000000.0,,31891000000.0,,26701000000.0,-124000000.0,5972000000.0,20000000.0,3001000000.0,87519000000.0,777000000.0,152000000.0,,88144000000.0,20233000000.0,67911000000.0,67952000000.0,-41000000.0,0.27,0.27,-2751000000.0,65160000000.0,65385000000.0,-225000000.0,,,,,,,,,,,2016q1
98030,601939.XSHG,2016-06-30,2016-08-26,2016-06-30,144908000000.0,144908000000.0,103104000000.0,,28814000000.0,64079000000.0,,,,,0.0,0.0,,0.0,4433000000.0,,33558000000.0,,46610000000.0,-392000000.0,4907000000.0,-95000000.0,2220000000.0,80829000000.0,1100000000.0,195000000.0,,81734000000.0,15742000000.0,65992000000.0,65458000000.0,534000000.0,0.26,0.26,-1465000000.0,64527000000.0,64260000000.0,267000000.0,,,,,,,,,,,2016q2
