id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
247192,601939.XSHG,2019-03-31,2019-04-30,2019-03-31,0.3077,76850000000.0,95770000000.0,9937000000.0,3.82,3.81,0.33,41.66,,48.8,51.2,41.66,,20.15,,89.56,10.37,99.91,,150.57,294.1,2.1,17.77,2.1,17.77,6.53,109.79,5.2,91.13,4.2,89.7,2019q1
254859,601939.XSHG,2019-06-30,2019-08-29,2019-06-30,0.3091,77259000000.0,95282000000.0,6275000000.0,3.76,3.76,0.32,44.6,,45.37,54.63,44.6,,21.45,,93.36,6.58,99.98,,-96.03,-175.78,11.31,-6.77,11.31,-6.77,5.09,-0.51,5.99,-0.18,5.55,0.47,2019q2
265813,601939.XSHG,2019-09-30,2019-10-31,2019-09-30,0.2846,71146000000.0,87081000000.0,4970000000.0,3.39,3.39,0.29,40.23,,51.12,48.88,40.23,,24.12,,94.44,5.72,99.99,,35.79,73.22,11.25,2.16,11.25,2.16,5.82,-8.61,6.36,-7.85,6.07,-7.92,2019q3
284943,601939.XSHG,2019-12-31,2020-03-30,2019-12-31,0.1655,41740000000.0,48821000000.0,6440000000.0,1.9,1.92,0.17,25.21,,70.59,29.41,25.21,,37.02,,87.43,13.29,100.85,,242.99,826.18,4.5,-6.83,4.5,-6.83,6.94,-43.94,2.62,-41.62,2.08,-41.83,2019q4
293140,601939.XSHG,2020-03-31,2020-04-29,2020-03-31,0.3234,80831000000.0,98343000000.0,5969000000.0,3.57,3.57,0.31,38.67,,53.03,46.97,38.67,,17.83,,93.9,6.07,99.97,,236.4,503.36,11.94,26.15,11.94,26.15,2.69,101.44,3.92,93.55,5.12,95.35,2020q1
329549,601939.XSHG,2020-06-30,2020-08-31,2020-06-30,0.2271,56885000000.0,70477000000.0,6390000000.0,2.47,2.47,0.21,32.25,,60.78,39.22,32.25,,21.43,,91.03,9.08,100.2,,-240.56,-613.42,3.04,-14.17,3.04,-14.17,-26.03,-28.34,-25.49,-28.43,-26.53,-29.79,2020q2
338441,601939.XSHG,2020-09-30,2020-10-30,2020-09-30,0.2728,68266000000.0,81047000000.0,4883000000.0,2.96,2.97,0.25,37.66,,55.55,44.45,37.66,,23.56,,93.89,6.02,100.09,,300.55,676.12,2.34,1.45,2.34,1.45,-6.93,15.0,-4.19,18.48,-4.14,20.14,2020q3
369583,601939.XSHG,2020-12-31,2021-03-27,2020-12-31,0.2609,65965000000.0,87379000000.0,6824000000.0,2.78,2.81,0.23,35.77,,52.62,47.38,35.77,,32.81,,92.89,7.87,101.15,,-16.26,-34.33,11.1,1.15,11.1,1.15,78.98,7.81,57.67,-3.93,57.57,-4.38,2020q4
377222,601939.XSHG,2021-03-31,2021-04-29,2021-03-31,0.3324,83009000000.0,100214000000.0,6528000000.0,3.46,3.45,0.29,38.34,,53.72,46.28,38.34,,18.92,,93.39,6.51,99.87,,117.02,252.82,3.4,17.41,3.4,17.41,1.9,14.69,2.52,25.85,2.8,27.44,2021q1
404493,601939.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2807,70041000000.0,84052000000.0,8896000000.0,2.88,2.87,0.24,35.58,,57.93,42.07,35.58,,21.64,,89.32,10.57,99.79,,-40.64,-96.61,11.18,-7.72,11.18,-7.72,19.26,-16.13,22.65,-14.37,23.63,-15.56,2021q2
417185,601939.XSHG,2021-09-30,2021-10-30,2021-09-30,0.3154,78976000000.0,108559000000.0,12581000000.0,3.18,3.18,0.26,38.0,,47.83,52.17,38.0,,22.66,,88.59,11.61,100.16,,144.69,277.33,14.12,4.14,14.12,4.14,33.95,29.16,15.14,11.23,15.61,12.35,2021q3
420208,601939.XSHG,2021-12-31,2022-03-30,2021-12-31,0.2814,66130000000.0,85951000000.0,9800000000.0,2.75,2.59,0.23,35.41,,56.99,43.01,35.41,,39.29,,88.95,11.45,93.99,,-18.27,-42.47,8.36,-3.96,8.36,-3.96,-1.63,-20.83,7.25,-10.51,7.88,-10.77,2021q4
428860,601939.XSHG,2022-03-31,2022-04-30,2022-03-31,0.3549,88750000000.0,103951000000.0,-2807000000.0,3.37,3.37,0.28,37.82,,55.24,44.76,37.82,,18.33,,102.68,-2.7,100.01,,206.67,461.7,7.25,16.21,7.25,16.21,3.73,20.94,5.78,24.12,6.77,26.12,2022q1
1223777,601939.XSHG,2022-06-30,2022-08-31,2022-06-30,0.2916,72757000000.0,88262000000.0,6090000000.0,2.73,2.73,0.22,36.28,,56.68,43.32,36.28,,23.76,,92.94,6.89,99.8,,164.7,380.19,1.97,-12.27,1.97,-12.27,5.01,-15.09,3.98,-15.84,3.87,-17.85,2022q2
1368890,601939.XSHG,2022-09-30,2022-10-29,2022-09-30,0.3425,85644000000.0,100840000000.0,-566000000.0,3.14,3.14,0.25,43.68,,48.17,51.83,43.68,,23.53,,100.68,-0.56,100.0,,4.5,8.69,-6.49,-4.5,-6.49,-4.5,-7.11,14.25,7.5,14.99,8.61,17.47,2022q3
1827095,601939.XSHG,2022-12-31,2023-03-30,2022-12-31,0.3063,76552000000.0,88890000000.0,771000000.0,2.71,2.71,0.22,39.83,,53.69,46.31,39.83,,39.83,,99.11,0.87,99.96,,80.32,173.42,-3.96,-1.35,-3.96,-1.35,3.42,-11.85,8.04,-10.06,8.84,-10.58,2022q4
2039313,601939.XSHG,2023-03-31,2023-04-29,2023-03-31,0.355,88844000000.0,104776000000.0,6012000000.0,3.06,3.06,0.25,43.05,,49.4,50.6,43.05,,20.83,,94.33,5.74,100.11,,179.06,353.89,-10.83,7.89,-10.83,7.89,0.79,17.87,1.51,16.62,0.0,15.88,2023q1
2617951,601939.XSHG,2023-06-30,2023-08-24,2023-06-30,0.3144,78285000000.0,92212000000.0,1793000000.0,2.67,2.66,0.21,40.45,,52.27,47.73,40.45,,25.01,,97.69,1.94,99.6,,229.75,481.31,-5.18,-6.71,-5.18,-6.71,4.48,-11.99,5.73,-12.34,7.82,-11.43,2023q2
2998377,601939.XSHG,2023-09-30,2023-10-27,2023-09-30,0.3524,87879000000.0,103335000000.0,2726000000.0,2.93,2.92,0.23,46.84,,45.09,54.91,46.84,,25.58,,97.27,2.64,99.74,,-179.3,-326.52,-3.28,-2.59,-3.28,-2.59,2.47,12.06,3.71,12.79,2.88,12.1,2023q3
3011123,601939.XSHG,2023-12-31,2024-03-29,2023-12-31,0.3088,77283000000.0,88904000000.0,5988000000.0,2.48,2.48,0.2,42.48,,50.96,49.04,42.48,,38.89,,93.5,6.75,100.11,,91.37,186.32,-5.54,-3.66,-5.54,-3.66,0.02,-13.97,0.76,-12.62,0.81,-12.38,2023q4
3026273,601939.XSHG,2024-03-31,2024-04-30,2024-03-31,0.3473,86888000000.0,102198000000.0,6892000000.0,2.72,2.72,0.22,43.25,,49.14,50.86,43.25,,21.39,,93.16,6.74,100.08,,104.18,204.83,-2.97,10.83,-2.97,10.83,-2.46,14.95,-2.51,12.84,-2.17,12.46,2024q1
3136865,601939.XSHG,2024-06-30,2024-08-31,2024-06-30,0.31,77446000000.0,90704000000.0,9524000000.0,2.39,2.39,0.2,42.23,,50.98,49.02,42.23,,25.41,,89.5,10.5,99.92,,44.03,89.82,-4.21,-7.91,-4.21,-7.91,-1.64,-11.25,-0.02,-10.1,-1.39,-10.72,2024q2
3148318,601939.XSHG,2024-09-30,2024-10-31,2024-09-30,0.3658,91231000000.0,104435000000.0,10348000000.0,2.79,2.78,0.23,50.3,,42.95,57.05,50.3,,26.62,,89.93,9.89,99.76,,362.76,635.86,-2.72,-1.07,-2.72,-1.07,1.06,15.14,4.46,17.84,3.79,17.99,2024q3
3168213,601939.XSHG,2024-12-31,2025-03-29,2024-12-31,0.3192,79758000000.0,86935000000.0,7367000000.0,2.4,2.4,0.19,43.71,,52.0,48.0,43.71,,41.73,,91.73,8.49,99.95,,-340.56,-709.55,-0.09,-1.05,-0.09,-1.05,-2.21,-16.76,2.79,-14.01,3.37,-12.74,2024q4
3186264,601939.XSHG,2025-03-31,2025-04-30,2025-03-31,0.3334,83273000000.0,93521000000.0,5879000000.0,2.48,2.48,0.2,44.06,,50.8,49.2,44.06,,22.36,,93.66,6.28,99.91,,379.37,771.02,-5.4,4.94,-5.4,4.94,-8.49,7.58,-3.64,5.77,-3.99,4.45,2025q1
3201573,601939.XSHG,2025-06-30,2025-08-30,2025-06-30,0.3009,78325000000.0,88921000000.0,27757000000.0,2.26,2.25,0.18,38.64,,56.45,43.55,38.64,,23.69,,68.83,31.24,99.49,,262.26,602.27,10.36,7.44,10.36,7.44,-1.97,-4.92,0.98,-5.79,1.57,-5.55,2025q2
3213039,601939.XSHG,2025-09-30,2025-10-31,2025-09-30,0.3642,95130000000.0,107171000000.0,9361000000.0,2.65,2.64,0.21,53.4,,40.27,59.73,53.4,,28.52,,91.29,8.74,99.84,,312.53,523.24,-1.98,-12.13,-1.98,-12.13,2.62,20.52,4.06,21.44,4.19,21.03,2025q3
3237266,601939.XSHG,2025-12-31,2026-03-28,2025-12-31,0.3117,82055000000.0,92018000000.0,16406000000.0,2.24,2.25,0.18,43.42,,50.88,49.12,43.42,,39.31,,83.05,18.02,100.62,,151.52,308.49,3.43,4.41,3.43,4.41,5.85,-14.14,2.75,-15.1,2.19,-14.42,2025q4
3259803,601939.XSHG,2026-03-31,2026-04-30,2026-03-31,0.3299,86161000000.0,99335000000.0,13176000000.0,2.33,2.33,0.19,41.1,,52.98,47.02,41.1,,20.6,,86.86,13.28,99.85,,281.38,598.41,11.15,12.76,11.15,12.76,6.22,7.95,3.68,6.73,3.53,5.82,2026q1
