day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601939.XSHG,0.3619,10275.4512,394.2993,4.8591,0.9867,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601939.XSHG,0.3225,10175.4468,390.4619,4.8118,0.9771,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601939.XSHG,0.4546,10200.4479,391.4212,4.8236,0.9795,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601939.XSHG,0.2694,10025.4402,384.7057,4.7408,0.9627,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601939.XSHG,0.2868,9950.4369,381.8276,4.7054,0.9555,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601939.XSHG,0.2072,9875.4336,378.9495,4.6699,0.9483,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601939.XSHG,0.1767,9900.4347,379.9088,4.6817,0.9507,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601939.XSHG,0.2724,10025.4402,384.7057,4.7408,0.9627,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601939.XSHG,0.14,10000.4391,383.7463,4.729,0.9603,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601939.XSHG,0.1476,9925.4358,380.8682,4.6935,0.9531,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601939.XSHG,0.2552,9850.4325,377.9901,4.6581,0.9459,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601939.XSHG,0.2843,9825.4314,377.0307,4.6463,0.9435,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
