id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
91827,601939.XSHG,2014-03-31,2014-04-28,2014-03-31,,733968990208.0,,,,,,,195097001984.0,,,,630000000.0,1058171977728.0,,309472985088.0,17941999616.0,,60685000704.0,,21265999872.0,14560000000.0,39142998016.0,801467006976.0,256705003520.0,129690001408.0,,,,,129944002560.0,2716999936.0,153050005504.0,,,,155867004928.0,-25923000320.0,,111000000.0,,,,111000000.0,12000000000.0,2000000.0,,,13507000320.0,-13395999744.0,3062000128.0,220447997952.0,440772984832.0,661221015552.0,2014q1
91826,601939.XSHG,2014-06-30,2014-08-30,2014-06-30,,84610998272.0,,,,,,,201528999936.0,98516000768.0,,,6378999808.0,367973990400.0,,280164007936.0,224303005696.0,,60965998592.0,,20146999296.0,62893998080.0,4792999936.0,535159013376.0,-167185006592.0,128171999232.0,,,,,128588996608.0,7994999808.0,218757005312.0,,,,226758000640.0,-98169004032.0,,-111000000.0,,13829999616.0,,14012000256.0,500000000.0,6000000.0,,,569000000.0,13443000320.0,-73000000.0,-251984003072.0,0.0,-251984003072.0,2014q2
91825,601939.XSHG,2014-09-30,2014-10-24,2014-09-30,,218972995584.0,55190999040.0,,,,,,222528995328.0,-4415000064.0,,,16705999872.0,537277005824.0,,150123003904.0,-46111997952.0,,68015001600.0,,21870000128.0,13722000384.0,28946999296.0,162870001664.0,374407004160.0,164060004352.0,,,,,164815994880.0,6237000192.0,247421992960.0,,,,257626996736.0,-92811001856.0,,,,14462000128.0,,14462000128.0,10000000000.0,75008000000.0,,,85746999296.0,-71284998144.0,-685000000.0,209626005504.0,0.0,209626005504.0,2014q3
91824,601939.XSHG,2014-12-31,2015-03-28,2014-12-31,,-89899999232.0,-43585998848.0,,,,,,219249999872.0,-57844998144.0,,,5801999872.0,108541001728.0,,143397994496.0,-11360000000.0,,75875999744.0,,28253999104.0,21245999104.0,-14641999872.0,255516999680.0,-146975997952.0,81739997184.0,,,,,82846998528.0,18541000704.0,191074992128.0,,,,209831002112.0,-126984003584.0,,,,13946000384.0,,13783000064.0,0.0,9000000.0,,,5394999808.0,8387999744.0,427000000.0,-265145008128.0,0.0,-265145008128.0,2014q4
91823,601939.XSHG,2015-03-31,2015-04-30,2015-03-31,,793552027648.0,58946998272.0,,,,,,217856000000.0,,,,17546000384.0,1149002973184.0,,345142984704.0,36119998464.0,,71965999104.0,,22129000448.0,20028000256.0,56893001728.0,878909980672.0,270092992512.0,171291000832.0,,,,,172259000320.0,2074000000.0,254456004608.0,,,,256784007168.0,-84524998656.0,,,,,,,289000000.0,,,,2812999936.0,-2812999936.0,-161000000.0,182593994752.0,353718009856.0,536311988224.0,2015q1
91822,601939.XSHG,2015-06-30,2015-08-31,2015-06-30,,735235014656.0,-58946998272.0,,,,,,218692993024.0,111470002176.0,,,11472000000.0,1105948966912.0,,362096984064.0,249759006720.0,,74818002944.0,,21159000064.0,58858999808.0,28607000576.0,1056415023104.0,49534001152.0,318668996608.0,,,,,318910988288.0,4867999744.0,446833000448.0,,,,452128014336.0,-133217001472.0,,,,21085999104.0,,21323999232.0,593000000.0,2838000128.0,,,3657999872.0,17666000896.0,72000000.0,-65945001984.0,0.0,-65945001984.0,2015q2
91821,601939.XSHG,2015-09-30,2015-10-30,2015-09-30,,-17560000512.0,,,,,,,224278003712.0,4135000064.0,,,1623000064.0,246151004160.0,,199843004416.0,-157240000512.0,,72857001984.0,,18208999424.0,14661000192.0,38044999680.0,3380999936.0,242770001920.0,177729994752.0,,,,,178397003776.0,3894000128.0,335939010560.0,,,,340027015168.0,-161629995008.0,,,,0.0,,0.0,310000000.0,72427003904.0,,,75080998912.0,-75080998912.0,2763000064.0,8821999616.0,0.0,8821999616.0,2015q3
91820,601939.XSHG,2015-12-31,2016-03-31,2015-12-31,,-348098002944.0,,,,,,,223344001024.0,-5567000064.0,,,-3553999872.0,-30609000448.0,,151977000960.0,-128639000576.0,,70667001856.0,,31434999808.0,19438999552.0,-26205999104.0,-101705998336.0,71096999936.0,-142432993280.0,,,,,-141499006976.0,17752999936.0,54222999552.0,,,,72758001664.0,-214256992256.0,,,,33966999552.0,,53530001408.0,1623000064.0,-3000000.0,,,7125000192.0,46405001216.0,5487000064.0,-91267997696.0,0.0,-91267997696.0,2015q4
91819,601939.XSHG,2016-03-31,2016-04-30,2016-03-31,,850463031296.0,65685000192.0,,,,,,206838005760.0,11672000512.0,,,29909999616.0,1302685024256.0,,357188009984.0,58645000192.0,,70929997824.0,,21831000064.0,17689999360.0,56338001920.0,942654029824.0,360030994432.0,264611004416.0,,,,,266199007232.0,2823000064.0,271873998848.0,,,,275519995904.0,-9320999936.0,,,,,,,5394999808.0,21000000.0,,,7065999872.0,-7065999872.0,-981000000.0,342663004160.0,387920986112.0,730583990272.0,2016q1
95653,601939.XSHG,2016-06-30,2016-08-26,2016-06-30,,316464988160.0,101810003968.0,,,,,,212088995840.0,1094000000.0,,,-2216999936.0,757019967488.0,,291791011840.0,217615007744.0,,74234003456.0,,22325999616.0,58183999488.0,54762000384.0,645318967296.0,111701000192.0,251393998848.0,,-1116999936.0,,,251345993728.0,6329999872.0,561929977856.0,,187000000.0,,568447008768.0,-317101015040.0,,,,7008999936.0,,7047000064.0,3499000064.0,2599000064.0,,,5657999872.0,1388999936.0,5121999872.0,-198888996864.0,0.0,-198888996864.0,2016q2
