open,close,high,low,volume,money
6.41,7.7,7.7,6.41,2251774.0,17240325.2
8.47,8.47,8.47,8.47,1532491.0,12976794.52
9.32,9.32,9.32,9.32,2079687.0,19376840.2
10.25,10.25,10.25,10.25,36486355.0,374065513.2
10.3,11.05,11.25,9.88,156469941.0,1673976292.03
9.94,9.94,10.03,9.94,16903868.0,168090986.18
8.95,8.95,8.95,8.95,3712913.0,33224832.0
8.1,8.76,9.65,8.1,124152002.0,1056377727.33
8.23,8.07,8.37,7.99,94476002.0,768526458.28
8.23,8.15,8.45,8.11,76269231.0,631683400.7
7.97,8.16,8.43,7.77,65368168.0,532114127.09
8.36,8.12,8.5,8.05,65542336.0,540184045.58
7.91,8.24,8.43,7.82,67649250.0,549111399.42
8.14,8.06,8.34,8.0,51994174.0,423179100.21
8.07,8.86,8.86,8.0,120403803.0,1039262589.39
8.56,8.46,8.69,8.4,90654513.0,771587562.26
8.36,8.01,8.36,7.87,60333894.0,486513477.88
7.9,7.95,8.06,7.8,44565645.0,351563350.26
7.94,8.05,8.13,7.86,46454762.0,371750886.04
8.05,7.82,8.15,7.82,47761910.0,381435261.77
7.67,7.59,7.97,7.35,59925749.0,455734167.07
7.42,7.22,7.5,7.21,41031505.0,301523325.34
7.2,7.22,7.43,7.07,35740702.0,259963819.66
7.22,7.45,7.91,7.19,58862654.0,443751855.75
7.26,7.55,7.56,7.14,49747753.0,364937894.47
7.44,7.25,7.47,7.24,33999841.0,249450994.22
7.16,7.38,7.55,7.1,39217136.0,287523619.27
7.26,7.37,7.46,7.26,31920544.0,234211740.81
7.39,7.3,7.43,7.26,23974715.0,175264261.84
7.26,7.18,7.39,7.18,25458932.0,185311545.47
7.11,7.15,7.3,7.03,25752867.0,184117233.95
7.1,7.31,7.43,7.1,36220645.0,265019544.15
7.27,7.41,7.41,7.22,34267710.0,251084361.56
7.39,7.32,7.7,7.3,46428498.0,345933989.27
7.24,7.18,7.34,7.16,29641612.0,214410358.44
7.18,7.25,7.27,7.12,24840976.0,178704796.95
7.32,7.34,7.42,7.18,35741213.0,261311905.48
7.34,7.44,7.82,7.28,57232903.0,430546713.21
7.32,8.18,8.18,7.31,89589178.0,706706839.85
8.51,7.9,8.67,7.81,104904781.0,865116383.17
7.75,7.48,7.89,7.44,61808712.0,469308869.82
7.48,7.44,7.57,7.39,35668088.0,265964431.16
7.41,7.39,7.51,7.3,35782123.0,264393606.31
7.33,7.32,7.43,7.28,24254272.0,177786746.54
7.32,7.22,7.37,7.2,28875746.0,210073122.1
7.18,6.9,7.28,6.89,37223331.0,264089976.12
6.85,6.7,6.86,6.62,29142981.0,195024784.89
6.67,6.82,6.84,6.66,25646431.0,173437854.91
6.76,6.95,7.16,6.68,35223272.0,243438876.26
6.87,6.89,6.94,6.79,23071345.0,158376085.29
6.91,6.9,7.08,6.82,25656963.0,178216839.74
6.85,6.88,6.89,6.8,21160924.0,144876328.14
6.87,7.02,7.08,6.8,31513886.0,217835525.79
6.99,7.0,7.14,6.95,24666828.0,173347047.68
6.94,7.2,7.35,6.91,35215305.0,251188957.06
7.21,7.56,7.91,7.12,96827080.0,742988428.05
7.37,7.45,7.55,7.27,57251434.0,424070656.34
7.43,7.17,7.54,7.11,45669777.0,332151495.53
7.1,7.08,7.2,7.01,26901451.0,190529270.34
7.1,6.9,7.15,6.88,25987526.0,182414711.94
6.9,6.88,6.95,6.83,17336334.0,119400011.95
6.68,6.71,6.72,6.6,23793540.0,158127861.87
6.73,6.76,6.83,6.72,15378515.0,104031987.14
6.74,6.62,6.76,6.62,16070729.0,107275467.76
6.62,6.71,6.74,6.51,23236336.0,153868788.35
6.68,6.83,6.89,6.66,25338917.0,172217313.62
6.74,6.8,6.97,6.66,26321911.0,178801369.01
6.73,6.67,6.76,6.65,17067566.0,114136555.73
6.71,6.77,6.83,6.68,17008002.0,115129554.63
6.78,7.09,7.45,6.75,54580736.0,392026530.29
6.94,6.87,7.06,6.82,35910149.0,247857924.76
6.84,7.55,7.55,6.8,58484518.0,426917066.9
7.3,7.44,7.54,7.28,57589876.0,425892313.0
