id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
401817,601528.XSHG,2021-06-30,2021-08-25,2021-06-30,0.1775,265230000.0,208640977.31,107724990.4,2.23,2.2,0.2,34.56,,59.98,40.02,34.56,,27.44,,65.16,33.64,98.97,,-235.64,-893.29,9.29,5.3,9.29,5.3,28.78,26.58,20.03,7.43,18.5,6.65,2021q2
414611,601528.XSHG,2021-09-30,2021-10-28,2021-09-30,0.244,356567000.0,222904000.0,153977000.0,2.84,2.75,0.27,40.7,,56.67,43.33,40.7,,24.09,,56.8,39.23,96.83,,188.45,763.39,18.39,14.17,18.39,14.17,9.2,23.6,12.02,34.45,13.82,37.41,2021q3
420453,601528.XSHG,2021-12-31,2022-03-31,2021-12-31,0.2542,380112000.0,407752000.0,91907000.0,2.87,2.84,0.29,46.18,,52.87,47.13,46.18,,44.56,,78.51,22.85,99.08,,560.23,1188.79,,-4.18,,-4.18,,4.22,,8.7,,4.19,2021q4
428692,601528.XSHG,2022-03-31,2022-04-30,2022-03-31,0.1978,285723000.0,273982000.0,110191000.0,2.17,2.08,0.22,35.72,,67.61,32.39,35.72,,30.1,,58.64,39.45,95.72,,188.8,582.95,12.63,-2.23,12.63,-2.23,9.57,-32.81,18.76,-24.35,18.8,-22.19,2022q1
1191723,601528.XSHG,2022-06-30,2022-08-25,2022-06-30,0.2165,303254000.0,375360000.0,87644000.0,2.34,2.17,0.22,36.75,,58.44,41.56,36.75,,28.0,,76.59,23.33,92.8,,140.77,338.71,14.19,6.76,14.19,6.76,18.59,37.0,21.4,9.81,21.94,9.47,2022q2
1390649,601528.XSHG,2022-09-30,2022-10-31,2022-09-30,0.299,442852000.0,504591000.0,114675000.0,3.16,3.1,0.3,47.89,,47.23,52.77,47.89,,25.68,,76.49,22.49,98.13,,11.62,22.02,5.89,5.87,5.89,5.87,28.97,34.43,24.59,37.98,22.56,38.1,2022q3
1822267,601528.XSHG,2022-12-31,2023-03-29,2022-12-31,0.299,337340000.0,344952000.0,38704000.0,3.06,2.29,0.29,56.05,,57.92,42.08,56.05,,51.27,,67.58,8.54,74.75,,22.14,52.6,-5.27,-14.28,-5.27,-14.28,-15.4,-31.64,14.99,0.32,17.63,0.0,2022q4
2039224,601528.XSHG,2023-03-31,2023-04-29,2023-03-31,0.2297,337981000.0,333190000.0,189495000.0,2.3,2.24,0.21,38.34,,63.57,36.43,38.34,,33.93,,42.38,55.88,97.47,,1435.64,3940.33,8.1,11.57,8.1,11.57,21.61,-3.41,16.01,-23.68,16.16,-23.16,2023q1
2610561,601528.XSHG,2023-06-30,2023-08-23,2023-06-30,0.1955,336236000.0,368757000.0,126541000.0,2.49,2.18,0.21,39.8,,62.29,37.71,39.8,,29.86,,57.35,29.96,87.66,,699.01,1853.65,8.28,6.93,8.28,6.93,-1.76,10.67,17.26,10.99,17.38,10.62,2023q2
3001884,601528.XSHG,2023-09-30,2023-10-31,2023-09-30,0.2691,471343000.0,548021000.0,160006000.0,3.34,2.98,0.28,53.1,,45.46,54.54,53.1,,28.43,,71.37,29.43,89.27,,-245.76,-450.59,5.08,2.75,5.08,2.75,8.61,48.61,16.52,37.11,16.99,37.64,2023q3
3010738,601528.XSHG,2023-12-31,2024-03-28,2023-12-31,0.2389,329958000.0,350239000.0,130692000.0,2.87,2.02,0.24,52.43,,61.36,38.64,52.43,,47.6,,45.22,26.92,70.38,,974.35,2521.62,10.58,-9.79,10.58,-9.79,1.53,-36.09,3.45,-10.93,3.88,-11.21,2023q4
3022194,601528.XSHG,2024-03-31,2024-04-27,2024-03-31,0.2027,393995000.0,380531000.0,289138000.0,2.36,2.33,0.2,38.06,,63.92,36.08,38.06,,30.45,,23.72,75.03,99.07,,-388.31,-1076.17,15.32,16.35,15.32,16.35,14.21,8.65,14.47,-15.55,14.69,-15.17,2024q1
3131974,601528.XSHG,2024-06-30,2024-08-28,2024-06-30,0.2267,374644000.0,364626000.0,325760000.0,2.58,2.17,0.22,40.51,,67.42,32.58,40.51,,24.17,,8.95,75.0,84.21,,484.41,1486.68,14.44,6.11,14.44,6.11,-1.12,-4.18,16.49,12.94,15.98,11.86,2024q2
