id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
135727,002948.XSHE,2019-03-31,2019-04-27,2019-03-31,28269762000.0,,4723428000.0,23800424000.0,,,,,,0.0,,,,899820000.0,,,,,,,,,,,2894942000.0,210203000.0,,,,,159343000.0,,,,1228726000.0,,,327242345000.0,0.0,11634658000.0,194308006000.0,8962389000.0,,,,,12055058000.0,,544074000.0,133970000.0,,,,,0.0,,,,,,,67673606000.0,,,86240000.0,,,,297112160000.0,4509690000.0,8337869000.0,,,1403575000.0,3969452000.0,2826874000.0,,29600267000.0,529918000.0,30130185000.0,327242345000.0,698843000.0,,,137000.0,,,1098000.0,,,,,,,7853964000.0,7853964000.0,,,,,,,,,,,2019q1
144664,002948.XSHE,2019-06-30,2019-08-24,2019-06-30,35921181000.0,0.0,4588207000.0,27333616000.0,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,2879357000.0,210203000.0,,,,,157855000.0,,0.0,,1331453000.0,,,345230946000.0,0.0,10186784000.0,203260448000.0,8718411000.0,0.0,,,,13654122000.0,,648736000.0,144284000.0,,,,,0.0,,,,,,0.0,75161060000.0,,,101059000.0,0.0,,,315232865000.0,4509690000.0,8337869000.0,0.0,,1403575000.0,3969452000.0,2856324000.0,,29458663000.0,539418000.0,29998081000.0,345230946000.0,527789000.0,,,323000.0,0.0,,273000.0,0.0,,,,,,7853964000.0,7853964000.0,,,,0.0,,,,,0.0,,2019q2
155096,002948.XSHE,2019-09-30,2019-10-30,2019-09-30,31137810000.0,,4921870000.0,23206562000.0,,,,,,0.0,,,,1098269000.0,,,,,,,,,,,2854318000.0,210203000.0,,,,,158177000.0,,,,1499886000.0,,,355001099000.0,,5899355000.0,218739165000.0,10245073000.0,0.0,,,,11750365000.0,,630742000.0,397623000.0,,,,,0.0,,,,,,,75184097000.0,,,103749000.0,,,,324865797000.0,4509690000.0,8337869000.0,,,1403575000.0,3969452000.0,2844506000.0,,29585078000.0,550224000.0,30135302000.0,355001099000.0,666022000.0,,,1298000.0,,,804000.0,,,,,,,7853964000.0,7853964000.0,,,831214000.0,,,,,,,437127000.0,2019q3
178341,002948.XSHE,2019-12-31,2020-03-21,2019-12-31,41017308000.0,,3313603000.0,22912561000.0,,,,,,0.0,,,,2325771000.0,,,,,,,,,,,2838610000.0,210203000.0,,,,,194243000.0,,,,1581905000.0,,,373622150000.0,,5536650000.0,231887930000.0,9916257000.0,,,,,16027082000.0,,827256000.0,330911000.0,,,,,0.0,,,,,,,76858899000.0,,,99715000.0,,,,343144232000.0,4509690000.0,8337869000.0,,,1626662000.0,4400258000.0,2528787000.0,,29915460000.0,562458000.0,30477918000.0,373622150000.0,658230000.0,,,12436000.0,,,8805000.0,,,,,,,7853964000.0,7853964000.0,,,818928000.0,,,,,,,427429000.0,2019q4
180782,002948.XSHE,2020-03-31,2020-04-25,2020-03-31,36652703000.0,,2877144000.0,25903680000.0,,,,,,0.0,,,,1496545000.0,,,,,,,,,,,2792681000.0,210203000.0,,,,,195698000.0,,,,1841098000.0,,,389132982000.0,,6280178000.0,238480502000.0,11727142000.0,0.0,,,,15062841000.0,,610037000.0,681322000.0,,,,,0.0,,,,,,,82718555000.0,,,111007000.0,,,,357734716000.0,4509690000.0,8337869000.0,,,1626662000.0,4400258000.0,3083555000.0,,30816050000.0,582216000.0,31398266000.0,389132982000.0,1004052000.0,,,184801000.0,,,186556000.0,,,,,,,7853964000.0,7853964000.0,,,815056000.0,,,,,,,418185000.0,2020q1
205450,002948.XSHE,2020-06-30,2020-08-29,2020-06-30,37139588000.0,,1139412000.0,171737137000.0,,,,,,0.0,,,,13608775000.0,,,,,,,,,,,2781178000.0,210203000.0,,,,,202696000.0,,,,2294408000.0,,,440522009000.0,,8103568000.0,278367096000.0,12458847000.0,,,,,25812324000.0,,681354000.0,869134000.0,,,,,0.0,,,,,,,80444367000.0,,,97700000.0,,,,409596859000.0,4509690000.0,8337869000.0,,,1626662000.0,4400258000.0,3157366000.0,,30328718000.0,596432000.0,30925150000.0,440522009000.0,442909000.0,,,311283000.0,,,317920000.0,,,,,,,7853964000.0,7853964000.0,,,822081000.0,,,,,,,443075000.0,2020q2
209618,002948.XSHE,2020-09-30,2020-10-31,2020-09-30,50915244000.0,,1357000.0,31991487000.0,,,,,,0.0,,,,1396212000.0,,,,,,,,,,,3004117000.0,210203000.0,,,,,211825000.0,,,,2071389000.0,,,446243633000.0,,8933194000.0,281564292000.0,14357282000.0,0.0,,,,29598437000.0,,758997000.0,273485000.0,,,,,0.0,,,,,,,77513587000.0,,,104209000.0,,,,415797474000.0,4509690000.0,8337869000.0,,,1626662000.0,4400258000.0,3137688000.0,,29843815000.0,602344000.0,30446159000.0,446243633000.0,-22316000.0,,,397213000.0,,,399376000.0,,,,,,,7853964000.0,7853964000.0,,,838043000.0,,79062266000.0,,,,,473733000.0,2020q3
215082,002948.XSHE,2020-12-31,2021-03-31,2020-12-31,49788316000.0,,0.0,37250405000.0,,,,,,0.0,,,,9726476000.0,,,,,,,,,,,3020960000.0,226808000.0,,,,,252518000.0,,,,2468017000.0,,,459827605000.0,,11207069000.0,292775442000.0,12947575000.0,,,,,33099349000.0,,864886000.0,598798000.0,,,,,0.0,,,,,,,72834508000.0,,,102263000.0,,,,428920747000.0,4509690000.0,8337869000.0,,,1859737000.0,5072217000.0,2618980000.0,,30285174000.0,621684000.0,30906858000.0,459827605000.0,32717000.0,,,286400000.0,,,288347000.0,,,,,,,7853964000.0,,,,826821000.0,,74157602000.0,66828002000.0,,,,453671000.0,2020q4
221302,002948.XSHE,2021-03-31,2021-04-30,2021-03-31,40701343000.0,,0.0,39814137000.0,,,,,,0.0,,,,8848075000.0,,,,,,,,,,,2996157000.0,238997000.0,,,,,251723000.0,,,,2506402000.0,,,464972502000.0,,14033211000.0,285356322000.0,13304722000.0,0.0,,,,24556156000.0,,616882000.0,755848000.0,,,,,0.0,,,,,,,90481885000.0,,,118397000.0,,,,433203962000.0,4509690000.0,8337869000.0,,,1859737000.0,5072217000.0,3264387000.0,,31130514000.0,638026000.0,31768540000.0,464972502000.0,232650000.0,,,272538000.0,,,274857000.0,,,,,,,7853964000.0,7853964000.0,,,827080000.0,,71902761000.0,66257782000.0,,,,457362000.0,2021q1
227475,002948.XSHE,2021-06-30,2021-08-31,2021-06-30,50995294000.0,,451873000.0,49193456000.0,,,,,,0.0,,,,8862695000.0,,,,,,,,,,,2991548000.0,266743000.0,,,,,256846000.0,,,,2570590000.0,,,501637206000.0,0.0,14945004000.0,307134112000.0,14589011000.0,,,,,31591305000.0,,616124000.0,566922000.0,,,,,0.0,,,,,,,95432222000.0,,,108402000.0,,,,469347081000.0,4509690000.0,8337869000.0,,,1859737000.0,5072217000.0,3604826000.0,,31633059000.0,657066000.0,32290125000.0,501637206000.0,394756000.0,,,226390000.0,,,226436000.0,,,,,,,7853964000.0,7853964000.0,,,804678000.0,,66408636000.0,76647978000.0,,,,456469000.0,2021q2
