code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,eps,0.1645,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,adjusted_profit,53369000000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,operating_profit,66588000000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,value_change_profit,2128000000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,roe,6.12,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_return,6.11,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,roa,0.36,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,net_profit_margin,39.33,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,expense_to_total_revenue,,indicator.csv,expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,operation_profit_to_total_revenue,53.25,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,net_profit_to_total_revenue,39.33,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,ga_expense_to_total_revenue,28.86,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,operating_profit_to_profit,94.7,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,invesment_profit_to_profit,3.03,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,adjusted_profit_to_profit,99.89,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,ocf_to_revenue,126.58,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,ocf_to_operating_profit,258.72,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_total_revenue_year_on_year,14.05,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_total_revenue_annual,22.3,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_revenue_year_on_year,14.05,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_revenue_annual,22.3,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_operation_profit_year_on_year,19.02,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_operation_profit_annual,107.91,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_year_on_year,13.75,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_annual,89.97,indicator.csv,inc_net_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_to_shareholders_year_on_year,13.65,indicator.csv,inc_net_profit_to_shareholders_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-03-31,2014q1,,2014-04-26,inc_net_profit_to_shareholders_annual,88.62,indicator.csv,inc_net_profit_to_shareholders_annual,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,eps,0.1558,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,adjusted_profit,50473000000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,operating_profit,54495000000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,value_change_profit,1965000000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,roe,5.59,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,inc_return,5.58,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,roa,0.32,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,net_profit_margin,38.72,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
601288.XSHG,indicator,2014-06-30,2014q2,,2014-08-27,expense_to_total_revenue,,indicator.csv,expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
