code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002807.XSHE,bank_indicator,2016-12-31,,2016,total_loan,bank_indicator.csv,total_loan,52526115000.0,52526115000.0,52526115000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,total_deposit,bank_indicator.csv,total_deposit,73641400000.0,73641400000.0,73641400000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,interest_earning_assets,bank_indicator.csv,interest_earning_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,104084887000.0,104084887000.0,104084887000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,95071979000.0,95071979000.0,95071979000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,0.0,0.0,0.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,non_interest_income,bank_indicator.csv,non_interest_income,207659000.0,207659000.0,207659000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,8.4093,8.4093,8.4093,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,net_interest_margin,bank_indicator.csv,net_interest_margin,2.34,2.34,2.34,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,net_profit_margin,bank_indicator.csv,net_profit_margin,2.07,2.07,2.07,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,core_level_capital,bank_indicator.csv,core_level_capital,9012907600.0,9012907600.0,9012907600.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,net_core_level_capital,bank_indicator.csv,net_core_level_capital,8970548500.0,8970548500.0,8970548500.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,core_level_capital_adequacy_ratio,bank_indicator.csv,core_level_capital_adequacy_ratio,12.8,12.8,12.8,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,net_level_1_capital,bank_indicator.csv,net_level_1_capital,8970548500.0,8970548500.0,8970548500.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,level_1_capital_adequacy_ratio,bank_indicator.csv,level_1_capital_adequacy_ratio,12.82,12.82,12.82,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,net_capital,bank_indicator.csv,net_capital,9727039900.0,9727039900.0,9727039900.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,capital_adequacy_ratio,bank_indicator.csv,capital_adequacy_ratio,13.94,13.94,13.94,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,weighted_risky_asset,bank_indicator.csv,weighted_risky_asset,68573404400.0,68573404400.0,68573404400.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,deposit_loan_ratio,bank_indicator.csv,deposit_loan_ratio,71.33,71.33,71.33,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,short_term_asset_liquidity_ratio_CNY,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,68.52,68.52,68.52,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,short_term_asset_liquidity_ratio_FC,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,Nonperforming_loan_rate,bank_indicator.csv,Nonperforming_loan_rate,2.41,2.41,2.41,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,single_largest_customer_loan_ratio,bank_indicator.csv,single_largest_customer_loan_ratio,4.72,4.72,4.72,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,top_ten_customer_loan_ratio,bank_indicator.csv,top_ten_customer_loan_ratio,35.21,35.21,35.21,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,bad_debts_reserve,bank_indicator.csv,bad_debts_reserve,2153751000.0,2153751000.0,2153751000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,non_performing_loan_provision_coverage,bank_indicator.csv,non_performing_loan_provision_coverage,170.14,170.14,170.14,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,cost_to_income_ratio,bank_indicator.csv,cost_to_income_ratio,35.96,35.96,35.96,,identity_q1_or_ytd_diff,True,
002807.XSHE,bank_indicator,2016-12-31,,2016,former_core_capital,bank_indicator.csv,former_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,former_net_core_capital,bank_indicator.csv,former_net_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,former_net_core_capital_adequacy_ratio,bank_indicator.csv,former_net_core_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,former_net_capital,bank_indicator.csv,former_net_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,former_capital_adequacy_ratio,bank_indicator.csv,former_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,bank_indicator,2016-12-31,,2016,former_weighted_risky_asset,bank_indicator.csv,former_weighted_risky_asset,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
