code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002807.XSHE,indicator,2016-12-31,2016q4,,eps,indicator.csv,eps,0.1515,0.1515,0.1515,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,adjusted_profit,indicator.csv,adjusted_profit,267122000.0,267122000.0,267122000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,operating_profit,indicator.csv,operating_profit,262434000.0,262434000.0,262434000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,value_change_profit,indicator.csv,value_change_profit,-6170000.0,-6170000.0,-6170000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,roe,indicator.csv,roe,3.09,3.09,3.09,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_return,indicator.csv,inc_return,3.08,3.08,3.08,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,roa,indicator.csv,roa,0.24,0.24,0.24,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,net_profit_margin,indicator.csv,net_profit_margin,40.21,40.21,40.21,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2016-12-31,2016q4,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,58.57,58.57,58.57,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,41.43,41.43,41.43,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,40.21,40.21,40.21,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2016-12-31,2016q4,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,43.62,43.62,43.62,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2016-12-31,2016q4,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,101.45,101.45,101.45,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,-2.39,-2.39,-2.39,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,99.79,99.79,99.79,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,goods_sale_and_service_to_revenue,indicator.csv,goods_sale_and_service_to_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2016-12-31,2016q4,,ocf_to_revenue,indicator.csv,ocf_to_revenue,1319.9,1319.9,1319.9,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,ocf_to_operating_profit,indicator.csv,ocf_to_operating_profit,3129.28,3129.28,3129.28,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_total_revenue_year_on_year,indicator.csv,inc_total_revenue_year_on_year,-2.63,-2.63,-2.63,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_total_revenue_annual,indicator.csv,inc_total_revenue_annual,-6.24,-6.24,-6.24,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_revenue_year_on_year,indicator.csv,inc_revenue_year_on_year,-2.63,-2.63,-2.63,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_revenue_annual,indicator.csv,inc_revenue_annual,-6.24,-6.24,-6.24,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_operation_profit_year_on_year,indicator.csv,inc_operation_profit_year_on_year,-5.09,-5.09,-5.09,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_operation_profit_annual,indicator.csv,inc_operation_profit_annual,49.76,49.76,49.76,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_net_profit_year_on_year,indicator.csv,inc_net_profit_year_on_year,-3.77,-3.77,-3.77,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_net_profit_annual,indicator.csv,inc_net_profit_annual,60.58,60.58,60.58,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_net_profit_to_shareholders_year_on_year,indicator.csv,inc_net_profit_to_shareholders_year_on_year,-0.38,-0.38,-0.38,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2016-12-31,2016q4,,inc_net_profit_to_shareholders_annual,indicator.csv,inc_net_profit_to_shareholders_annual,80.28,80.28,80.28,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,eps,indicator.csv,eps,0.0989,0.0989,0.0989,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,adjusted_profit,indicator.csv,adjusted_profit,174458000.0,174458000.0,174458000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,operating_profit,indicator.csv,operating_profit,127201000.0,127201000.0,127201000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,value_change_profit,indicator.csv,value_change_profit,45926000.0,45926000.0,45926000.0,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,roe,indicator.csv,roe,1.9867,1.9867,1.9867,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,inc_return,indicator.csv,inc_return,1.9836,1.9836,1.9836,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,roa,indicator.csv,roa,0.1713,0.1713,0.1713,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,net_profit_margin,indicator.csv,net_profit_margin,32.4129,32.4129,32.4129,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2017-03-31,2017q1,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,68.3311,68.3311,68.3311,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,31.669,31.669,31.669,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,32.4129,32.4129,32.4129,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2017-03-31,2017q1,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,40.8261,40.8261,40.8261,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2017-03-31,2017q1,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,72.91,72.91,72.91,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,26.3242,26.3242,26.3242,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,99.8426,99.8426,99.8426,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,goods_sale_and_service_to_revenue,indicator.csv,goods_sale_and_service_to_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002807.XSHE,indicator,2017-03-31,2017q1,,ocf_to_revenue,indicator.csv,ocf_to_revenue,54.8944,54.8944,54.8944,,identity_q1_or_ytd_diff,True,
002807.XSHE,indicator,2017-03-31,2017q1,,ocf_to_operating_profit,indicator.csv,ocf_to_operating_profit,237.686,237.686,237.686,,identity_q1_or_ytd_diff,True,
