id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
90353,601398.XSHG,2014-03-31,2014-04-30,2014-03-31,162633000000.0,162633000000.0,115825000000.0,,37682000000.0,67273000000.0,,,,,0.0,0.0,,0.0,10190000000.0,,37528000000.0,,13776000000.0,1066000000.0,431000000.0,498000000.0,2548000000.0,95360000000.0,507000000.0,210000000.0,,95657000000.0,22196000000.0,73461000000.0,73302000000.0,159000000.0,0.21,0.21,10992000000.0,84453000000.0,84347000000.0,106000000.0,,,,,,,,,,,2014q1
90352,601398.XSHG,2014-06-30,2014-08-29,2014-06-30,165792000000.0,165792000000.0,121782000000.0,,35546000000.0,67646000000.0,,,,,0.0,0.0,,0.0,10303000000.0,,41146000000.0,,24167000000.0,136000000.0,1396000000.0,518000000.0,722000000.0,98146000000.0,522000000.0,235000000.0,,98433000000.0,23513000000.0,74920000000.0,74798000000.0,122000000.0,0.2121,0.21,13573000000.0,88493000000.0,88282000000.0,211000000.0,,,,,,,,,,,2014q2
90351,601398.XSHG,2014-09-30,2014-10-30,2014-09-30,160164000000.0,160164000000.0,125327000000.0,,27657000000.0,66165000000.0,,,,,0.0,0.0,,0.0,10257000000.0,,40199000000.0,,32456000000.0,-785000000.0,1240000000.0,508000000.0,-516000000.0,93999000000.0,452000000.0,310000000.0,,94141000000.0,21667000000.0,72474000000.0,72364000000.0,110000000.0,0.2068,0.2,38000000.0,72512000000.0,72378000000.0,134000000.0,,,,,,,,,,,2014q3
90350,601398.XSHG,2014-12-31,2015-03-27,2014-12-31,170303000000.0,170303000000.0,130588000000.0,,31612000000.0,98196000000.0,,,,,0.0,0.0,,0.0,10601000000.0,,57388000000.0,,56729000000.0,263000000.0,1853000000.0,633000000.0,919000000.0,72107000000.0,1581000000.0,307000000.0,,73381000000.0,17950000000.0,55431000000.0,55347000000.0,84000000.0,0.1565,0.16,7964000000.0,63395000000.0,63115000000.0,280000000.0,,,,,,,,,,,2014q4
90349,601398.XSHG,2015-03-31,2015-04-30,2015-03-31,181164000000.0,181164000000.0,125283000000.0,,37210000000.0,84775000000.0,,,,,0.0,0.0,,0.0,10780000000.0,,37973000000.0,,20748000000.0,-1295000000.0,3666000000.0,871000000.0,765000000.0,96389000000.0,789000000.0,159000000.0,,97019000000.0,22562000000.0,74457000000.0,74324000000.0,133000000.0,0.21,0.21,-3920000000.0,70537000000.0,70229000000.0,308000000.0,,,,,,,,,,,2015q1
90348,601398.XSHG,2015-06-30,2015-08-28,2015-06-30,175078000000.0,175078000000.0,126804000000.0,,39910000000.0,78118000000.0,,,,,0.0,0.0,,0.0,10887000000.0,,41577000000.0,,41951000000.0,1181000000.0,2414000000.0,520000000.0,639000000.0,96960000000.0,822000000.0,123000000.0,,97659000000.0,22690000000.0,74969000000.0,74697000000.0,272000000.0,0.2105,0.21,8135000000.0,83104000000.0,82732000000.0,372000000.0,,,,,,,,,,,2015q2
90347,601398.XSHG,2015-09-30,2015-10-31,2015-09-30,168386000000.0,168386000000.0,127858000000.0,,34063000000.0,72861000000.0,,,,,0.0,0.0,,0.0,10599000000.0,,41265000000.0,,61569000000.0,2197000000.0,1490000000.0,377000000.0,235000000.0,95525000000.0,466000000.0,148000000.0,,95843000000.0,22978000000.0,72865000000.0,72740000000.0,125000000.0,0.2034,0.2,4259000000.0,77124000000.0,77167000000.0,-43000000.0,,,,,,,,,,,2015q3
90346,601398.XSHG,2015-12-31,2016-03-31,2015-12-31,173019000000.0,173019000000.0,127922000000.0,,32208000000.0,102358000000.0,,,,,0.0,0.0,,0.0,10054000000.0,,57008000000.0,,86993000000.0,713000000.0,2839000000.0,562000000.0,255000000.0,70661000000.0,2315000000.0,262000000.0,,72714000000.0,17285000000.0,55429000000.0,55370000000.0,59000000.0,0.1538,0.15,11931000000.0,67360000000.0,66896000000.0,464000000.0,,,,,,,,,,,2015q4
90345,601398.XSHG,2016-03-31,2016-04-29,2016-03-31,193889000000.0,193889000000.0,118810000000.0,,43485000000.0,96367000000.0,,,,,0.0,0.0,,0.0,10176000000.0,,37646000000.0,,23668000000.0,2028000000.0,1998000000.0,508000000.0,1163000000.0,97522000000.0,488000000.0,88000000.0,,97922000000.0,23018000000.0,74904000000.0,74764000000.0,140000000.0,0.21,0.21,-1340000000.0,73564000000.0,73701000000.0,-137000000.0,,,,,,,,,,,2016q1
98590,601398.XSHG,2016-06-30,2016-08-31,2016-06-30,163781000000.0,163781000000.0,115470000000.0,,38230000000.0,67196000000.0,,,,,0.0,0.0,,0.0,3291000000.0,,39292000000.0,,44433000000.0,1138000000.0,2116000000.0,613000000.0,1079000000.0,96585000000.0,669000000.0,101000000.0,,97153000000.0,21401000000.0,75752000000.0,75453000000.0,299000000.0,0.21100000000000002,0.21,1126000000.0,76878000000.0,76544000000.0,334000000.0,,,,,,,,,,,2016q2
