id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
90345,601398.XSHG,2014-03-31,2014-04-30,2014-03-31,,622550974464.0,,,,,,,233491005440.0,,,,15390000128.0,1109334949888.0,,434096013312.0,139919998976.0,,81502003200.0,,29240999936.0,16968999936.0,82444001280.0,861343973376.0,247990992896.0,219004993536.0,2000000.0,,,,219268005888.0,6944000000.0,246392995840.0,,,,254163992576.0,-34895998976.0,,,,9438999552.0,,9438999552.0,15564000256.0,,,,15856000000.0,-6416999936.0,10316000256.0,216994004992.0,957401989120.0,1174395944960.0,2014q1
90344,601398.XSHG,2014-06-30,2014-08-29,2014-06-30,,542841995264.0,21000000.0,,,,,,244000997376.0,65047998464.0,,,24280000512.0,820540997632.0,,279909990400.0,-9838999552.0,,75212996608.0,,23992999936.0,71353999360.0,48958001152.0,650440998912.0,170099998720.0,280560992256.0,568000000.0,,,,281362989056.0,10810000384.0,341109014528.0,,,,353328988160.0,-71965999104.0,,,,14910000128.0,,14910000128.0,8230000128.0,69246001152.0,,,81196998656.0,-66287001600.0,-1376000000.0,30471000064.0,0.0,30471000064.0,2014q2
90343,601398.XSHG,2014-09-30,2014-10-30,2014-09-30,,-338980995072.0,-21000000.0,,,,,,250403995648.0,-24536000512.0,,,4124999936.0,-113057996800.0,,234927996928.0,20704999424.0,,82314002432.0,,25184000000.0,17088000000.0,-71324999680.0,228344004608.0,-341401993216.0,227755999232.0,504000000.0,,,,229524996096.0,6865999872.0,246560997376.0,,,,255494995968.0,-25969999872.0,,,,35312001024.0,,35334000640.0,20162000896.0,22722000896.0,,,45463998464.0,-10129999872.0,-5046000128.0,-382547984384.0,0.0,-382547984384.0,2014q3
90342,601398.XSHG,2014-12-31,2015-03-27,2014-12-31,,404559003648.0,,,,,,,255578996736.0,-16592000000.0,,,-16012000256.0,643890020352.0,,172906004480.0,72504999936.0,,90382000128.0,,29984999424.0,25980999680.0,33592999936.0,519121993728.0,124768002048.0,284449013760.0,71000000.0,,,,286561992704.0,20003000320.0,275115016192.0,,,,300470992896.0,-13909000192.0,,,,35892998144.0,,71812997120.0,10638000128.0,0.0,,,15322999808.0,56490000384.0,4595999744.0,171945000960.0,0.0,171945000960.0,2014q4
90341,601398.XSHG,2015-03-31,2015-04-30,2015-03-31,,537078988800.0,,,,,,,246108995584.0,8558000128.0,,,4760999936.0,1133567016960.0,,334252998656.0,,,90330996736.0,,29877000192.0,19719999488.0,30880999424.0,615272022016.0,518294994944.0,228566007808.0,4000000.0,,,,228809998336.0,2934000128.0,309966995456.0,,,,313427001344.0,-84617003008.0,,49000000.0,,22499000320.0,,22548000768.0,15907000320.0,,,381000000.0,16288000000.0,6259999744.0,-2084000000.0,437854011392.0,994262974464.0,1432117051392.0,2015q1
90340,601398.XSHG,2015-06-30,2015-08-28,2015-06-30,,1211594047488.0,,,,,,,265171992576.0,-2012000000.0,,,39637000192.0,1422119010304.0,,314072006656.0,46205001728.0,,86516998144.0,,24888000512.0,69315002368.0,34856001536.0,856565022720.0,565553987584.0,283756986368.0,592000000.0,,,,284787015680.0,13754000384.0,566137978880.0,,,,580159995904.0,-295373012992.0,,-49000000.0,,16792000512.0,,16792000512.0,-15907000320.0,,,-381000000.0,8746000384.0,8046000128.0,1144000000.0,279370989568.0,1000000.0,279372005376.0,2015q2
90339,601398.XSHG,2015-09-30,2015-10-31,2015-09-30,,-323327000576.0,,,,,,,261747998720.0,19363999744.0,,,13969999872.0,168186003456.0,,218571997184.0,-6460000256.0,,89803997184.0,,25874999296.0,16725000192.0,14424000512.0,499404996608.0,-331219009536.0,424169996288.0,498000000.0,,,,425383002112.0,10677999616.0,578981986304.0,,,,590537031680.0,-165153996800.0,,,,36864000000.0,,37138001920.0,75606999040.0,91025997824.0,,,149026996224.0,-111888998400.0,10812999680.0,-597448982528.0,0.0,-597448982528.0,2015q3
90338,601398.XSHG,2015-12-31,2016-03-31,2015-12-31,,-64338001920.0,,,,,,,253540007936.0,5011999744.0,,,29689999360.0,464225992704.0,,57334001664.0,39269998592.0,,89641000960.0,,29963999232.0,25376000000.0,-64433000448.0,85091999744.0,379133984768.0,441585991680.0,0.0,,,,443674001408.0,6120000000.0,552072970240.0,,,,565491007488.0,-121816997888.0,,,,40058998784.0,,85059002368.0,18598000640.0,8000000.0,,,24207998976.0,60850999296.0,9089999872.0,327258013696.0,0.0,327258013696.0,2015q4
90337,601398.XSHG,2016-03-31,2016-04-29,2016-03-31,,759324016640.0,,,,,,,235438997504.0,61311000576.0,,,2398000128.0,1397387034624.0,,439525015552.0,63205998592.0,,80654999552.0,,30594000896.0,20448000000.0,50836000768.0,1197773029376.0,199614005248.0,454097010688.0,3000000.0,,,,454298009600.0,3848999936.0,648096972800.0,,,,652593987584.0,-198295994368.0,,,,203009998848.0,,203009998848.0,,,,,202127998976.0,882000000.0,1864000000.0,4064000000.0,1441297989632.0,1445362008064.0,2016q1
96186,601398.XSHG,2016-06-30,2016-08-31,2016-06-30,,307086000128.0,170000000.0,,,,,,246104997888.0,-27121000448.0,,,67493998592.0,438355984384.0,,321601994752.0,99614998528.0,,83958996992.0,,23541999616.0,78679998464.0,72754003968.0,340338016256.0,98018000896.0,526527004672.0,545000000.0,230000000.0,,,527302000640.0,8009999872.0,747488018432.0,,,,755905986560.0,-228604002304.0,1520000000.0,,,255512002560.0,,257031995392.0,450724003840.0,,,,254212997120.0,2819000064.0,13921999872.0,-113845002240.0,,-1445362008064.0,2016q2
99171,601398.XSHG,2016-09-30,2016-10-29,2016-09-30,,381432987648.0,-170000000.0,,,,,,254059003904.0,54931001344.0,,,-4634999808.0,952599969792.0,,236761006080.0,49409998848.0,,82050998272.0,,26065000448.0,23342000128.0,79378997248.0,966428983296.0,-13829000192.0,624651010048.0,5000000.0,545000000.0,17000000.0,,625218027520.0,-76000000.0,522147987456.0,,,,523082006528.0,102135996416.0,,1520000000.0,,253637001216.0,,253637001216.0,-441380012032.0,83149996032.0,,,317163995136.0,-63526998016.0,6720000000.0,31499999232.0,,1363016941568.0,2016q3
100583,601398.XSHG,2016-12-31,2017-03-31,2016-12-31,,30002999296.0,335000000.0,,,,,,239828992000.0,-89120997376.0,,,57685000192.0,131663003648.0,,121785999360.0,155581005824.0,,90609000448.0,,32006000640.0,20854999040.0,-70471999488.0,176244998144.0,-44581998592.0,454447005696.0,803000000.0,1876999936.0,470000000.0,,457596993536.0,25131999232.0,574959976448.0,,,,601764986880.0,-144167993344.0,,-1520000000.0,,184506007552.0,,191197003776.0,844668010496.0,18499999744.0,,,182157000704.0,9040000000.0,6061000192.0,-173649002496.0,,-173649002496.0,2016q4
105526,601398.XSHG,2017-03-31,2017-04-29,2017-03-31,,749629997056.0,,,,,,,250803994624.0,63668998144.0,,,45280002048.0,1434297040896.0,,544014008320.0,133786001408.0,,85486002176.0,,32145999872.0,21212000256.0,77249003520.0,1324990988288.0,109306003456.0,425296986112.0,730000000.0,548000000.0,,,426575003648.0,331000000.0,585858023424.0,,,,586807967744.0,-160232996864.0,731000000.0,,,16958000128.0,,17688999936.0,3479000064.0,,,,4783000064.0,12906000384.0,-2876000000.0,-40896999424.0,1189368037376.0,1148470951936.0,2017q1
