id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
90445,601398.XSHG,2014-03-31,2014-04-30,2014-03-31,0.2086,73083000000.0,95360000000.0,4045000000.0,5.57,5.55,0.38,45.17,,41.36,58.64,45.17,,23.08,,95.46,4.23,99.7,,152.49,260.06,10.07,10.1,10.07,10.1,8.08,30.61,6.75,28.44,6.63,28.34,2014q1
90444,601398.XSHG,2014-06-30,2014-08-29,2014-06-30,0.2129,74593000000.0,98146000000.0,2254000000.0,5.51,5.5,0.37,45.19,,40.8,59.2,45.19,,24.82,,97.42,2.29,99.73,,102.6,173.31,9.91,1.94,9.91,1.94,8.86,2.92,7.54,1.99,7.46,2.04,2014q2
90443,601398.XSHG,2014-09-30,2014-10-30,2014-09-30,0.2059,72280000000.0,93999000000.0,-61000000.0,5.2,5.2,0.36,45.25,,41.31,58.69,45.25,,25.1,,99.91,-0.06,99.88,,-213.16,-363.2,11.76,-3.39,11.76,-3.39,9.76,-4.23,7.7,-3.26,7.71,-3.25,2014q3
90442,601398.XSHG,2014-12-31,2015-03-27,2014-12-31,0.1575,54419000000.0,72107000000.0,3035000000.0,3.74,3.68,0.27,32.55,,57.66,42.34,32.55,,33.7,,94.13,4.14,98.32,,73.26,173.03,15.29,6.33,15.29,6.33,-1.24,-23.29,-3.08,-23.52,-3.1,-23.52,2014q4
90441,601398.XSHG,2015-03-31,2015-04-30,2015-03-31,0.2085,73858000000.0,96389000000.0,3136000000.0,4.73,4.7,0.35,41.1,,46.79,53.21,41.1,,20.96,,96.12,3.23,99.37,,286.09,537.71,11.39,6.38,11.39,6.38,1.08,33.67,1.36,34.32,1.39,34.29,2015q1
90440,601398.XSHG,2015-06-30,2015-08-28,2015-06-30,0.2096,74318000000.0,96960000000.0,4234000000.0,4.65,4.62,0.34,42.82,,44.62,55.38,42.82,,23.75,,94.95,4.34,99.49,,323.03,583.29,5.6,-3.36,5.6,-3.36,-1.21,0.59,0.07,0.69,-0.14,0.5,2015q2
90439,601398.XSHG,2015-09-30,2015-10-31,2015-09-30,0.2041,72516000000.0,95525000000.0,3922000000.0,4.43,4.42,0.33,43.27,,43.27,56.73,43.27,,24.51,,95.58,4.09,99.69,,-196.7,-346.74,5.13,-3.82,5.13,-3.82,1.62,-1.48,0.54,-2.81,0.52,-2.62,2015q3
90438,601398.XSHG,2015-12-31,2016-03-31,2015-12-31,0.1554,53775000000.0,70661000000.0,3807000000.0,3.19,3.1,0.25,32.04,,59.16,40.84,32.04,,32.95,,91.94,5.24,97.12,,219.13,536.55,1.59,2.75,1.59,2.75,-2.01,-26.03,0.0,-23.93,0.04,-23.88,2015q4
90437,601398.XSHG,2016-03-31,2016-04-29,2016-03-31,0.2098,74466000000.0,97522000000.0,5189000000.0,4.09,4.08,0.33,38.63,,49.7,50.3,38.63,,19.42,,94.29,5.3,99.6,,102.95,204.69,7.02,12.06,7.02,12.06,1.18,38.01,0.6,35.14,0.59,35.03,2016q1
101068,601398.XSHG,2016-06-30,2016-08-31,2016-06-30,0.2117,75029000000.0,96585000000.0,4333000000.0,4.06,4.03,0.33,46.25,,41.03,58.97,46.25,,23.99,,94.96,4.46,99.44,,59.85,101.48,-6.45,-15.53,-6.45,-15.53,-0.39,-0.96,1.04,1.13,1.01,0.92,2016q2
103907,601398.XSHG,2016-09-30,2016-10-29,2016-09-30,0.2036,72307000000.0,94423000000.0,4165000000.0,3.82,3.81,0.31,45.48,,41.02,58.98,45.48,,25.16,,95.22,4.39,99.63,,-8.64,-14.65,-4.92,-2.25,-4.92,-2.25,-1.15,-2.24,-0.07,-3.88,-0.23,-3.81,2016q3
105326,601398.XSHG,2016-12-31,2017-03-31,2016-12-31,0.1556,54186000000.0,71785000000.0,3705000000.0,2.84,2.77,0.23,35.19,,54.6,45.4,35.19,,36.64,,92.74,5.05,97.71,,-28.2,-62.1,-8.61,-1.24,-8.61,-1.24,1.59,-23.98,0.38,-23.59,0.16,-23.59,2016q4
110252,601398.XSHG,2017-03-31,2017-04-29,2017-03-31,0.2126,75497000000.0,98403000000.0,2894000000.0,3.79,3.77,0.31,40.11,,48.08,51.92,40.11,,19.32,,96.67,2.93,99.62,,57.67,111.08,-2.25,19.86,-2.25,19.86,0.9,37.08,1.5,36.65,1.37,36.66,2017q1
113801,601398.XSHG,2017-06-30,2017-08-31,2017-06-30,0.2166,76656000000.0,96959000000.0,1719000000.0,3.81,3.78,0.31,44.99,,43.83,56.17,44.99,,22.87,,97.48,1.76,99.28,,137.43,244.68,5.4,-8.92,5.4,-8.92,0.39,-1.47,2.52,2.15,2.33,1.88,2017q2
116782,601398.XSHG,2017-09-30,2017-10-31,2017-09-30,0.2104,74385000000.0,95427000000.0,2615000000.0,3.65,3.62,0.29,43.43,,45.04,54.96,43.43,,25.19,,96.42,2.72,99.17,,213.25,388.0,8.44,0.58,8.44,0.58,1.06,-1.58,3.55,-2.91,3.35,-2.86,2017q3
121374,601398.XSHG,2017-12-31,2018-03-28,2017-12-31,0.1629,57425000000.0,71053000000.0,3480000000.0,2.75,2.72,0.23,30.6,,62.75,37.25,30.6,,30.35,,94.01,4.84,98.92,,28.35,76.1,20.63,9.85,20.63,9.85,-1.02,-25.54,4.9,-22.59,4.68,-22.6,2017q4
127538,601398.XSHG,2018-03-31,2018-04-28,2018-03-31,0.2211,77795000000.0,100286000000.0,4324000000.0,3.67,3.62,0.3,40.1,,49.14,50.86,40.1,,19.18,,94.41,4.25,98.72,,31.52,61.98,4.05,3.39,4.05,3.39,1.91,41.14,4.0,35.47,3.98,35.75,2018q1
131572,601398.XSHG,2018-06-30,2018-08-31,2018-06-30,0.2291,81128000000.0,94896000000.0,-951000000.0,3.75,3.73,0.3,42.88,,50.12,49.88,42.88,,20.79,,100.29,-1.0,99.37,,65.37,131.06,10.21,-3.52,10.21,-3.52,-2.13,-5.37,5.06,3.19,5.74,3.6,2018q2
134978,601398.XSHG,2018-09-30,2018-10-31,2018-09-30,0.2222,79101000000.0,99173000000.0,-3424000000.0,3.56,3.56,0.29,41.91,,47.69,52.31,41.91,,23.32,,103.31,-3.45,99.89,,367.28,702.18,9.21,-0.34,9.21,-0.34,3.93,4.51,5.39,-2.6,5.57,-3.01,2018q3
238205,601398.XSHG,2018-12-31,2019-03-29,2018-12-31,0.1629,57515000000.0,76832000000.0,3142000000.0,2.53,2.5,0.21,29.79,,60.95,39.05,29.79,,32.25,,97.1,4.14,99.08,,-80.7,-206.64,3.15,3.76,3.15,3.76,8.13,-22.53,0.41,-26.25,0.0,-26.69,2018q4
247172,601398.XSHG,2019-03-31,2019-04-30,2019-03-31,0.2301,81535000000.0,103099000000.0,4170000000.0,3.46,3.44,0.29,35.11,,56.22,43.78,35.11,,16.41,,95.52,4.03,99.43,,443.64,1013.37,19.42,19.71,19.42,19.71,2.8,34.19,4.58,41.1,4.06,41.27,2019q1
255782,601398.XSHG,2019-06-30,2019-08-30,2019-06-30,0.2411,85598000000.0,105832000000.0,1548000000.0,3.56,3.55,0.29,41.46,,48.98,51.02,41.46,,21.33,,98.71,1.47,99.62,,-19.27,-37.77,9.02,-11.93,9.02,-11.93,11.52,2.65,5.41,4.0,5.25,4.78,2019q2
260962,601398.XSHG,2019-09-30,2019-10-26,2019-09-30,0.2351,83375000000.0,103167000000.0,1328000000.0,3.31,3.29,0.28,41.17,,49.43,50.57,41.17,,22.81,,97.97,1.28,99.52,,181.55,359.04,7.61,-1.63,7.61,-1.63,4.03,-2.52,5.71,-2.33,5.8,-2.5,2019q3
284573,601398.XSHG,2019-12-31,2020-03-28,2019-12-31,0.1698,59994000000.0,78470000000.0,8751000000.0,2.27,2.25,0.2,29.14,,62.31,37.69,29.14,,33.44,,88.66,11.13,99.14,,-326.9,-867.45,5.84,2.06,5.84,2.06,2.13,-23.94,3.53,-27.77,4.24,-27.77,2019q4
292352,601398.XSHG,2020-03-31,2020-04-29,2020-03-31,0.2371,84109000000.0,106841000000.0,14336000000.0,3.11,3.09,0.27,37.45,,52.93,47.07,37.45,,16.62,,86.36,13.38,99.54,,858.64,1824.15,-3.62,9.01,-3.62,9.01,3.63,36.16,2.81,40.12,3.04,39.63,2020q1
329507,601398.XSHG,2020-06-30,2020-08-31,2020-06-30,0.1804,64055000000.0,82313000000.0,6675000000.0,2.34,2.33,0.2,29.25,,62.83,37.17,29.25,,20.42,,91.98,8.12,99.63,,-33.96,-91.36,6.78,-2.42,6.78,-2.42,-22.22,-22.96,-24.67,-23.8,-25.17,-23.9,2020q2
339279,601398.XSHG,2020-09-30,2020-10-31,2020-09-30,0.2241,79505000000.0,94543000000.0,10761000000.0,2.89,2.87,0.24,37.0,,56.48,43.52,37.0,,21.71,,88.4,11.35,99.52,,67.53,155.18,6.47,-1.91,6.47,-1.91,-8.36,14.86,-4.31,24.07,-4.65,24.25,2020q3
369510,601398.XSHG,2020-12-31,2021-03-27,2020-12-31,0.2448,86428000000.0,107685000000.0,11031000000.0,3.06,3.03,0.26,40.33,,50.37,49.63,40.33,,30.76,,89.49,10.21,99.08,,-213.31,-429.8,4.2,-0.12,4.2,-0.12,37.23,13.9,44.24,8.88,44.15,9.2,2020q4
378600,601398.XSHG,2021-03-31,2021-04-30,2021-03-31,0.2405,85252000000.0,108193000000.0,5870000000.0,2.92,2.9,0.25,36.85,,53.8,46.2,36.85,,17.59,,94.38,5.41,99.44,,261.61,566.27,3.18,7.94,3.18,7.94,1.27,0.47,1.51,-1.39,1.46,-1.72,2021q1
404379,601398.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2181,77386000000.0,99406000000.0,14906000000.0,2.59,2.58,0.23,33.48,,57.45,42.55,33.48,,20.96,,84.8,14.96,99.54,,-100.65,-236.53,5.47,-0.25,5.47,-0.25,20.77,-8.12,20.73,-9.37,20.91,-9.32,2021q2
417153,601398.XSHG,2021-09-30,2021-10-30,2021-09-30,0.2479,87751000000.0,108259000000.0,18338000000.0,2.86,2.84,0.25,36.36,,55.69,44.31,36.36,,21.57,,82.92,16.91,99.32,,241.06,543.98,12.46,4.58,12.46,4.58,14.51,8.91,10.51,13.56,10.59,13.64,2021q3
420342,601398.XSHG,2021-12-31,2022-03-31,2021-12-31,0.2708,95510000000.0,107706000000.0,12929000000.0,3.01,2.98,0.27,42.0,,53.31,46.69,42.0,,36.02,,87.45,11.93,98.96,,-262.53,-562.24,6.31,-5.58,6.31,-5.58,0.02,-0.51,10.71,9.08,10.65,9.25,2021q4
428774,601398.XSHG,2022-03-31,2022-04-30,2022-03-31,0.2543,89377000000.0,109291000000.0,4951000000.0,2.75,2.71,0.25,36.53,,56.19,43.81,36.53,,17.39,,93.92,4.46,98.61,,483.92,1104.59,6.52,8.15,6.52,8.15,1.01,1.47,5.6,-5.94,5.72,-6.1,2022q1
1224591,601398.XSHG,2022-06-30,2022-08-31,2022-06-30,0.2269,80207000000.0,97699000000.0,11473000000.0,2.43,2.41,0.21,34.25,,58.92,41.08,34.25,,23.01,,87.94,11.7,99.18,,85.44,207.97,1.8,-4.68,1.8,-4.68,-1.72,-10.61,4.13,-10.63,4.03,-10.77,2022q2
1370144,601398.XSHG,2022-09-30,2022-10-29,2022-09-30,0.2646,94181000000.0,113086000000.0,4795000000.0,2.81,2.8,0.24,41.91,,49.54,50.46,41.91,,25.36,,95.81,4.24,99.86,,192.82,382.14,-8.26,-5.75,-8.26,-5.75,4.46,15.75,5.76,15.35,6.76,16.62,2022q3
1831983,601398.XSHG,2022-12-31,2023-03-31,2022-12-31,0.2656,79334000000.0,100302000000.0,3687000000.0,2.74,2.3,0.24,45.75,,51.45,48.55,45.75,,36.16,,96.24,3.67,83.81,,-211.96,-436.58,-10.44,-7.82,-10.44,-7.82,-6.87,-11.3,-2.43,0.63,-1.92,0.37,2022q4
2040414,601398.XSHG,2023-03-31,2023-04-29,2023-03-31,0.253,89266000000.0,106023000000.0,11898000000.0,2.55,2.52,0.22,39.88,,53.42,46.58,39.88,,19.95,,88.31,11.16,99.0,,485.78,1042.81,-8.77,10.16,-8.77,10.16,-2.99,5.7,-0.39,-3.98,-0.52,-4.75,2023q1
2703391,601398.XSHG,2023-06-30,2023-08-31,2023-06-30,0.2345,83070000000.0,96853000000.0,11241000000.0,2.34,2.32,0.2,38.18,,55.96,44.04,38.18,,24.71,,88.2,11.58,99.39,,87.16,197.88,-7.53,-3.38,-7.53,-3.38,-0.87,-8.65,3.08,-7.51,3.35,-7.3,2023q2
