id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
138986,601860.XSHG,2019-03-31,2019-04-22,2019-03-31,,10871638000.0,60000000.0,,,,,,2291105000.0,4187800000.0,,,7594000.0,20489016000.0,,10142682000.0,,,697299000.0,,203196000.0,172106000.0,484884000.0,11700167000.0,8788849000.0,8152887000.0,,4844000.0,,,8157731000.0,12341000.0,11024927000.0,,,,11037268000.0,-2879537000.0,,,,16562689000.0,,16562689000.0,15381684000.0,363016000.0,,,15744700000.0,817989000.0,-15837000.0,6711464000.0,22002803000.0,28714267000.0,2019q1
148548,601860.XSHG,2019-06-30,2019-08-29,2019-06-30,,-3295323000.0,200000000.0,,,,,,2330475000.0,1178784000.0,,,59547000.0,2850655000.0,,2423783000.0,,,625345000.0,,165192000.0,167871000.0,148460000.0,3530651000.0,-679996000.0,14714100000.0,,19001000.0,,,14874666000.0,5352000.0,11330950000.0,,,,11336302000.0,3538364000.0,,,,16076372000.0,,16076372000.0,17406064000.0,850025000.0,,,18256089000.0,-2179717000.0,17522000.0,696173000.0,28714267000.0,29410440000.0,2019q2
152742,601860.XSHG,2019-09-30,2019-10-23,2019-09-30,,3882042000.0,,,,,,,2056770000.0,-641253000.0,,,504856000.0,8930538000.0,,971694000.0,,,550453000.0,,163671000.0,297986000.0,87574000.0,2167428000.0,6763110000.0,11424123000.0,53366000.0,8664000.0,,,11486153000.0,7266000.0,14156113000.0,,,,14163379000.0,-2677226000.0,,,,10451132000.0,,10451132000.0,17984250000.0,345750000.0,,,18330000000.0,-7878868000.0,24358000.0,-3768626000.0,29410440000.0,25641814000.0,2019q3
164708,601860.XSHG,2019-12-31,2020-03-25,2019-12-31,,1884133000.0,,,,,,,2098853000.0,55246000.0,,,-537498000.0,-2024752000.0,,1664350000.0,,,629058000.0,,153246000.0,238093000.0,229863000.0,2834610000.0,-4859362000.0,23171515000.0,110148000.0,6537000.0,,,23288200000.0,27461000.0,20492873000.0,,,,20520334000.0,2767866000.0,,,,13290810000.0,,13290810000.0,12700304000.0,366194000.0,,,13066498000.0,224312000.0,-11868000.0,-1879052000.0,25641814000.0,23762761000.0,2019q4
174072,601860.XSHG,2020-03-31,2020-04-30,2020-03-31,,7686252000.0,66050000.0,2694326000.0,,,,,1869015000.0,,,,617042000.0,12932685000.0,,5777323000.0,,,884102000.0,,185870000.0,234825000.0,287232000.0,7369352000.0,5563333000.0,25561846000.0,19602000.0,44000.0,,,25581492000.0,14187000.0,26327975000.0,,,,26342162000.0,-760670000.0,,,,13283148000.0,,13283148000.0,19470700000.0,294000000.0,,,19764700000.0,-6481552000.0,5228000.0,-1673661000.0,23762760000.0,22089099000.0,2020q1
189528,601860.XSHG,2020-06-30,2020-08-27,2020-06-30,,1737952000.0,924000000.0,4334024000.0,,,,,2116240000.0,,,,2263970000.0,11376186000.0,,8201790000.0,,,702281000.0,,145350000.0,243924000.0,2755288000.0,12048633000.0,-672447000.0,18549335000.0,11939000.0,22634000.0,,,18583908000.0,23112000.0,14651304000.0,,,,14674416000.0,3909492000.0,,,,17997575000.0,,17997575000.0,18661434000.0,764655000.0,,,19426089000.0,-1428514000.0,2160000.0,1810691000.0,22089100000.0,23899791000.0,2020q2
196121,601860.XSHG,2020-09-30,2020-10-31,2020-09-30,,9649927000.0,931082000.0,-6431200000.0,,,,,2227669000.0,,,,5828000.0,6383306000.0,,2223974000.0,,,635626000.0,,141076000.0,255977000.0,-2634023000.0,622630000.0,5760676000.0,21761327000.0,20002000.0,3000.0,,,21781332000.0,11433000.0,24551774000.0,,,,24563207000.0,-2781875000.0,,,,14377213000.0,,14377213000.0,12796769000.0,93231000.0,,,12890000000.0,1487213000.0,-12069000.0,4453945000.0,23899791000.0,28353736000.0,2020q3
219652,601860.XSHG,2020-12-31,2021-04-28,2020-12-31,,-16383036000.0,201658000.0,5794524000.0,,,,,2137356000.0,,,,15318148000.0,7068650000.0,,3335948000.0,,,765952000.0,,159864000.0,142091000.0,234360000.0,4638215000.0,2430435000.0,8910305000.0,393381000.0,62000.0,,,9303748000.0,17706000.0,13206580000.0,,,,13224286000.0,-3920538000.0,,,,12497426000.0,,12497426000.0,17646383000.0,240117000.0,,,17886500000.0,-5389074000.0,-12851000.0,-6892028000.0,28353736000.0,21461708000.0,2020q4
219964,601860.XSHG,2021-03-31,2021-04-28,2021-03-31,,11912610000.0,38073000.0,,,,,,2355358000.0,,,,174992000.0,14481033000.0,,6535877000.0,847509000.0,,906827000.0,,280998000.0,178293000.0,379645000.0,14848754000.0,-367721000.0,27687897000.0,47817000.0,4795000.0,,,27740509000.0,8326000.0,28500002000.0,,,,28508328000.0,-767819000.0,,,,12007412000.0,,12007412000.0,8151619000.0,93081000.0,,,8244700000.0,3762712000.0,3736000.0,2630908000.0,21461710000.0,24092618000.0,2021q1
226367,601860.XSHG,2021-06-30,2021-08-28,2021-06-30,,-5165193000.0,,,,,,,1866964000.0,,,,-125616000.0,-2994255000.0,,7336030000.0,-62071000.0,,704865000.0,,234291000.0,105554000.0,118143000.0,4011217000.0,-7005472000.0,25871111000.0,67076000.0,5553000.0,,,25943740000.0,10146000.0,19588808000.0,,,,19598954000.0,6344786000.0,,,,14342588000.0,,14342588000.0,14098381000.0,728888000.0,,,14847015000.0,-504427000.0,-9963000.0,-1175076000.0,24092618000.0,22917540000.0,2021q2
231673,601860.XSHG,2021-09-30,2021-10-30,2021-09-30,,-1689235000.0,,,,,,,2424872000.0,,,,36419000.0,572836000.0,,3190747000.0,,,631573000.0,,196871000.0,348694000.0,-30677000.0,12070032000.0,-11497196000.0,20504558000.0,47722000.0,1755000.0,,,20554035000.0,19208000.0,16816742000.0,,,,16835950000.0,3718085000.0,,,,6600000000.0,,6600000000.0,7640000000.0,126631000.0,,13489000.0,7780120000.0,-1180120000.0,2060000.0,-8957171000.0,22917540000.0,13960369000.0,2021q3
241474,601860.XSHG,2021-12-31,2022-04-30,2021-12-31,,-961041000.0,316893000.0,,,,,,2212134000.0,,,,626784000.0,2194770000.0,,2957384000.0,,,621481000.0,,296939000.0,241873000.0,2342668000.0,6460345000.0,-4265575000.0,17857374000.0,108424000.0,5289000.0,,,17971087000.0,39132000.0,7652389000.0,,,,7691521000.0,10279566000.0,,,,957672000.0,,957672000.0,9950316000.0,30876000.0,,18247000.0,9999439000.0,-9041767000.0,-10127000.0,-3037903000.0,13960369000.0,10922466000.0,2021q4
241809,601860.XSHG,2022-03-31,2022-04-30,2022-03-31,,21686978000.0,,,,,,,2268299000.0,5456228000.0,,,105306000.0,29516811000.0,,9703240000.0,952979000.0,,1134710000.0,,233582000.0,109035000.0,182211000.0,12315757000.0,17201054000.0,18240726000.0,56370000.0,3087000.0,,,18300183000.0,46919000.0,20039346000.0,,,,20086265000.0,-1786082000.0,,,,2303390000.0,,2303390000.0,8297836000.0,176864000.0,,15181000.0,8489881000.0,-6186491000.0,-1472000.0,9227009000.0,10922466000.0,20149475000.0,2022q1
246734,601860.XSHG,2022-06-30,2022-08-31,2022-06-30,,1619658000.0,,,,,,,2012268000.0,,,,-14151000.0,2731441000.0,,4697361000.0,-678865000.0,,838973000.0,,246061000.0,3892000.0,197874000.0,5305296000.0,-2573855000.0,19204053000.0,100427000.0,16280000.0,,,19320760000.0,11746000.0,17448620000.0,,,,17460366000.0,1860394000.0,,,,6159845000.0,,6159845000.0,7915039000.0,273931000.0,,14183000.0,8203153000.0,-2043308000.0,16849000.0,-2739920000.0,20149475000.0,17409555000.0,2022q2
250126,601860.XSHG,2022-09-30,2022-10-28,2022-09-30,,-3958787000.0,-559946000.0,,,,,,2245137000.0,,,,70079000.0,-5629742000.0,,3480749000.0,-3409000.0,,931824000.0,,201322000.0,128658000.0,199002000.0,4938146000.0,-10567888000.0,18946193000.0,41007000.0,10334000.0,,,18997534000.0,30889000.0,14922781000.0,,,,14953670000.0,4043864000.0,,,,4120241000.0,,4120241000.0,1367125000.0,26998000.0,,12861000.0,1406984000.0,2713257000.0,18143000.0,-3792624000.0,17409555000.0,13616931000.0,2022q3
261724,601860.XSHG,2022-12-31,2023-04-29,2022-12-31,,1634585000.0,,,,,,,-4872642000.0,8789147000.0,,,86349000.0,6880803000.0,,2695853000.0,-44192000.0,,869615000.0,,227020000.0,560058000.0,76070000.0,4384424000.0,2496379000.0,9717205000.0,45044000.0,2301000.0,,,9764550000.0,40731000.0,11129688000.0,,,,11170419000.0,-1405869000.0,,,,0.0,,0.0,3138445000.0,141359000.0,,10780000.0,3290584000.0,-3290584000.0,-5887000.0,-2205961000.0,13616931000.0,11410970000.0,2022q4
261973,601860.XSHG,2023-03-31,2023-04-29,2023-03-31,,23536440000.0,420960000.0,,,,,,2259270000.0,4386951000.0,,,25795000.0,30629416000.0,,7697409000.0,506322000.0,,1371621000.0,,287272000.0,213847000.0,236475000.0,10312946000.0,20316470000.0,16982278000.0,1268000.0,8088000.0,,,16991634000.0,12809000.0,29211650000.0,,,,29224459000.0,-12232825000.0,,,,6145266000.0,,6145266000.0,4024456000.0,45544000.0,,15525000.0,4085525000.0,2059741000.0,-1489000.0,10141897000.0,11410970000.0,21552867000.0,2023q1
266501,601860.XSHG,2023-06-30,2023-08-31,2023-06-30,,-3025477000.0,148000000.0,,,,,,2654225000.0,,,,19449000.0,-4205886000.0,,2879812000.0,2233000.0,,873604000.0,,185727000.0,218010000.0,928054000.0,5087440000.0,-9293326000.0,12417458000.0,121428000.0,-53000.0,,,12538833000.0,33814000.0,10303964000.0,,,,10337778000.0,2201055000.0,,,,0.0,,0.0,1385544000.0,319462000.0,,15567000.0,1720573000.0,-1720573000.0,5515000.0,-8807329000.0,21552867000.0,12745538000.0,2023q2
271701,601860.XSHG,2023-09-30,2023-10-31,2023-09-30,,347358000.0,1150000000.0,,,,,,2387773000.0,,-3731200000.0,,96165000.0,476971000.0,,4189984000.0,-455000000.0,,784774000.0,,205930000.0,198611000.0,640300000.0,5564599000.0,-5087628000.0,12323424000.0,80242000.0,7083000.0,,,12410749000.0,46742000.0,10788832000.0,,,,10835574000.0,1575175000.0,,,,839934000.0,,839934000.0,1790000000.0,53851000.0,,9790000.0,1853641000.0,-1013707000.0,-958000.0,-4527118000.0,12745538000.0,8218420000.0,2023q3
