id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
240622,601860.XSHG,2019-03-31,2019-04-22,2019-03-31,0.0796,286303000.0,359286000.0,9261000.0,2.33,2.28,0.14,24.11,,69.11,30.89,24.11,,26.21,,95.67,2.47,98.2,,726.82,2446.2,34.86,-6.83,34.86,-6.83,10.79,24.57,15.34,9.48,15.34,9.48,2019q1
254850,601860.XSHG,2019-06-30,2019-08-29,2019-06-30,0.1157,409138000.0,259898000.0,196341000.0,3.29,3.18,0.2,35.42,,60.25,39.75,35.42,,25.19,,54.68,41.3,96.62,,-56.87,-261.64,12.02,-1.12,12.02,-1.12,24.76,27.26,20.62,45.25,20.62,45.25,2019q2
260204,601860.XSHG,2019-09-30,2019-10-23,2019-09-30,0.1155,419973000.0,385759000.0,108811000.0,3.21,3.19,0.21,35.88,,57.29,42.71,35.88,,31.25,,77.41,21.84,99.33,,573.98,1753.2,21.75,-1.45,21.75,-1.45,9.33,5.88,10.21,-0.16,10.21,-0.16,2019q3
283000,601860.XSHG,2019-12-31,2020-03-25,2019-12-31,0.0763,264425000.0,227140000.0,54678000.0,2.06,1.95,0.14,25.57,,73.62,26.38,25.57,,36.79,,75.04,18.06,94.68,,-444.97,-2139.37,-15.85,-7.32,-15.85,-7.32,-3.91,-42.76,4.88,-33.94,4.88,-33.94,2019q4
294590,601860.XSHG,2020-03-31,2020-04-30,2020-03-31,0.0882,322751000.0,402540000.0,300786000.0,2.31,2.31,0.16,24.2,,69.83,30.17,24.2,,21.22,,25.28,74.72,99.99,,417.03,1382.06,10.32,22.16,10.32,22.16,7.78,39.73,10.71,15.57,10.71,15.57,2020q1
327333,601860.XSHG,2020-06-30,2020-08-27,2020-06-30,0.111,378846000.0,511981000.0,80183000.0,2.9,2.71,0.19,35.89,,54.76,45.24,35.89,,28.43,,82.06,15.24,93.27,,-59.42,-131.34,-5.35,-15.17,-5.35,-15.17,7.72,27.19,-4.08,25.84,-4.08,25.84,2020q2
339082,601860.XSHG,2020-09-30,2020-10-31,2020-09-30,0.1174,418512000.0,413144000.0,41109000.0,3.03,2.95,0.2,41.42,,60.18,39.82,41.42,,28.01,,86.93,9.61,97.4,,555.24,1394.35,-11.95,-8.32,-11.95,-8.32,-17.91,-19.3,1.63,5.79,1.63,5.79,2020q3
375981,601860.XSHG,2020-12-31,2021-04-28,2020-12-31,0.0773,244710000.0,234370000.0,48982000.0,1.92,1.66,0.13,29.06,,75.92,24.08,29.06,,47.63,,76.13,20.11,86.52,,249.66,1037.01,-10.86,-6.17,-10.86,-6.17,-18.65,-43.27,1.28,-34.17,1.28,-34.17,2020q4
376317,601860.XSHG,2021-03-31,2021-04-28,2021-03-31,0.0901,323538000.0,371277000.0,-6058000.0,2.2,2.16,0.15,31.75,,63.83,36.17,31.75,,31.51,,99.26,-1.62,98.1,,-35.4,-99.04,-22.14,6.7,-22.14,6.7,-6.67,60.3,2.18,16.6,2.18,16.6,2021q1
403720,601860.XSHG,2021-06-30,2021-08-28,2021-06-30,0.1145,411790000.0,390168000.0,78564000.0,2.75,2.7,0.18,39.09,,56.25,43.75,39.09,,34.72,,81.64,16.44,98.28,,-653.56,-1795.5,-5.29,3.2,-5.29,3.2,-8.4,24.82,3.16,27.05,3.16,27.05,2021q2
416096,601860.XSHG,2021-09-30,2021-10-30,2021-09-30,0.1203,436317000.0,308081000.0,201461000.0,2.83,2.8,0.2,36.76,,57.26,42.74,36.76,,30.48,,59.79,39.1,99.11,,-959.98,-3731.87,15.43,11.73,15.43,11.73,23.89,9.15,2.46,5.06,2.46,5.06,2021q3
428229,601860.XSHG,2021-12-31,2022-04-30,2021-12-31,0.0891,307084000.0,420953000.0,91917000.0,2.05,1.93,0.15,27.32,,64.74,35.26,27.32,,46.04,,79.9,22.32,94.15,,-357.29,-1013.31,22.64,-0.31,22.64,-0.31,79.61,-17.76,15.31,-25.91,15.31,-25.91,2021q4
428564,601860.XSHG,2022-03-31,2022-04-30,2022-03-31,0.0996,354122000.0,438894000.0,54913000.0,2.26,2.2,0.17,33.93,,59.15,40.85,33.93,,32.57,,84.8,12.13,97.14,,1600.97,3919.18,3.44,-10.01,3.44,-10.01,16.82,4.26,10.53,11.77,10.53,11.77,2022q1
1221495,601860.XSHG,2022-06-30,2022-08-31,2022-06-30,0.1256,461360000.0,545717000.0,91710000.0,2.81,2.82,0.2,42.04,,50.09,49.91,42.04,,38.93,,86.25,17.42,100.37,,-235.4,-471.65,2.01,1.77,2.01,1.77,16.37,24.34,9.7,26.09,9.7,26.09,2022q2
1350077,601860.XSHG,2022-09-30,2022-10-28,2022-09-30,0.1231,441673000.0,583282000.0,112228000.0,2.7,2.65,0.2,37.32,,51.71,48.29,37.32,,34.38,,80.53,19.19,97.97,,-874.92,-1811.8,0.85,10.47,0.85,10.47,13.95,6.88,2.4,-1.92,2.4,-1.92,2022q3
2037478,601860.XSHG,2022-12-31,2023-04-29,2022-12-31,0.0888,288969000.0,374801000.0,66673000.0,1.91,1.7,0.15,28.75,,66.86,33.14,28.75,,48.42,,81.58,17.65,88.87,,220.71,666.05,-5.26,-6.36,-5.26,-6.36,-10.96,-35.74,-0.31,-27.88,-0.31,-27.88,2022q4
2040820,601860.XSHG,2023-03-31,2023-04-29,2023-03-31,0.1051,379791000.0,424292000.0,42638000.0,2.22,2.2,0.16,35.25,,61.11,38.89,35.25,,32.06,,90.33,10.09,98.75,,1862.17,4788.32,1.54,-3.54,1.54,-3.54,-3.33,13.2,5.5,18.29,5.5,18.29,2023q1
2701634,601860.XSHG,2023-06-30,2023-08-31,2023-06-30,0.1329,473557000.0,574599000.0,105638000.0,2.76,2.69,0.19,43.76,,48.32,51.68,43.76,,38.68,,81.75,18.42,97.32,,-835.79,-1617.36,1.69,1.92,1.69,1.92,5.29,35.43,5.86,26.52,5.86,26.52,2023q2
